stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,228.07,6270.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.68,0,0,0,0,0,0,0,0,0,0
  5-6,323.85,3910.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.47,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
  7-9,3.97,5.83,0,5.47,0,0,0,34.66,0,0,0,0,0,33.45,0,0,0,0,0,0,0,0,0,0,0,332.23,24.98,0,0,105.05,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.75,0,26.28,0,11.83,0,56.17,0,0,0,0,0,40.13,0,0,0,0,0,0,0,0,0,0,0,482.29,0,0,0,194.3,0,0,0,11.96,0,0,0,0,0,0,0,0
 14-21,0,0,0,2.6,30.53,18.42,0,29.68,0,0,0,5.41,0.99,6.75,0,0,0,0,0,0,0,17.07,0,0,11.34,234.77,1.71,0,0,0.86,0,7.92,34.46,4.55,6.91,65.25,28.14,0,0,4.09,0,0
 24-34,0,0,0.97,3.74,25.58,1.56,0,26.72,0,1.14,0,4.08,3.36,0.74,0,1.5,0,0,2.87,0.74,0.78,18.32,0.63,0,8.64,285.47,1.37,0,2.88,0,0,0.67,0.93,3.55,1.03,18.49,47.85,0,0,7.66,0,0
 36-46,0,0,0,0,17.26,0,0,42.25,1.83,1.13,0.95,10.65,0.67,0,0,1.78,0,0.56,0,0.67,1.24,14.71,0,0.72,10.02,182.97,1.87,0,3.23,0,0,2.4,0,1.37,0,0,26.18,0,0,1.61,0,0
 48-58,0,0,0,0,24.64,0,0,65.31,3.08,1.47,1.11,21.5,1.43,0,0.4,2.15,0,1.32,0.79,1.66,0,33.43,1.71,0.89,13.86,219.1,5.61,0,1.47,0,0,2.96,0,3.21,0,0,52.04,0,0,3.74,0,4.41
 60-70,0,0,0,0,15.16,0,0,63.9,0.62,1.19,0,25.39,1.66,0,1.48,5.32,0,1.93,1.64,0.74,0,45.24,1.14,0,13.89,205.22,0,0,2.28,0,0.84,2.59,0,5.97,0,0,23.14,0,1.74,0.73,0,2.79
 72-82,0,0,0.61,0.56,15.96,7.65,0,150.7,0.57,0.81,1.7,62.45,5.47,0,0.53,3.95,1.08,3.44,1.63,0,0,98.45,0.58,2.58,15.99,177.35,0,0,6.09,0,1.68,11.13,0,8.26,0,0,29.7,0.87,0.66,5.12,1.31,0
 84-94,0,0,1.93,0.61,29.53,0,1.98,96.86,0,1.26,1.35,46.19,3.04,0,0,4.87,0.55,3.67,0.73,6.34,0,79.04,3.56,1.32,23.38,117.53,3.32,0,5.3,0,8.37,29.3,0,35.55,0,0,27.92,0,3.92,2.01,4.76,0
 96-106,0,0,0,0,68.58,12.95,4.72,168.35,1.96,1.26,5.75,46.36,5.48,0,3.33,10.09,1.8,0,0.75,0.86,0,131.61,2.99,4.42,27.28,150.73,0,3.99,5.58,0,1.28,28.98,0,52.81,0,0,23.93,2.88,1.33,9.97,6.63,2
108-118,0,0,0.79,0,87.21,9.84,15.62,159.67,0.92,5.19,6.72,70.82,5.75,0,1.02,6.27,2.6,2.73,0,1.96,0.83,161.15,0,11.28,36.46,252.9,5.7,0.47,9.31,0,4.67,29.37,0,42.71,0,0,29.25,0,3.25,12.34,4.14,8.6
120,0,0,0,0,84.54,5.85,3.41,277.66,1.13,8.34,7.01,128.74,1.26,0,2.09,19.66,3.53,2.29,0,3.69,0,201.07,0,15.72,55.51,274.84,0,0,9.61,0,21.8,27.9,0,77.82,1.21,0,34.05,0,0,27.45,9.78,0
