stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,6775.37,129792.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4285.37,0,0,0,0,0,0,0,0,0,0,0
  5-6,11953.78,138558.8,0,158.75,0,0,0,0,0,0,0,0,0,885.82,0,0,0,0,0,0,0,0,0,0,0,4582.62,402.71,0,0,1094.52,0,1582.4,0,0,0,0,0,0,0,0,0,0,0
  7-9,1400,1172.75,0,2592.84,0,11.89,0,3055.81,0,0,0,0,0,1732.8,0,0,0,0,0,0,0,0,0,0,0,39340.73,1131.01,0,0,15026.01,0,43.69,537.01,0,39.31,0,0,0,0,0,0,0,0
 10-12,0,636.14,0,901.62,0,113.82,0,1245.3,0,0,0,0,0,170.02,0,0,0,0,0,0,0,0,0,0,0,13651.64,153.24,0,0,6075.99,0,15.07,185.55,12.76,793.27,0,53.37,31.74,0,0,0,0,0
 14-21,0,0.9,0,60.39,808.64,213.6,0,436.79,0,2.27,0,34.64,18.73,0,4.11,14.72,11,6.7,0,2.66,0.88,423.48,0,0,449.39,5492,82.64,43.25,55.4,226.29,0,98.51,26.06,1081.29,47.33,16.96,705.12,1625,0,0,26.09,0,3
 24-34,0,0,1.05,14.67,276.81,119.96,0,965,0,4.5,0.63,124.19,6.23,0.9,0,34.92,3.39,18.72,5.46,6.96,4.63,756.35,2.61,3.04,293.43,7653.97,104.18,70.23,51.1,0,0,262.34,0,8.36,11.72,1.08,61.06,1932.86,0,0,124.41,0,29.62
 36-46,0,0,0,2.73,113.95,41.55,0,1968.55,0,3.09,4.55,100.75,4.11,0,7.04,45.54,0,11.6,0,5.9,1.66,651.04,8.4,19.68,196.56,5540.11,39.7,17.97,27.92,0,0,118.88,0,2.1,7.68,0,0,1309.26,0,0,38.79,2.33,44.32
 48-58,0,0,0,2.3,159.7,46.55,0,2241.76,0,4.79,2.42,155.66,10.44,0,10.14,37.49,0.46,49.12,2.51,18.83,1.17,618.91,4.22,33.58,146.42,2528.58,12.8,17.15,28.01,0,0,38.77,0,2.68,2.47,0.61,0,427.54,0,0,53.67,0,22.5
 60-70,0,0,0,0,140.54,13.35,0,1618.91,0,0.99,8.85,109.32,14.47,0,3.39,25.12,0,8.25,6.56,4.18,5.8,469.75,1.53,38.17,92.65,1333.93,9.42,2.74,7.69,0,0,52.04,0,0,0.67,0,0,51.31,5.21,0,29.31,1.79,15.56
 72-82,0,0,0,0,89,6.18,2.06,427.3,0,2.86,2.38,101.49,22.34,0,5,22.08,1,10.21,0.65,8.94,0,253.53,0.71,24.71,52.78,595.09,5.18,7.65,4.86,0,0,7.84,0,0,0,1.5,0,6.28,0,0.5,33.53,0,11.76
 84-94,0,0,0,1.17,85.84,8.64,6.68,381.5,0,1.37,0,69.73,15.86,0,6.63,34.38,0.57,16.12,1.79,16.94,0,201.35,0.75,25.68,49.84,534.83,11.73,6.57,14.09,0,0,23.92,0,0,5.33,0,0,12.67,3.22,0.99,30.62,0.77,0
 96-106,0,0,0,0,45.09,21.2,3.07,298.05,1.15,0,0,62.73,19.79,0,7.16,47.7,2.66,10.79,5.27,15.84,0,112.21,0,19.18,29.31,398.41,12.34,4.14,16.09,0,1.04,16.56,0,0,3.76,0,0,8.15,2.98,2.06,34.52,0.74,0
108-118,0,0,0,0,28.95,30.5,1.96,338.41,0.98,0,0,71.32,13.78,0,6.59,24.8,0,10.94,1.29,15.25,0,81.11,0,13.67,28.49,534.3,4.54,8.19,9.09,0,0,11.05,0,0,3.12,0.49,0,13.12,4.15,0,21.41,0,0
120,0,0,0,0,22.89,32.53,0,301.12,0,1.05,0,41.04,15.86,0,0,35.08,0,4.93,0,5.21,0,35.79,0,5.58,14.66,426.62,16.46,11.04,3.57,0,0,2.87,0,0,0,0,0,17.77,1.14,0,11.5,0,0
