stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,70.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.22,0,0,0,0,0,0,0,0,0,0,0
  5-6,38.99,220.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,6.35,0,0,41.77,0,0,0,0,0,0,0,0,8.19,0,0,0,0,0,0,0,0,0,0,0,39.8,0,0,0,40.09,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,7.88,0,118.31,0,0,14.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.89,7.9,0,0,130.8,0,0,0,0,48.91,0,0,7.02,0,0,0,0,0
 14-21,0,0,0,15.44,68.16,61.38,0,0,0,0,0.88,3.38,0,0,0,0.84,0,0,0,0,35.26,0,0,18.09,29.39,5.7,0,0,0.89,0,0,0,2.26,0,4.63,10.98,15.4,0,0,40.32,0,0
 24-34,0,0,0.97,0.84,52.93,7.02,2.47,0,2.52,0,0,0,0,0,0,0,0,0,3.56,0,10.74,0,0,15.77,76.94,10.96,34.81,0,0,0,0.93,4.65,0,0.65,0,0.84,30.08,0,0,125.76,0,0
 36-46,0,0,0,0,82.59,5.67,3.59,6.23,3.51,0,1.79,0,0,0,0.94,0,0,0,2.42,0.89,28.88,0,1.4,4.23,439.11,22.85,43.51,0,0,0,4.66,3.67,0,0,0,0,105.96,0,0,114.6,0,0
 48-58,0,0,0,0,30.81,1.26,51.21,0,6.13,0,5.51,0,0,0.85,0.99,0,0,0,0,2.73,59.45,0.37,2.76,4.66,708.05,19.31,45.12,0,0,0.56,0.55,0,0,0,1.46,0,175.55,0,0,60.43,0,1.47
 60-70,0,0,0,0,14.8,4.27,255.7,1.08,2.64,0,13.77,0,0,3.69,0,0,0,0,0,2.57,58.49,0,3.89,1.17,488.38,7.46,23.2,0,0,0.84,0,0.85,0,0,0,0,105.94,0.81,1.06,68.33,0,0
 72-82,0,0,2.37,0,12.09,0,451.28,0,0,9.53,7.84,1.4,0,0.66,0,0,0.49,0,0,0.98,43.23,0.58,1,3.78,483.48,4.04,54.52,1.42,0,0,0,0,0,0,0,0,17.92,0,6.29,70.9,1.73,1.89
 84-94,0,0,2.87,0,18.52,0,221.5,0,3.59,0,1.38,1.99,0,0,0,0.68,0,0,0,9.61,39.34,0,5.63,0,244.2,0.61,32.38,0,0,0,0.96,0,0,0,0,0,17.22,0,0,59.95,0,0
 96-106,0,0,0,0,11.13,0,382.4,0.89,3.05,0,8.26,1.55,0,2.84,0,1.7,2.85,0,0,0,54.38,0,4.28,3.35,184.81,4.33,24.36,0,0,2.88,0.99,0,0,0,0,0,3.89,0,0,108.11,2.24,0
108-118,0,0,0,0,13.06,5.82,185.47,0,2.44,0.6,15.59,1.16,0,0,2.13,0,0,0.56,0.51,0,34.66,0,0.72,1.07,130.52,4.23,26.43,0,0,0,0.71,0,0,0,0,0,9.99,0,0,54.23,5.2,0
120,0,0,3.52,0,38.61,2.75,146.26,0,8.45,0,17.32,0,0,2.11,0,0,6.33,0,0,0,54.67,0,10.89,0,205.52,19.89,42.9,0,0,0,0,0,0,0,0,0,0,0,0,94.96,15.55,0
