stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,2150.83,31438.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5884.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,4289.13,31684.25,0,37.87,0,0,0,0,0,0,0,0,214.26,0,0,0,0,0,0,0,0,0,0,0,959.79,397.24,0,0,487.47,0,4775.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,1348.27,240.39,0,309.57,0,0,221.92,0,0,0,0,0,247.92,0,0,0,0,0,0,0,0,0,0,0,6056.55,1511.3,0,0,4509.72,0,229.29,80.88,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.81,0,138.04,0,27.56,99.19,0,0,0,0,0,23.38,0,0,0,0,0,0,0,0,0,0,0,1463.69,60.81,0,0,538.68,0,16.93,28.17,4.43,43.29,0,6.84,4.33,0,0,0,0,0
 14-21,0,0,0,13.51,358.77,119.82,39.46,0,3.61,0,12.23,17.37,1.8,4.15,1.01,21.28,0,1.84,13.38,0.94,75.84,2.16,0,72.45,379.52,24.76,1.13,19.74,13.13,0,254.72,3.71,99.45,17.71,8.15,101.08,83.56,0,0,45.36,0,0
 24-34,0,0,0,10.98,119.28,4.53,103.49,0,11.62,7.54,20.57,4.43,0,2.51,1.79,11.94,0,7.11,3.68,0.69,145.25,6.08,0.81,82.89,691.97,8.74,3.7,28.84,1,0,170.39,0,2.32,3.99,0.85,41.75,139.23,0,0,88.88,0,2.08
 36-46,0,0,0,0.84,60.73,8.11,41.65,1.96,12.31,9.47,37.71,1.25,0,4.31,17.23,4.68,0,6.08,0.67,0,224.28,3.77,3.74,38.27,408.45,5.3,3.34,23.36,0,0,184.48,0.73,0,5.04,8.34,0.83,102.26,0,0.62,51.68,0,3.07
 48-58,0,0,0,0,35.06,0,67.35,0,11.34,6.67,66.43,0.76,0,11.45,8.79,1,7.7,5.29,5.22,2.93,301.1,3.41,7.99,45.65,167.98,3.5,2.9,11.56,0,0,118.48,0,0,7.58,0,0,55.09,0,0,21.18,0,0
 60-70,0,0,0,0,39.22,0,58.64,0.68,27.3,15.37,72.15,5.41,0,3.22,25.32,3.12,2.95,4.44,3.88,0,391.86,4.54,12.16,28.93,103.23,3.38,5.09,31.72,0,0,138.83,0,0,3.87,0.67,0,13.5,0.61,0.61,29.51,2.15,11.15
 72-82,0,0,0.93,0,43.04,19.67,55.57,0,15.22,11.71,73.67,3.74,0.5,9.93,6.6,4.91,1.79,4.57,0,0,423.51,5.71,19.23,27.65,108.77,4.03,2.69,25.27,0,3.47,107.7,0,0,0.6,1.5,0,10.09,1.4,8.21,90.27,3.68,23.76
 84-94,0,0,3.35,0,93.05,12.96,42.27,0,30.66,19.31,74.41,9.4,1.3,1.48,30.74,25.27,7.47,12.32,0.67,0.83,433.03,8.74,17.18,31.15,91.12,4.34,4.71,30.54,0,7.92,324.76,0,0,4.76,0,0,20.88,11,9.45,114.4,9.46,0
 96-106,0,0,1.08,0,87.97,30.69,56.9,0.95,18.32,6.53,70.28,10.69,0,5.28,18.88,17.75,3.49,11.74,6.44,0,387.39,17.28,11.37,24.63,80.37,3.14,9.97,23.08,0,7.72,287.97,0,0,4.51,3.05,0,5.63,4.04,5.12,97.16,12.61,7.28
108-118,0,0,1.24,0,85.14,31.93,44.44,0.44,28.55,18.52,101.4,13.63,0,3.11,20.89,22.9,8.08,19.3,1.44,0.44,386.19,13.44,14.96,37.52,83.15,3.32,3.62,27.18,0,6.94,220.8,0,0,0.93,0,0,1.05,8.01,4.21,95.68,12.15,8.99
120,0,0,0,0,106.61,27.3,32.4,0,18.43,9.56,72.3,22.62,0,8.17,55.62,2.85,1.87,21.59,16.94,0,230.92,8.21,18.76,14.65,136.78,5.37,22.95,11.71,0,4.48,154.1,0,0,13.54,0,0,12.38,16.56,2.71,132.67,14.24,0
