stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,103.27,1157.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.93,0,0,0,0,0,0,0,0,0,0,0
  5-6,41.93,887.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.59,0,0,0,0,0,9.59,0,0,0,0,0,0,0,0,0,0,0
  7-9,6.63,8.77,0,20.81,0,0,158.04,0,0,0,0,0,26.34,0,0,0,0,0,0,0,0,0,0,0,775.03,31.01,0,0,201.71,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,21.22,0,20.03,0,11.1,175.75,0,0,0,0,0,28.65,0,0,0,0,0,0,0,0,0,0,0,748.52,16.65,0,0,200.71,0,3.1,5.47,0,32.77,0,0,0,0,0,0,0,0
 14-21,0,0,1.41,1.92,7.47,4.09,10.02,0,0,0,3.7,0.85,0,0,0,0,0,0,0,0.98,7.82,0,0,8.74,172.19,0.98,0,1.38,0.86,0,4.14,0,10.57,0,0,11.92,48.23,0,0,0,0,0
 24-34,0,0,0,0,7.28,1.85,27.21,0,0,0.63,6.78,0,0,0.86,2.05,0.62,0,1.35,1.15,0,23.81,0.63,0,9.66,416.63,0,6.53,0,0,0,9.06,0,3.43,0,0,0.6,83.76,0,0,5.11,0,0
 36-46,0,0,0,0,9.64,0,84.44,0,1.19,0,16.54,0,0,0,0,0.61,0.88,0,0,0,48.94,2.02,1.72,12.4,550.32,0.82,2.15,0,0,0.97,9.39,0,0,6.8,0,0,71.68,0,0,6.16,0,0
 48-58,0,0,0,0,10.66,0,154.34,2.17,0,3.19,33.47,0.43,0,1.77,0,0,0,0,7.91,0,53.14,0.49,0,6.54,483.11,0.56,3.5,3.03,0,0,4.96,0,0,0,1.03,0,85.17,0,0,3.32,0,6.79
 60-70,0,0,0,0,2.73,0,251.85,0.7,7.43,10.49,24.01,0,2.2,0,0.75,0,0,0.73,7.57,0,41.25,1.14,0,8.23,592.8,0,1.82,0.62,0,0,8.13,0,0,0.83,0.71,0,86.55,0,0,0.71,0,0
 72-82,0,0,0.87,0,1.57,7.47,248.04,0,0,1.55,34.04,0.72,0,0,1.38,0.7,0,0.57,1.19,0,56.9,0,1.4,6.2,488.3,0,1.55,0.7,1.13,0,2.91,0,0,0,0,0,49.89,1.21,0,6.77,2.5,7.8
 84-94,0,0,0,0,8.56,9.49,104.71,0,0.66,2.61,22.34,2.08,0,0,2,0,0,0.66,0,0,70.63,0,5.8,1.72,280.42,0.89,0,3.52,0,0,14.33,0,0,0,0,0,19.77,0,0,12.69,0,1.25
 96-106,0,0,0,0,5.26,51.31,125.12,0,0.58,0,28.72,2.2,0,2.9,4.21,1.37,0,0,0,0,55.95,0,2.58,6.08,284.42,0,7.31,5.43,0,1.3,4.28,0,0,0,0,0,33.15,1.72,3.69,12.18,2.1,2.39
108-118,0,0,0.57,0,10.35,12.25,93.08,0,3.66,1.03,38.61,0,0,0,5.74,0.74,2,0.47,0.48,0,50.77,0,2.19,5.53,339.24,0.67,3.07,2.99,0,4.59,12.63,0,0,2.3,0.87,0,25.96,1.22,0,3.95,0.96,3.24
120,0,0,0,0,9.49,9.77,93.12,1.04,0,6.8,58.67,0,0,0,2.88,1.28,4.73,0,0,0,60.64,1.31,0,2.15,411,0,0,1.16,0,0,5.47,0,0,0,0,0,59.53,6.2,0,4.12,0,0
