stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,138.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.46,0,0,0,0,0,0,0,0,0,0
  5-6,53.81,533.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.19,7.94,0,0,7.98,0,33.22,0,0,0,0,0,0,0,0,0,0
  7-9,7.65,18.89,0,25.84,0,0,0,62.56,0,0,0,0,0,15.51,0,0,0,0,0,0,0,0,0,0,0,320.09,5.73,0,0,248.44,0,3.78,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.58,0,38.37,0,0,0,31.92,0,0,0,0,0,12.16,0,0,0,0,0,0,0,0,0,0,0,815.71,35.17,0,0,322.12,0,0,0,26.75,0,5.61,0,0,0,0,0,0
 14-21,0,0,2.05,5.33,406.59,8.65,0,13.57,0,0,0,12.11,1.01,0.86,3.16,7.49,0,0,0,0,0,55.75,0,0,48.9,387.39,23.42,0,8.41,12.73,0,98.53,87.49,1.01,0.81,70.63,207.8,0,0,8.52,0,0
 24-34,0,0,0,0.61,148.77,0.68,0,24.3,0,3.24,1.31,7.11,0.64,0,2.46,8.51,0,0.9,4.58,0,4.59,116.59,4.16,0,65.12,651.21,2.51,3.01,12.09,0,2.91,120.13,0,0.73,0.65,4.11,183.59,0,0,12.12,0,5.97
 36-46,0,0,0,0,89,1.23,0,55.52,1.3,16.29,0,42.6,1.67,0,3.21,20.82,1.79,1.36,4.32,3.5,0,146.89,2.09,1.69,39.44,645.17,3.32,4.67,5.91,0,0,136.79,0,0,0,0,173.1,0,0,6.91,0,10.49
 48-58,0,0,0,0,39.26,0,0,84.51,1.02,10.59,8.98,63.16,0,0,2.42,32.82,0.39,0,5.07,0.86,1.39,168.07,1.73,10.73,32.01,324.19,0.56,1.94,4.71,0,0,46.76,0,0.56,0,0,161.82,0,0,4.1,0,20.87
 60-70,0,0,0,0,32.57,0,0,104.04,0,11.1,4.41,66.44,0.98,0,1.37,40.91,0,1.86,1.85,2.02,0,207.91,0,19.93,17.34,269.4,1.36,2.2,12.1,0,1.1,20.43,0,0,0,0,57.82,3.21,1.64,4.19,0,19.14
 72-82,0,0,4.03,0,36.7,8.06,2.97,43.12,0,8.56,19.31,67.23,5.36,0,0.75,39.45,1,8.36,0.72,0,2.18,286.63,0.6,21.04,21.61,145.03,4.91,3.53,15.78,0,5.63,27.93,0,0,0,0,14.97,4.77,3.44,9.25,5.86,34.97
 84-94,0,0,6.61,0,89.17,4.23,1.17,43.29,0,7.1,2.97,67.6,9.7,0,1.02,55.91,1.1,4.84,0.73,1.15,4.21,196.61,2.15,17.5,16,102.59,0,2.09,15.65,0,3.21,59.75,0,1.33,0,0,20.35,0,1.11,5.78,10.6,18.23
 96-106,0,0,4.85,0,91.71,1.17,0,16.37,0,16.17,0,59.46,13.93,0,5.5,67.38,1.55,11.63,3.27,0,0,145.61,0,22.94,13.56,133.55,0,5.26,33.49,0,7.98,96.02,0,0,0,0,7.29,0.83,5.25,11.63,14.75,56.01
108-118,0,0,1.56,0,91.87,0,5.12,47.57,0,20.03,3.74,56.61,13.61,0,2.09,77.61,3.63,18.22,6.31,6.02,0.78,166.99,1.75,36.77,19.16,152.6,0,6.26,16.2,0,28.9,52.8,0,1.24,0,0,0.62,1.1,2.38,12.01,23.85,12.59
120,0,0,1.22,4.41,61.49,9.23,1.89,40.48,0,9.79,10.43,115.56,31.04,0,0,88.33,3.54,34.3,3.78,0,0,189.91,1.31,0,26.3,124.46,0,1.45,14.48,0,14.57,19.88,0,0,0,0,0,0,0,3.25,13.85,13.28
