stage,epidermis,mesenchyme,mucous,neural,paraxial.mesoderm,periderm,spinal.cord,xanthophores
  7-9,0,0,0,9.65,0,10.94,0,0
 10-12,0,0,0,0,5.34,0,0,0
 14-21,0,0,0,0,0,3.65,0,0
 24-34,0,0,0,0,0,19.89,0,0
 36-46,0,0,0,0,0,14.35,2.52,0
 48-58,0.71,0,0,0,0,17.6,1.13,5.42
 60-70,0,0,0,0,0,21.24,0,0
 72-82,0,0,0,0,0,6.39,0,0
 84-94,1.92,0,0,0,0,31.78,0,0
 96-106,2.81,1.59,1.23,0.92,0,19.64,0,0
108-118,5.85,0,0,0,0,30.8,0,0
120,0,0,0,0,0,13.44,0,0
