stage,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,immune,lateral_line,liver,mesenchyme,muscle,neural,olfactory,periderm,spinal_cord,taste
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,3.97,0,0,0,0
 36-46,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 48-58,0,0,34.86,0,0,0,0,0,0,0,0.48,0,1.98,0,0,0.92,0
 60-70,0,0,216.16,0,0,0,0,0,0,0,0,1.93,10.89,0,0,1.36,0
 72-82,0,0,399.38,0,0,2.05,0,0,0,0,3.35,0,9.98,0,0,0,0
 84-94,0.71,2.31,474.97,0,0,0,0,0,0,0,1.88,0,1.94,0,0.71,0,0
 96-106,3.71,0,631.96,1.29,0,0,0,0,0,0,4.75,0.95,6.96,2.39,0,0,0.83
108-118,0,0,727.92,0,0,0,5.99,0.91,0.69,0,2.88,0,8.99,0,3.94,0,0
120,3.47,1.38,1046.73,0,2.21,0,8.23,0,8.05,5.58,21.92,1.96,38.93,0,0,0,0
