stage,endoderm,eye,gut,hatching_gland,neural,vasculature
  5-6,0,0,0,0,7.76,0
  7-9,3.6,0,0,9.5,0,0
 24-34,0,0,0,0,1.87,0
 36-46,0,0.67,0,0,2.22,0
 48-58,0,0.38,0,0,0,0
 60-70,0,21.09,0,0,0,0
 72-82,0,42.14,0,0,0.68,0
 84-94,0,15.84,0,0,0,0
 96-106,0,14.54,0,0,0,0
108-118,0,0,1.03,0,4.66,2.35
120,0,16.96,0,0,0,0
