stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,48.16,2912.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.39,0,0,0,0,0,0,0,0,0,0,0
  5-6,90.28,779.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.61,8.7,0,0,6.56,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,8.59,5.04,0,17.08,0,0,0,16.16,0,0,0,0,0,38.69,0,0,0,0,0,0,0,0,0,0,0,242.82,27.04,0,0,77.27,0,0,20.77,0,0,0,0,0,0,0,0,0,0
 10-12,0,20.48,0,64.11,0,17.92,0,15.24,0,0,0,0,0,35.12,0,0,0,0,0,0,0,0,0,0,0,528.29,39.16,0,0,261.59,0,10.72,35.18,0,14.96,0,17.83,0,0,0,0,0,0
 14-21,0,0,0,0.96,23.53,8.59,0,3.46,0,0.87,0,0.85,2.9,0,5.7,0,2.04,0,0,0,0,10.37,0,0,7.85,91.94,4.03,0,1.97,2.11,0,14.04,1.84,18.22,7.17,38.47,71.22,26.79,0,0,2.58,0,0
 24-34,0,0,0,0.84,8.35,0,0,21.85,0,1.92,0.69,1,0,0,0,0,13.21,0,0,0.74,3.16,22.58,0,0,12.69,232.83,1.58,0.69,6.16,0,0,48.4,0,0,4.21,0,2.73,37.53,0,0,11.41,0,0.81
 36-46,0,0,0,0,13.94,0,0,33.61,0,9.15,4.46,18.27,0.66,4.57,1.45,0,4.37,0,0,9.72,0,54.67,0,1.84,9.57,202.59,4.01,0,2.53,0,0.97,82.41,0,1.78,20.25,0,0,53.31,0,0,9.65,0,0
 48-58,0,0,0,0,8.85,0,0,66.29,1.34,4.49,0.41,44.56,4.48,0,2.67,0,6.1,7.93,0.48,2.28,1,70.94,0,1.1,7.6,138.99,1.67,0,3.73,0,0,38,0,0,16.96,4.79,0,53.81,0,0,6.65,0,7.51
 60-70,0,0,0,0,15.22,0,0,107.58,0,10.08,28.63,59.32,3.12,2,0.58,0,14.59,5.31,1.84,3.37,0,103.43,1.01,4.42,11.54,78.26,14.22,0,5.31,0,0.66,40.28,0,0,4.92,0,0,18.59,0,0.63,2.07,2,1.15
 72-82,0,0,0,0,19.45,1.06,0,42.47,0,4.81,1.82,63.34,6.19,0,2.38,0,2.14,0,6.4,0,0,135.95,0.56,7.78,8.24,89.79,13.63,0.6,9.66,0,0.72,51.18,0,0,0.53,0,0,9.72,0.88,1.85,12.85,2.88,3.49
 84-94,0,0,0,0,30.38,2.12,0,33.52,0,1.14,2.52,54.08,5.22,2.8,0,2.35,4.72,0,0.61,0,5.59,86.86,4.98,13.72,0.59,43.07,3.6,0,6.41,0,10.51,77.41,0,0,5.6,0.63,0,15.88,0,0.77,3.55,0.61,0.69
 96-106,0,0,1.28,0,15.65,2.18,1.42,47.84,0,3.46,3.24,55.97,0.83,0,2.54,2.66,13.38,0.63,0,4,0,90.81,1.75,5.26,13.18,47.1,1.27,4.67,13,0,0,62.52,0,0,2.67,0,0,10.4,3.3,1.86,6.54,3.5,1.91
108-118,0,0,0,0,17.71,0,5.31,47.76,0,8.69,2.72,68.8,3.98,0,2.29,0.9,10.73,7.85,0.44,3.19,0,92.15,4.48,8.21,7.05,56.3,0.41,2.18,9.56,0,1.14,60.68,0,0,2.07,0,0,0,0.97,2.97,10.19,0.62,0.64
120,0,0,0,0,24.8,1.89,0,60.34,0,8.87,3.48,37.56,1.33,0,0,0,14.13,0,0,2.7,0,137.72,0,0,18.48,65.64,7.2,3.8,13.26,0,0,47.75,2.5,0,8.14,1.63,0,0,0,5.29,0,6.37,0
