stage,blastomeres,eye,hatching.gland,muscle,neural,paraxial.mesoderm,pronephros
  7-9,6.04,3.55,0,0,22.94,10.18,0
 10-12,0,0,11.48,0,11.28,0,0
 24-34,0,0,0,0,0,0,2.03
 36-46,0,0,0,1.1,0,0,1.44
 48-58,0,0,0,0,0,0,0.52
 84-94,0,0,0,0,0,0,1.86
108-118,0,0,0,0,0,0,0.72
