stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,98.26,940.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,90.66,826.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.29,0,0,0,13.67,0,76.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,45.97,48.09,0,16.12,0,0,0,154.55,0,0,0,0,0,25.51,0,0,0,0,0,0,0,0,0,0,0,707.02,92.68,0,0,446.65,0,0,4.77,0,0,0,0,0,0,0,0,0,0
 10-12,0,14.38,0,105.78,0,5.46,0,104.44,0,0,0,0,0,22.75,0,0,0,0,0,3.73,0,0,0,0,0,1176.54,31.03,0,0,611.27,0,0,9.1,0,44.74,0,10.34,9.29,0,0,0,0,0
 14-21,0,0,1.09,1.85,71.62,22.52,0,29.11,0,0,0,42.51,1.7,0,1.01,0,0,6.7,0,0,0,30.32,0,0,23.15,369.94,5.56,2.44,15.02,18.01,0,1.67,1.53,94.68,26.51,4.14,77.94,195.47,0,0,4.7,0,0
 24-34,0,0,0,0.7,25.89,1.09,0,34.38,0,0,0.61,30.98,1.08,0,0,0.9,0,0,0,0,3.36,36.93,0,0,10.32,275.72,1.52,10.1,10,0,0,11.59,0,0,7.72,0,4.3,101.67,0,0,9.61,0,0
 36-46,0,0,0,0,4.05,0,0,29.69,0,0.74,1.26,24.48,0.67,0,1.25,3.24,0,0,0,0,0,22.42,0,0,11.39,210.1,0,15.21,0.96,0,0,3.89,0,1.05,42.4,0.74,0,93.07,0,0,7.81,0,0
 48-58,0,0,0,0,2.9,0,0,64.14,0,0,0.44,34.75,1.77,0,4.45,0,0.55,6.38,1.42,1.26,0,45.88,0,2.6,12.18,221.68,0.45,11.66,6.55,0,0,9.1,0,0,8.28,0,0,42.71,0,0,7.93,0,0.6
 60-70,0,0,0,0,11.79,0,0,53.32,0,0,0.87,33.03,4.85,0,1.4,2.37,0,0,0.77,0,0,52.68,0,0.86,7.19,173.66,6.77,11.97,10.24,0,0,0,0,0,10.8,0,0,40.69,0,0.73,10.76,0,6.39
 72-82,0,0,1.63,0,3.7,0,0,42.39,0,0.63,1.04,29.77,2.59,0,3.08,4.45,0,1.24,1.31,0,0,63.05,0,1.17,8.16,112.53,0,20.23,4.64,0,0,4.97,0,0,0.73,0,0,6.87,0,4.42,9,0.51,0
 84-94,0,0,0,0,4.67,0,0,58.67,0,4,3.86,16.8,0,0,1.81,4.53,0.76,0.75,1.46,0,0,54.3,0,2.03,12.98,89.16,0.66,10.78,1.27,0,0,3.57,0,0,0,0,0,14.41,1.38,0.68,4.87,0,0
 96-106,0,0,0,1.07,18.77,0,1.14,36.54,0,0,2.45,21.39,7.8,0,6.86,1.23,1.59,0,7.54,0,0,49.5,0,1.53,12.18,89.49,0.57,27.17,7.06,0,5.87,3.59,0,0,1.63,0,0,4.6,0,2.16,6.1,3.25,1.59
108-118,0,0,0.47,0.42,8.68,0,0.46,22.19,3.19,2.01,1.55,34.44,1.76,0,6.51,1.2,1.45,0,1.66,0.75,0.6,59.96,0.42,1.11,9.63,101.06,0.81,18.09,6.61,0,1.6,8.5,0,0,2.45,0,0,12.78,0,0,5.12,6.42,0
120,0,0,0,0,16.34,0,0,18.35,0,2.01,0,37.19,0,0,5.57,1.91,0,0,3.42,0,0,57.42,0,8.98,9.87,80.62,0,32.97,9.31,0,0,6.8,0,0,1.97,0,0,1.75,0,1.95,6.69,0,1.1
