stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,22.95,1273.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,26.73,1222.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.48,16.8,0,0,9.28,0,9.04,0,0,0,0,0,0,0,0,0,0,0
  7-9,63.65,34.66,0,77.7,0,0,196.58,0,0,0,0,0,22.84,0,0,0,0,0,0,0,0,0,0,0,1299.24,54.42,0,0,613.59,0,0,22.4,0,0,0,0,0,0,0,0,0,0
 10-12,0,93.56,0,127.41,0,13.62,156.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2446.37,61.3,0,0,914.81,0,0,10.78,4.76,100.67,0,14.11,0,0,0,0,0,0
 14-21,0,0,0.8,8.9,206.18,30.32,54.41,0,0,0,206.38,7.19,2.29,0,0,0,0.87,0,0,1.07,120.8,0,0,111.31,1261.91,16.08,23.46,97.66,48.28,0,4.4,6.57,200.53,82.7,4.89,120.01,902.94,0,0,11.72,0,0
 24-34,0,0,2.31,0,37.13,6,79.76,0,3.86,9.13,152.58,0.67,1.4,2.15,0.65,2.03,0,4.17,2.59,0,176.52,0,0,113.86,1066.84,3,83.26,24.76,0,0,7.28,0,2.32,41.09,0,27.09,496.62,0,0,13.98,0,0
 36-46,0,0,1.4,0.6,20.43,0,164.09,0,0,10.34,92.17,0,0,0,0,0.74,0,2.53,0,4.34,199.4,0.56,1.38,47.95,848.84,5.24,70.54,7.32,0,0,3.52,0,0,19.55,0,0,322.71,0,1.23,2.12,0,5.12
 48-58,0,0,0,0,15.56,0,257.9,0,2.24,14.07,148.25,0.64,5.14,1.75,0,5.05,2.19,2.9,0,4.29,243.7,0,11.91,33.72,720.96,4.03,50.43,9.33,0,0.91,8.37,0,0,5.32,0,0,229.43,0,1.11,6.65,0,0.66
 60-70,0,0,0,0,26.79,1.4,447.87,0,6.21,4.51,144.3,1.27,0,0.9,0,0,0,2.24,0,0.73,262.97,0,14.68,25.26,624.23,1.95,53.11,8.75,0,5.07,0,0,0,9.1,0,0,164.04,0,7.17,1.81,0.59,0
 72-82,0,0,6.99,0.75,6.49,3.89,394.64,0.82,3.01,8.64,161.96,3,0,1.58,2.91,2.02,0,9.46,0,0,362.81,0,7.13,29.56,490.23,0,107.35,8.32,0,1.93,0.58,0,0,3.58,0,0,103.46,1.34,4.29,2.19,6.99,5.94
 84-94,0,0,14.25,2.61,11.8,1.46,245.34,0,0.92,10.5,132.82,2.76,0,1.75,0,1.2,3.57,6.21,0,3.09,237.06,0,14.65,30.14,385.68,1.08,84.61,11.67,0,0,0.69,0,0,8.85,0,0,58.49,3.49,12.18,5.07,5,2.27
 96-106,0,0,5.94,1.07,30.46,7.14,216.44,0,1.32,8.14,111.48,9.46,0,3.56,6.7,4.79,2.15,22.96,1.73,0,221.56,0,5.79,18.5,303.14,0.79,126.48,30.04,0,7.73,0.68,0,0,2.21,0,0,48.11,0,10.2,6.75,8.38,0
108-118,0,0,2.34,0.92,16.01,11.73,216.96,0,4.5,7.82,142.19,7.35,0,0,0.56,5.4,3.7,12.71,2.5,0,220.19,0.53,6.4,15.98,462.23,0.43,104.02,17.13,0,8.2,1.18,0,0,5.62,0,0,35.46,1.97,4.12,13.92,5.7,9.47
120,0,0,2.52,0,11.87,13.22,186.73,0,0,0,194.98,8.64,0,0,0,2.21,8.39,11.67,0,0,229.84,0,0,21.32,409.72,3.18,97.23,22.8,0,0,1.39,0,0,15.22,0,0,26.56,0,0,7.52,10.46,0
