stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,111.49,1878.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,148.46,1677.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.24,6.07,0,0,0,0,7.38,0,0,0,0,0,0,0,0,0,0,0
  7-9,38.21,4.72,0,30.84,0,0,58.75,0,0,0,0,0,37.92,0,0,0,0,0,0,0,0,0,0,0,815.12,36.31,0,0,218.76,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,23.83,0,31,0,4.69,65.84,0,0,0,0,0,5.87,0,0,0,0,0,0,0,0,0,0,0,529.91,9.45,0,0,282.62,0,0,4.94,0,8.88,0,0,0,0,0,0,0,0
 14-21,0,0,0,2.65,10.15,2.56,4.34,0,0,0,0.9,0.85,0,0,0,1.15,0,0,0,3.43,9.58,0,0,17.35,114.75,3.12,0,0,10.93,0,2.92,0,12.44,0,0,12.79,40.81,0,0,0,0,0
 24-34,0,0,0.84,2.19,19.4,0.86,22.46,0,2.61,0.97,4.52,0,0,1.04,0.62,0,0.85,0.64,0,0.65,27.75,0,0,9.36,412.99,3.82,4.46,6.73,0,0,19.66,0,0,0.97,1.19,0.78,98.84,0,0,19.9,0,1.45
 36-46,0,0,0,0,14.49,0,73.8,8.76,0,1.57,11.65,0,0,0.72,5.85,0,11.79,1.2,0,0,46.29,1.68,0,6.33,645.2,0,7.41,4.97,0,0,31.36,0,0,0.67,0,0,126.85,0,0,19.35,0,7.75
 48-58,0,0,0,0,19.12,2.86,167.79,1.3,2.95,0.87,24.34,1.77,0,1.89,6.95,0.37,0,0.38,0,3.52,45,1.67,2.18,17.99,583.86,8.47,3.14,2.49,0,0,12.44,0,0,0,1.55,0,96.01,0,0,9.93,0,1.51
 60-70,0,0,1.47,0,6.08,0.57,308.55,3.06,0.63,5.01,41.7,0,4.58,0,0,0,0.82,0.59,1.32,0,87.84,2.63,0,18.94,945.51,10.91,1.19,4.12,0,2.69,19.08,0,0,9.88,0.62,0,81.58,0,1.84,22.88,0,9.58
 72-82,0,0,0.87,0,8.42,0,203.44,0,5.89,1.94,29.15,2.66,0,1.6,3.51,0.7,0,1.9,1.05,0,85.98,0,4.59,7.1,587.7,0,4.47,3.12,0,0.71,8.74,0,0,0,1.06,0,35.75,1.01,3.72,24.13,1.07,13.58
 84-94,0,0,9.26,0,22.85,3.1,194.25,0,8.76,1.17,36.29,4.66,0,2.61,3.42,1.93,0.86,0,0,6.9,75.17,0,3.92,1.22,320.83,2.37,1.13,1.76,0,2.3,14.31,0,0,1.2,0,0,16.36,1.53,3.81,14.81,4.71,20.83
 96-106,0,0,0.61,0,3.95,3.75,153.64,0,0,4.79,17.84,3.06,0,0.86,5.93,1.63,1.3,0.75,0,14.2,63.15,0,0.66,2.64,189.34,0,3.59,7.09,0,0,7.31,0,0,0,0,0,15.27,1.17,0,12.84,1.72,0.91
108-118,0,0,1.18,0,13.43,2.97,145.12,0.55,3.25,0,36.66,4.46,0,1.85,3.79,1.7,2,1.71,0.9,2.77,74.97,0,10.16,3.8,297.39,4.4,1.35,3.27,0,1.71,12.59,0,0,2.21,0,0,17.58,0.67,5.29,32.17,0.71,3.91
120,0,0,0,0,27.74,3.78,149.32,0,9.6,0,53.99,13.45,0,0,4.9,2.4,1.91,1.74,0,1.51,48.72,0,2.75,13.19,587.82,0,4.97,7.79,0,22.5,9.93,0,0,0,0,0,58.42,0,0,28.85,0,0
