stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,54.32,640.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.17,699.71,0,0,0,0,0,0,0,0,0,0,0,24.34,0,0,0,0,0,0,0,0,0,0,0,16.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,83.92,0,51.7,0,0,0,210.15,0,0,0,0,0,35.67,0,0,0,0,0,0,0,0,0,0,0,1061.49,32.26,0,0,454.99,0,0,4.3,0,0,0,0,0,0,0,0,0,0
 10-12,0,113.8,0,48.8,0,0,0,74.51,0,0,0,0,0,7.83,0,0,0,0,0,0,0,0,0,0,0,1467.68,20.93,0,0,448.1,0,0,0,0,45.34,0,25.08,13.76,0,0,0,0,0
 14-21,0,1.47,1.32,5.74,64.65,38.92,0,121.67,0,0,0,6.14,0.82,0,0,0,1.48,0.87,0,0,1.05,53.15,0,0,33.38,663.85,24,0,9.6,14.5,0,8.76,0,156.94,1.93,0,267.71,140.47,0,0,1.89,0,0.94
 24-34,0,0,0,1.86,21.25,2.63,0,134.82,0,0.63,0.86,9.11,2.17,0,0,0,1.91,1.71,0.83,0,2.55,79.1,0.83,0,27.6,466.85,14.68,2.22,6.38,0,0,26.82,0,0,0.69,0,23.75,69.77,0,0,0.85,0,0
 36-46,0,0,0.77,0,22.55,0,0,89.92,0,25.79,2.31,30.31,1.22,0,0.79,0.58,0,5.09,1.5,0.57,0,33.52,0,1.58,21.28,306.18,10.81,1.07,4.34,0,0,13.57,0,0,0,0,0,58.37,0,0,6.01,0,0
 48-58,0,0,0,0,9.44,0,0,74.07,0,0,4.9,21.51,0.42,0,1.23,0.44,0,1.76,0,0,0,48.87,0,1.49,20.05,178.07,13.12,0,2.09,0,0,8.68,0,0,0.53,0.68,0,22.26,0,0,5.46,0,0
 60-70,0,0,0,0,5.22,0,0,81.67,0,0,2.9,20.82,1.57,0,0,0,5.42,2.85,0,0,0,34,0,0.63,6.23,135.93,0.98,0,4.58,0,0.84,8.95,0,0,0,0,0,25.74,0,0,2.96,0,0
 72-82,0,0,0.87,0,6.75,4.83,0.76,40.84,0,4.53,3.23,38.18,3.2,0,0,0.62,0.74,0.52,0,0,0,48.48,0.78,8.66,20.29,143.81,0,1.2,3.61,0,0,16.71,0,0,0,0,0,6.38,0,0.81,14.26,1.27,0
 84-94,0,0,0,0,11.01,5.29,0,78.02,0.98,1.38,2.75,40.45,2.5,0,1.14,3.43,3.55,0.55,1.41,3.74,0,64.75,0,3.84,18.51,123.81,5.63,1.7,7.98,0,0,27.23,0,0,0,0,0,20.54,0.78,0,7.82,5.55,4.52
 96-106,0,0,0,0,13.03,12.66,0,64.83,0,2.12,2.96,72.86,10.14,0,0,6.08,0,4.48,1.3,9.56,0,67.17,2.19,1.02,30.35,182.1,0.77,4.45,0.72,0,3.31,14.07,0,0,0,0,0,8.22,0.66,1.2,9.31,0.9,8.78
108-118,0,0,0,0,29.63,22.26,7.02,57.52,0,3.63,10.74,112.62,6.95,0,1.81,19.13,2.79,2.79,2.57,2.71,0.52,137.2,8.1,6.6,69.44,304.15,0.45,3.29,3.58,0,0,28.92,0,0,0,4.1,0,20.5,1.01,0,17.89,1.9,0
120,1.19,0,0,0,8.71,16.11,1.61,55.12,0,0,10.14,71.05,1.09,0,0,4.83,2.5,2.7,1.62,0,0,81.75,1.05,0,37.7,228.29,0,29.05,5.18,0,0,11.55,0,0,0,0,0,0,0,0,1.15,0,0
