stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,34.55,618.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,0,0,0,0,0,0,0,0,0,0,0
  5-6,15.99,1100.72,0,0,0,0,0,0,0,0,0,0,11.32,0,0,0,0,0,0,0,0,0,0,0,18.74,10.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,17.56,29.48,0,0,0,0,40.24,0,0,0,0,0,24.51,0,0,0,0,0,0,0,0,0,0,0,561.16,22.73,0,0,162.01,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,40.52,0,23,0,0,28.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.91,16.41,0,0,146.36,0,0,6.56,0,26.83,0,0,0,0,0,0,0,0
 14-21,0,0,1.23,0.88,20.06,6.17,11.11,0,1.17,0,7.01,2.12,1.97,0,0,0,0,0.93,0,1.05,15.39,0,0,15.24,211.33,7.64,1.37,0.95,9.86,0,2.79,0,24.79,0.82,0,21.71,71.98,0,0,1.16,0,0
 24-34,0,0,0,0.64,8.66,0,27.6,0.68,0,0,9.36,0,0,1.33,0,1.73,0,0.86,2.09,0,16.59,0,0,14.16,296.66,1.69,1.36,4.61,0,0,8.72,0,0,0.64,0,4.15,47.44,0,0,11.35,0,0
 36-46,0,0,0,0,5.6,0,52.84,0,0,0.77,16.15,0,0,0.82,0,0.77,1.49,0,0,0,23.67,0,0.77,9.6,311.63,0,0.62,1,0,0,13.88,0,0,0.75,0,0,63.48,0,0,5.09,0,0
 48-58,0,0,0,0,15.96,0,56.87,0,0,1.37,31.53,0,0,0.59,0,0,0,0.43,0,1.09,33.02,0,2.24,3.86,142.14,0,0,0.45,0,0,1.02,0,0,2.74,4.34,0,25.63,0,0.37,0.89,0,0
 60-70,0,0,0,0,1.1,0,57.53,0,1.49,0.91,34.73,1.59,0,0,0,0,0.89,1.23,0.74,0,34.63,0,0.76,4.28,153.89,0,0,10.68,0,0,5.46,0,0,0,0,0,25.76,0,0,4.94,0,0.68
 72-82,0,0,0.5,0,2.59,1.31,59.15,0,0,0.68,24.66,1.3,0,1.03,0,0,0,0.71,0,0,47.97,1.48,2.41,2.23,132.05,0,0,5.55,0,0.89,1.22,0,0,0,0,0,9.35,0,0,5.25,0,3.38
 84-94,0,0,0.66,0,4,0,56.04,0,2.75,2.55,17.1,1.43,0,0,1.98,0,0,0,0,0,49.7,0,0,3.09,73.12,0,0,2.2,0,0,12.49,0,0,0,0,0,23.36,0.78,0.57,0.84,4.13,3.76
 96-106,0,0,0,0,7.8,0,60.17,0,0,5.84,15.58,0.57,0,1.03,0,2.64,1.05,2.51,0.59,0.68,47.61,0,1.36,0.94,123.86,0,5.43,3.27,0,0,5.7,0,0,0,3.94,0,3.37,1.08,0,2.69,0,0
108-118,0,0,0,0,16.62,1.31,44,0,0.46,4.68,29.46,1.45,0,0,2.18,0,2.58,0.49,0,0.54,34.37,1.6,1.83,3.75,140.41,4.05,0.57,3.42,0,0,6.42,0,0,0,0.69,0,1.03,0,0,2.67,1.7,1.88
120,0,0,1.22,0,5.76,0,15.61,0,0,1.61,29.29,0,0,10.06,4.33,1.05,0,0,0,0,53.61,0,1.45,3.03,155.94,1.25,0,0,0,0,10.39,0,0,0,0,0,1.7,0,0,4.37,3.74,0
