stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,50.88,719.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,70.34,1198.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.47,0,0,0,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,25.02,111.73,0,430.2,0,27.85,507.37,0,0,0,0,0,49.73,0,0,0,0,0,0,0,0,0,0,0,3068.89,35.51,0,0,866.33,0,0,5.28,0,12.83,0,0,0,0,0,0,0,0
 10-12,0,186.99,0,362.3,0,70.63,638.27,0,0,0,0,0,73.84,0,0,0,0,0,0,0,0,0,0,0,5505.18,176.83,0,0,1340.71,0,8.1,26.91,0,198.82,0,9.98,35.99,0,0,0,0,0
 14-21,0,0.9,2.35,15.23,38.67,118.18,121.03,0,0,0,26.24,14.02,0,0,0,0,0,0,0,0.8,67.92,0,0,96.91,1101.91,39.72,3.02,14.19,21.96,0,1.15,0,81.16,5.35,1.9,188.39,428.06,0,0,0,0,0
 24-34,0,0,0.9,2.87,8.93,9.66,91.29,0,0,1.44,32.82,1.41,0,0,4.11,0,0,0.79,3.58,0,75.12,0,1.6,28.78,1630.34,3.36,8.24,10.27,0,0,2.82,0,0,0,0,18.15,508.52,0,0,10.08,0,0.82
 36-46,0,0,0.98,0.63,5.5,16.85,178.06,0.68,0.74,1.41,87.63,0,0,0.82,0,0,9.5,4.15,0,0.91,72.77,0,5.13,19.35,2668.23,0.56,7.28,0.76,0,0,0,0,0,0,0,0,637.08,0,0.85,6.73,0,0
 48-58,0.39,0,1.38,0,13.09,8.41,775.82,3.88,3.46,2.59,250.25,0,0,0.56,0.42,0,7.41,1.76,0,2.47,113.33,0,1.31,22.48,3485.17,1.71,21.24,13.68,0,0,1.81,0,0,6.56,0,0,740.24,0,0,15.71,0,15.91
 60-70,0,0,1.1,0,4.08,2.46,1363.8,3.52,2.07,0,242.96,2.69,0,0.76,5.5,1.24,26.14,0,0,1.05,94.94,0,10.41,14.24,2827.88,0.63,9.73,13.16,0,0,0,0,0,2.52,0,0,432,0,1.22,0,1.92,1.96
 72-82,0,0,2.5,0,9.37,19.88,1527.68,0,0,3.91,264.26,1.92,0,1.14,7.79,0,26.99,0.64,1.95,7.17,141.8,0,4.57,22.21,2576.02,0,13.7,17.08,0,0,1.33,0,0,1.94,0,0,176.99,0,0.75,4.52,5.31,6.69
 84-94,0,0,1.18,0,17.97,14.48,1029.32,0,0,1.54,129.34,0,0,1.86,1.71,1.63,9.56,3.32,0,14.93,102.61,0,2.45,27.86,1633.49,0,14.11,17.27,0,1.65,7.17,0,0,0,0,0,121.88,1.17,1.05,2.27,2.29,0
 96-106,0,0,4.07,0,10.5,17.16,1053.57,0.9,0,0.8,187.19,4.88,0,2.52,8.59,0,2.31,2.15,0,11.99,135.85,0,5.73,26.26,1542.15,0.62,11.47,19.3,0,0,10.33,2.06,0,2.33,0,0,80.33,2.04,4.28,10.16,1.62,3.35
108-118,0,0,1.69,0,18.56,20.35,1038.97,0.64,2.28,3.67,171.98,0,0,0,4.25,2.56,1.07,3.34,0,10.36,72.27,2.88,6.02,10.99,1484.04,1.51,19.97,23.69,0,0,6.33,0,0,0,0,0,48.25,2.77,0,6.93,4.6,0
120,2.37,0,0,0,27.78,15.34,1063.18,12.08,4.68,4.44,297.08,9.62,0,0,13.4,0,3.94,1.07,0,0,110.84,0,3.6,13.23,2282.53,1.1,70.1,39.4,0,0,4.43,0,0,0,0,0,73.89,1.09,4.66,24.62,7.07,2.34
