stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,85.64,1951.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.04,0,0,0,0,0,0,0,0,0,0,0
  5-6,112.88,2028.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1,0,0,0,14.01,0,37.11,0,0,0,0,0,0,0,0,0,0,0
  7-9,59.56,52.72,0,34.84,0,0,82.62,0,0,0,0,0,16.63,0,0,0,0,0,0,0,0,0,0,0,705.62,52.75,0,0,233.05,0,0,16.34,0,0,0,0,0,0,0,0,0,0
 10-12,0,31,0,60.16,0,6.05,64.94,0,0,0,0,0,17.98,0,0,0,0,0,0,0,0,0,0,0,613,18.88,0,0,130.38,0,0,0,0,7.42,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,21.13,2.69,14.86,0,1,0,4.77,2.42,0,1.52,0,0,0,0,0,0.88,15.91,0.95,0,17.77,149.36,3.13,1.91,0,0,0,4.02,0,16.19,1.94,0,9.97,47.29,0,0,1.97,0,0
 24-34,0,0,0,0,10.15,1.09,43.55,0,0,0,4.53,0.63,0,0,0.61,6.13,0,0,0,1.64,17.98,2.38,0,11.35,455.99,0,8.91,2.01,0,0,13.18,0,0,0.69,0,1.5,99.06,0,0,17.24,0,0
 36-46,0,0,0,0,13.45,1.01,98.29,0,0,0.95,15.11,0,0,1.28,0.57,0,0,0.62,0,0,35.04,0,1.66,10.88,690.49,0.72,3.78,0.7,0,0,26.99,0,0,0,0,0,148.72,0,0,4.63,0,0
 48-58,0,0,0,0,10.81,0,199.26,0.42,1.07,3.54,48.17,0,1.75,0,2.23,0.46,7.88,0.47,0,0.87,36.36,3.65,4.75,5.85,548.76,2.98,5.06,1.64,0,0.47,11.57,0,0,0,1.07,0,106.32,0,1.12,6.29,0.9,27.01
 60-70,0,0,0,0,5.81,1.23,415.24,0,5.58,3.2,24.58,0,1.94,0,5.17,0,0,1.75,0,0,39.65,0.62,1.58,7.94,511.69,1.75,2.97,1.26,0,0,22.9,0,0,0,0,0,72.01,0.84,2.42,2.84,0,0.79
 72-82,0,0,0.98,0.56,23.52,16.86,330.21,2.27,0,2.1,57.17,5.35,0,0.5,3.05,1.51,2.15,1.15,0.62,0,106.56,1.28,2.48,10.1,341.13,1.41,1.99,2.32,0,3.08,5.8,0,0,0.65,0.53,0,51.49,1.69,3.08,16.55,3.26,11.03
 84-94,0.62,0,0,0,17.21,15.29,211.48,0,2.03,0.74,23.72,4.28,0.77,0,3.78,1.92,0.86,1.49,0,0,85.93,0.71,2.36,4.69,363.05,0,5.67,2.71,0,0,24.55,0,0,1.45,0,0,44.1,3.02,0,6.05,0,0
 96-106,0,0,0,0,30.06,2.16,230.65,1.81,1.54,0,42.96,12.04,0,0,9.58,2.76,0,2.22,2.24,0,64.82,2.74,5.49,4.13,252.38,1.41,2.36,2.67,0,1.96,25.76,0,0,0,0,0,8.94,0,3.24,18.6,2.99,7.82
108-118,0,0,2.91,0,22.76,4.44,257.43,0.66,0.56,0.66,45.65,7.47,0,0,6.63,1.6,3.21,0.66,0,3.48,87.84,6.21,6.08,6.35,392.72,4.89,1.82,3.6,0,0,24.36,0,0,0.53,0,0,14.93,1.05,0,13.19,0,3.8
120,0,0,0,4.41,20.32,21.61,166.38,0,4.78,0,52.1,3.05,0,2.18,21.89,0,6.48,0,0,0,112.05,0,13.76,11.7,463.04,0,5.68,0,0,0,20.81,0,0,0,2.33,0,3.65,2.24,8.19,29.15,0,4.37
