stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,112.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,46.52,249.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,6.13,0,0,21.47,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.94,18.57,0,0,85.01,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,57.71,0,300.1,0,26.26,87.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,1496.28,68.57,0,0,260.01,0,0,0,0,30.3,0,11.7,7.84,0,0,0,0,0
 14-21,0,0,1.11,25.63,132.06,70.33,36.74,0,3.75,0,27.94,9.54,0,6.32,8.77,0,0.96,2.51,0,21.6,178.1,1.97,0,189.64,1735.85,19.49,3.38,6.43,3.96,0,1.31,0.91,32.36,0,159.9,235.46,529.39,0,0,81.83,0,19.08
 24-34,4.02,0,1.71,5.15,63.9,22.49,79.67,12.33,5.74,2.5,64.19,0,2.27,26.6,34.96,1.2,1.56,7.25,12.23,71.16,479.03,0,0,268.13,7062.39,3.52,12.92,11.33,0,0,8,0,2.54,0.68,51.33,198.4,1461.71,0,0,269.03,0,82.03
 36-46,0,0,0.85,0,27.66,7.5,263.83,51.17,4.54,4.08,303.52,0,0,13.73,48.29,0,17.63,10.59,1.55,51.71,479.84,0,6.38,130.67,7318.98,11.91,4.72,9.66,0,0.77,16.48,0,1,0,5.64,11,1801.08,0,0.62,105.8,0,37.17
 48-58,0,0,0.61,0.4,25.63,5.65,374.61,19.15,2.23,9.29,334.42,0,0.37,8.6,58.17,0.51,0.79,3.45,1.04,25.39,422.9,7.99,19.53,126.17,2993.68,3.66,8.22,11.03,0,0.61,10.13,0,0,0,4.63,0,878.22,0,1.92,81.95,0,80.12
 60-70,0,0,1.82,0,27.47,8.84,359.79,16.15,3.28,21.22,228.8,0,0,16.99,90.02,0.71,2.92,7.26,0,21.98,434.59,0.9,31.02,99.95,1279.74,0.67,16.45,8.19,0,12.44,12.35,0,0,0,4.24,0,257.88,0,5.38,55.19,9.52,24.47
 72-82,0,0,1.14,0,11.12,29.55,841.93,17.26,3.99,7.01,162.25,1.22,0,16.86,93.42,0.53,1.86,2.67,0,13.88,398.49,0.92,25.01,75.31,794.58,0,3.23,12.6,0,19.99,0.58,0,0,0,1.62,0,72.98,0.87,14.57,70.3,18.32,58.04
 84-94,0,0,0.66,0,36.35,12.08,788.78,20.23,1.15,4.7,94.29,0,0,13.37,151.09,2.66,2.29,9.62,0.83,4.96,352.6,3.42,30.26,80.21,550.12,0,1.58,19.15,0,11.83,1.04,0,0,0.56,0,0,77.24,0,23.48,75.64,27.69,16.12
 96-106,1.12,0,0,0,15.01,23.94,999.62,18.47,1.82,9.44,83.71,1.63,0,19.28,208.92,0.58,4.86,3.74,8.66,7.57,305.9,0,18.06,80.27,597.61,0.57,0,17.37,0,21.68,9.49,0,0,0,1.2,0,12.59,1.97,13.58,80.81,36.78,28.28
108-118,0,0,1.52,0,13.35,22.22,1135.93,9.15,0,2.93,138.11,0.48,0,9.53,195.22,0.52,2.8,3.17,2.89,30.82,222.27,0,24.93,88.95,640.58,0.69,0.68,10.27,0,32.45,2.31,0,0,0,0.5,0,23.55,1.66,10.52,48.38,28.44,34.5
120,0,0,0,0,19.77,27.91,693.45,22.91,6.65,0,128.7,0,0,12.01,257.26,0,15.06,2.49,16.84,5.84,236.03,0,58.74,102.75,876.51,0,1.62,12.92,0,16.49,4.77,0,0,0,0,0,8.59,0,7.56,127.17,48.9,26.8
