stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,138.12,1738.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.09,0,0,0,0,0,0,0,0,0,0,0
  5-6,404.76,5565.09,0,0,0,0,0,0,0,0,0,0,0,10.32,0,0,0,0,0,0,0,0,0,0,0,635.84,77.49,0,0,291.85,0,173.8,0,0,0,0,0,0,0,0,0,0,0
  7-9,352.33,177.24,0,102.53,0,0,0,100.89,0,0,0,0,0,75.89,0,0,0,0,0,0,0,0,0,0,0,3141.24,358.86,0,0,4214.6,0,37.21,6.94,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.65,0,44.83,0,29.91,0,41.85,0,0,0,0,0,13.38,0,0,0,0,0,0,0,0,0,0,0,102.14,17.56,0,0,55.56,0,0,18.42,0,13.77,0,0,0,0,0,0,0,0
 14-21,0,0,2.33,0,37.22,5.39,0,6.53,0,0.87,0,0,2.46,0,10.55,0,0,0,0,0,0.86,38.18,0,0,19.25,89.16,16.95,3.06,0,23.84,0,18.18,1.23,46.57,5.16,0,24.7,40.44,0,0,2.47,0,2.28
 24-34,0.88,0,2.6,2.13,15.24,0,0,33.77,0,5.64,3.87,10.81,2.65,0,10.9,5.45,2.11,0.66,0.7,0,3.88,59.42,0,0,23.41,869.1,23.2,14.69,0.65,0,0,13.35,0,0,6.66,0,33.93,148.64,0,0,45.56,0,26.17
 36-46,0,0,1.92,0,20.4,4.26,0,137.7,8.24,2.98,17.37,86.49,6.57,0,13.36,19.64,0.56,22.79,0.81,0,1.22,149.37,0,4.74,34.41,2595.47,17.52,16.38,6.04,0,1.69,29.79,0,0,4.14,1.27,0,447.75,0,2.27,58.84,0,56.17
 48-58,0,0,0,0,24.45,1.51,0,692.96,1.58,15.59,12.38,149.65,8.05,0,9.78,24.63,2.29,6.13,1.23,10.33,16.76,174.23,1.71,4.06,19.87,2835.43,10.76,4.62,6.27,0,1.12,27.31,0,0,6.09,1.9,0,503.83,0,2.16,22.57,0,71.42
 60-70,0,0,2.36,0,23.03,0,0,2012.86,8.88,19.4,10.16,96.91,13.89,0,13.65,68.16,2.89,45.75,3.01,3.54,5.61,238.29,0,6.17,24.73,2498.37,8.92,6.16,25.33,0,2.55,24.01,0,0,9.3,1.41,0,348.03,2.44,14.32,29.52,2.23,72.15
 72-82,0,0,2.8,0,26.57,1.26,0,2122.62,2.3,9.88,29.31,128.68,32.72,0,8.88,44.59,0.89,7.96,9.49,1.03,0.57,266.25,0.56,13.46,12.44,1690.29,12.75,8.17,13.44,0,4.68,28.29,0,0,10.8,1.81,0,102.5,10.05,28.34,46.03,5.45,35.65
 84-94,0.62,0,5.05,3.69,35.98,7.02,9.94,1318.87,5.21,12.38,33.88,90,38.78,1.95,8.73,117,6.5,15,2.21,0.64,11.06,293.92,0.75,18,17.63,1164.33,5.4,16.37,17.47,0,18.56,70.21,0,0,12.72,2.67,0,129.86,31.39,19.17,45.43,8.05,43.48
 96-106,2.68,0,6.8,0.88,74.55,13.09,1.64,1465.23,5.2,27.26,24.92,172.69,47.24,0,9.47,125.21,5.91,16.17,2.31,0,1.26,288.06,3.77,15.91,24.28,864.5,8.31,13.41,18.34,0,18.31,90.92,0,0,5.64,0.6,0,46.71,38.78,33.56,69.8,15.62,61.82
108-118,0.67,0,4.19,1.99,88.36,1.22,23.99,1399.07,7.1,61.39,39.47,170.22,117.08,0,10.4,131.87,10.53,63.25,4.28,12.11,29.41,335.57,6.85,8.6,20.77,1334.56,21.89,5.32,38.24,0,13.03,84.77,0,0,3.96,3.13,0,44.76,65.45,42.39,52.02,20.65,80.55
120,2.37,0,0,1.28,118.38,6.42,8.55,1173.15,4.15,52.52,33.33,154.81,80.7,0,10.04,143.72,11.77,36.01,9.07,5.37,16.32,406.8,0,10.3,15.22,1377.05,23.49,4.49,9.27,0,39.24,31.86,0,0,13.82,3.1,0,73.7,31.77,62.07,64.71,19.15,37.96
