stage,blastomeres,epidermis,eye,glial,mesenchyme,neural,otic,paraxial.mesoderm,pronephros,somites,spinal.cord
  5-6,50.74,0,0,0,0,0,0,7.9,0,0,0
  7-9,4.5,0,0,0,0,5.08,0,0,0,0,0
 10-12,0,0,0,0,0,15.43,0,17.51,0,0,0
 14-21,0,0,0,0,0,1.87,0,0,0,0,0
 24-34,0,0,0,0,0,3.12,0,0,0,0.66,0
 36-46,0,0.92,13.44,0,0,0,0,0,0,0,0
 48-58,0,0,0,0,0,1.59,1.36,0,0,0,10.22
 60-70,0,0,0,0,0.7,0,0,0,0,0,0
 72-82,0,0.78,0,0,1.21,0,0,0,0.53,0,0
 84-94,0,0,0,0,0,0,0.72,0,0,0,0
108-118,0,1.5,0,0.82,0,0,0,0,0.54,0,0
