stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,190.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.92,0,0,0,0,0,0,0,0,0,0
  5-6,11.39,137.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0
  7-9,35.62,0,0,7.33,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.51,34.3,0,0,50.7,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,7.55,0,28.65,0,5.18,0,33.82,0,0,0,0,0,4.53,0,0,0,0,0,0,0,0,0,0,0,313.29,117.32,0,0,116.41,0,0,4.43,0,0,0,0,0,0,0,0,0
 14-21,0,0,1.09,3.88,72.98,22.33,0,21.7,0,0,0,8.52,0,3.07,1.1,0,12.06,0,1.85,4.19,0.86,35.59,0,0,30.13,265.58,23.91,3.46,0.86,3.31,0,34.7,23.3,4.39,11.68,62.57,73.92,0,0,14.99,0,3.62
 24-34,0,0,0,0.65,39.36,2.53,0,26.53,0,5.34,0.68,11.08,2.61,0,9.27,2.8,28.14,2.18,11.31,2.94,10.89,114.77,2.31,0,39.54,369.9,12.47,6.72,4.85,0,0,55.55,0,8.58,8.17,15.41,108.05,0,0,70.36,0,8.71
 36-46,0,0,0,0.93,17.74,2.17,0,29.88,8.46,3.32,5.93,21.06,2.62,0.59,0.57,0.72,38.93,1.36,7.49,0.67,13.67,123.65,1.5,2.19,40.91,362.86,7.5,4.34,3.09,0,0,81.97,1.05,1.46,23.6,1.35,107.61,0,0,45.04,0,22.92
 48-58,0,0,0,0,11.63,0.45,0,55.02,2.92,13.99,17.39,26.99,0.49,32.29,2.88,5.15,5.4,1.08,2.47,2.94,18.67,160.29,2.81,2.29,32.67,433.01,2.48,2.79,4.8,0,0.53,72.88,0,3.49,3.19,0,76.51,0,1.28,34.11,0,30.63
 60-70,0,0,0.86,0,42.72,0,0,155.17,7.69,3.8,3.3,44.29,1.53,15.37,14.84,3.67,3.52,3.92,2.07,0,18.1,220.74,15.87,0.59,15.54,572.49,1.97,10.06,3.06,0,1.11,61.89,0,0.93,1.97,0,49.87,1.44,2.4,12.06,0,27.66
 72-82,0,0,4.85,0,22.22,0,3.89,124.94,0,7.63,7.07,44.89,10.62,13.05,5.73,3.96,7.42,2.7,9.26,0,28.6,251.66,4.92,11.01,24.07,403.18,0,9.02,13.17,0,0.89,32.78,0,2.33,0,0,41.15,2.83,3.99,30.57,6.39,42.91
 84-94,0,0,5.95,0,29.83,0,0,101.94,0,5.84,20.24,54.49,10.25,28.11,7.22,25.89,14.4,3.78,7.24,1.61,15.81,240.84,25.95,3.14,18.14,240.16,5.64,10.25,7.01,0,0,172.29,0,5.99,0.69,0,13.53,6.91,7.95,30.08,1.09,11.14
 96-106,0,0,4.39,1.03,32.67,18.08,1.05,85.96,7.14,5.66,3.28,45.9,17.25,1.06,3.47,16.79,18.07,3.5,18.99,0.7,18.86,183.07,15.71,4.87,24.64,352.35,1.88,2.71,10.21,0,12.15,112.51,0,2.14,2.75,0,32.57,15.14,1.03,50.12,7.5,18.6
108-118,0,0,4.9,0,81.71,4.03,3.47,80.21,6.34,11.69,10.17,77.51,17.76,0,1.75,19.92,33.26,10.4,8.3,7.13,42.22,240.56,10.54,3.02,17.64,265.22,1.57,3.77,9.13,0,5.68,108.49,0,3.94,3.99,0,17.02,20.76,3.29,35.01,2.14,11.3
120,0,0,0,0,114.65,0,3.38,112.55,1.18,6.83,2.28,100.1,48.34,0,10.58,23.81,22.28,9.93,8,13.18,7.76,280.77,0,33.74,43.78,411.29,16.22,18.01,16.77,0,15.78,106.27,0,13.11,1.99,0,10.03,1.37,5.4,64.4,7.28,8.51
