stage,epidermis,eye,glial,iridophores,melanocytes,mesenchyme,neural,periderm,spinal.cord
 24-34,0,0,0,0,0,6.7,5.68,0,0
 36-46,0,0,0,3.72,0,0,3.41,0,1.47
 48-58,0,5.63,0,0,0,0,15.57,0,4.13
 60-70,0.77,0.69,0,0,0,0,35.48,0,4.98
 72-82,0,8.41,0,0,0,0.87,28.55,0,5.68
 84-94,0,5.34,0,0,7.23,0,15.81,0,4.2
 96-106,0,0.62,0,0,0,0,13.33,0.98,0
108-118,0,5.64,0,0,0,0,10.89,0,0
120,0,0,1.73,0,0,0,62.67,0,0
