stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,16.11,305.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.74,0,0,0,0,0,0,0,0,0,0
  5-6,7.29,141.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,9.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.26,10.16,0,0,28.26,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.9,0,0,0,48.59,0,0,0,53.07,0,0,0,0,0,0,0,0
 14-21,0,0,1.89,0,4.76,29.1,0,12.82,0,0,0,28.86,1.29,0,18.54,0,0,0,0,16.24,0,18.52,0,0,3.97,201.72,17.78,4.91,45.06,0,0,1.31,2.36,10.14,27.62,5.84,134.41,0,0,12.14,0,0
 24-34,0,0,0.75,0,10.88,4.99,0,9.92,11.11,0,0,32.54,0,1.08,32.39,2.67,0,0,9.55,1.96,0,18.62,0,0.89,20.23,572.7,15.26,6.21,25.45,0,2.91,6.4,0,31.25,61.57,14.38,291.34,0,0,67.37,0,0
 36-46,0,0,0,0,2.85,0.73,0,77.38,70.3,4.2,0,45.34,0.61,0,7.16,0,0,0,11.28,7.6,5.35,22.79,0,2,31.8,742.48,26.62,5.19,35.78,14.18,0,2.38,0,24.11,63.41,0,275.24,0,0,21.46,0,0
 48-58,0,0,0,0,1.57,0,0,448.69,31.94,0.37,1.1,51.01,0,0,7.12,5.89,0,2.58,18.14,6.3,0,24.64,2.25,5.04,32.81,727.46,2.78,7.81,37.76,0,3.02,5.46,0,10.28,41.64,0,229.91,0,0.49,20.73,0,0
 60-70,0,0,0,0,3.17,5.79,0,1196.95,23.21,0,7.26,69.12,0,0,14.49,3.2,0,0,11.86,5.79,0,31.12,0,1.4,21.87,769.82,1.99,1.02,38.86,0,0.63,6.54,0,10.58,27.76,0,163.34,0,2.72,27.89,1.5,0.91
 72-82,0,0,0,0,4.79,0,0,879.64,18.43,0,7.01,66.4,1.99,0,4.18,0,0.89,0,14.75,0,0,43.5,0,10.88,7.78,484.85,1.31,7.48,22.81,0,0.71,0,0,6.63,25.18,0,85.42,0,2.68,68.23,6.58,0
 84-94,0,0,0,0,0.9,1.45,0,697.37,39.7,0.56,0.78,52.32,1.35,0,3.72,1.06,0.74,0,5.98,0.68,0,23.14,1.51,7.27,8.37,342.41,2.17,7.33,39.11,0,0.57,9.73,0,5.35,44.8,0,52.32,0.9,0.64,68.89,16.9,0
 96-106,0,0,0,1.03,7.75,6.14,0.97,518.22,19.76,0,7.05,79.63,1.5,0,3.14,2.34,0.81,0.75,10.61,0,0,26.1,0,0,18.02,339.81,1.64,16.68,25.55,0,5.46,3.27,0,4.65,35.18,0,49.85,2.32,4.03,79.86,18.11,0
108-118,0,0,0.54,0,6.59,3.27,0.47,422.81,12.15,0,2.3,78.21,0.51,0,2.7,1.73,0.42,0,7.76,0,0,27.09,0,1.9,10.35,352.2,0.45,5.05,33.55,0,10.33,0,0,9.88,55.83,0,23.73,0,6.98,62.19,7.23,0
120,0,0,0,0,4.25,4.58,0,465.79,47.16,0,0,74.03,8.36,0,0,0,0,0,23.53,0,1.33,55.32,0,22.86,9.43,695.97,2,15.87,44.14,0,11,16.98,1.12,16.14,7.01,0,33.47,0,5.36,79.67,23.02,0
