stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,22.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,8.1,85.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.86,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,7.05,0,0,18.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.35,0,0,0,11.39,0,9.56,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,5.75,0,9.65,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.68,0,0,0,17.31,0,0,0,3.57,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,23.52,11.07,7.45,0,0,0,74.63,0,0,3.73,0.82,0,0,0,0,0,8.92,0,0,0,309.74,0.86,5.21,4.04,14.72,0,1.11,0,3.98,22.03,37.49,65.89,429.24,0,0,20.22,0,0
 24-34,0,0,0,0,11.64,0,18.52,0,0,0.69,108.42,0,0,1.68,2.26,0,0,0,0,0,10.37,0.79,0,2.51,1083.36,0.7,19.39,16.69,0,0,9.26,0,0,27.27,0,2.77,528.85,0,0,53.54,0,1.02
 36-46,0,0,0,0,0.64,0,98.04,0,0,0,115.66,0,0,1.44,6.31,0,8.64,10.03,0,1.57,7.79,0,0,0,2354.73,9.74,27.98,3.58,0,0,14.13,0,0,13.28,0,0,646.59,0,0,21.94,0,4.14
 48-58,0,0,0,0,12.7,0.41,467.44,1.21,5.12,1.83,233.16,0,0,0.42,13.44,2.55,19.98,3.12,0,15.41,19.96,0,0,3.24,2875.19,13.27,24.14,10.68,0,0,0,0,0,3.77,0,0,570.08,0,0,9.49,0,3.85
 60-70,2.52,0,0.95,0.85,10.62,0,1438.5,0,6.21,4.58,268.27,0,0.78,2,11.34,0,87.6,4.08,0,9.64,17.53,0,1.82,0.99,2745.82,2.9,33.29,26.45,0,1.65,10.77,0,0,3.94,0,0,510.18,0,0,49.54,0,10.36
 72-82,0,0,2.23,0,6.35,11,1729.93,0,3.86,2.64,378.85,0.56,0,9.16,17.06,0.54,111.38,3.44,1.35,0,34.08,0.55,4.68,0,2297.57,0,27.74,31.12,0,0,7.27,0,0,0.86,0,0,278.82,0,0.99,83.05,0.52,0
 84-94,0,0,1.26,0,21.01,6.23,1315.56,0,0,11.57,302.96,0,0,11.37,19.48,0,213.16,7.35,0.83,0,33.44,0,8.21,1.86,1585,5.65,11.8,51.67,0,0,2.75,1.4,0,9.7,0,0,199.45,0,2.08,45.89,1.33,1.25
 96-106,0,0,1.08,0,10.72,2.8,1054.39,4.47,0,2.05,310.25,2.29,0,15.88,18.91,0.7,263.53,14.33,9.73,0,23.39,0,8.66,2.2,1372.65,0,29.59,44.24,0,0,12.09,2.06,0,3.64,0,0,81.33,0.61,1.93,96.56,2.45,1.26
108-118,0,0,1.55,1.04,17.27,19.09,1129.75,1.18,2.46,1.17,409.5,1.58,0,10.59,31.58,0,545.94,4.72,2.27,0,29.73,0,6.5,5.66,1528.99,0,24.89,40.55,0,0,0,0,0,2.24,0,0,52.41,0.68,0,89.88,0,2.25
120,0,0,0,0,8.87,4.11,875.17,18.76,0,0,539.5,0,5.2,0,39.13,1.25,315.54,10.47,0,0,60.34,1.72,30.29,6.52,2504.66,0,30.87,105.13,0,0,0,0,0,13.27,0,0,135.41,0,3.72,112.1,0,13.4
