stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,195.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.13,248.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.64,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,6.12,0,0,0,16.11,0,0,0,0,0,6.47,0,0,0,0,0,0,0,0,0,0,0,40.55,15.11,0,0,3.62,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,12.48,0,0,0,0,0,0,0,6.57,0,0,0,0,0,0,0,0,0,0,0,6.92,0,0,0,5.16,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,4.39,2.95,0,1.35,0,0,0,4.06,0,0,2.74,0,3.24,0,0,9.69,0,4.14,0,0,0.82,29.16,127.17,1.74,0,0,0,40.2,2.27,57.17,1.32,0.84,22.11,0,0,2.48,0,0
 24-34,0,0,0,1.87,6.79,0.84,0,14.21,0.72,0.92,0,3.35,0,4.49,4.79,1.36,29.28,0,0.85,9.04,0,7.13,3.34,1.77,3.07,132.86,73.18,56.24,1.16,0,0,155.91,0,159.48,3.31,0.94,27.72,0,0,0,0,2.49
 36-46,0,0,0,0.63,8.9,0,0,8.51,0,1.71,0,5.62,0.59,0,19.04,0.56,43.33,0,0,2.8,0.7,11.74,2.85,3.39,7.08,132.49,47.2,16.12,2.98,0,0.77,249.22,0,121.48,3.97,0,23.24,0,0,0,0,0.93
 48-58,0,0,0,0,13.83,0,0,13.35,0,2.12,0.94,14.23,0.77,0,9.04,0.37,7.94,0,0.79,13.62,14.97,8.52,0,8.78,4.21,148.04,19.87,20.59,1.1,0,0,225.79,0,39.41,8.06,0,23.74,0,0,0,0,20.39
 60-70,0,0,0,0,8.28,0,0,62.73,0,9.4,1.21,19.16,0.65,0.63,5.82,5.51,23.85,0,2.14,0,4.8,35.43,2.63,4.69,1.48,272.51,16.96,13.87,10.96,0,0,169.04,0,49.04,4.33,0,33.53,0,0,0,0.71,4.12
 72-82,0,0,0,0,16.76,0.91,1.04,189.65,1.51,4.35,0,54.62,4.97,1.1,1.25,13.6,7.84,0,1.28,0.62,0.78,30.28,0.79,9.76,6.97,353,24.68,31.7,24.82,0,7.18,93.86,0,45.2,1.66,0,17.29,1.86,0.8,0,2.39,5.22
 84-94,5.55,0,0,0,61.71,4.42,0,187.99,0,3.77,1.98,35.22,15.03,1.42,1.01,19.84,9.51,0,0,2.23,9.71,31.45,1.33,10.24,1.61,269.98,15.47,27.1,20.9,0,7.18,355.93,0,70.93,0,0,25.71,0,0,0,4.68,8.02
 96-106,0,0,1.37,1.75,86.29,4.88,0,305.88,2.81,7.96,2.86,78.33,58.84,0,5.07,13.86,29.04,0,7.02,1.28,12.38,44.73,8.74,15.93,14.02,339.54,3.92,52.09,16.24,0,3.68,465.2,0,73.15,2.88,0,11.76,0.83,5.7,2.85,8.66,30.84
108-118,0,0,0.8,0.73,182.79,0,5.79,468.54,1.44,32.62,0.8,128.69,150.62,0,5.59,18.57,47.85,5.59,2.74,19.69,43.41,72.39,14.99,21.03,2.42,408.02,28.62,66.56,8.25,0,0,982.62,0,80.18,3.82,0,9,10.64,7.07,2.5,10.66,87.92
120,0,0,0,1.28,140.82,1.64,1.03,444.42,0,24.42,6.89,310.7,193.23,0,6.95,25.63,10.48,1.58,14.12,17.67,16.52,67.14,9.35,23.08,4.33,556.34,30.38,97.51,19.61,0,15.33,330.49,0,89.51,0,0,23,1.53,15,0,14.68,43.38
