stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,45.68,1116.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.54,0,0,0,0,0,0,0,0,0,0,0
  5-6,45.97,676.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,0,0,0,0,0,0,0,0,0,0,0
  7-9,16.33,0,0,13.31,0,0,43.24,0,0,0,0,0,8.81,0,0,0,0,0,0,0,0,0,0,0,248.58,6.25,0,0,39.67,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,15.78,0,0,33.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.06,3.92,0,0,70.64,0,0,14.56,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,2.33,18.28,8.56,9.78,0,0,0,5.85,0,0,1.15,0,1.78,0,0,0,0,8.73,0,0,24.45,107.13,2.93,0.85,1.84,1.76,0,9.7,0,12.07,1.89,1.23,17.59,36.74,0,0,3.06,0,1.85
 24-34,0,0,0,1.48,8.16,0.67,26.19,0,1.25,1.63,7.23,0,0,3.37,0,0.64,0,0.66,0,1.62,21.67,0,0,4.97,219.73,2.31,3.5,8.75,0,0,32.72,0,0,2.3,0,2.76,59.24,0,0,11.03,0,18.32
 36-46,0,0,0,0,1.37,2.17,31.92,0,3.12,1.23,8.24,0,0.76,0,2.57,0,0,0,0,1.33,15.31,0,0,0,266.38,1.55,3.68,3.36,0,0,43.54,0,0,3.71,0,0,56.63,0,1.37,12.45,0,1.29
 48-58,0,0,0,0,12.11,3.07,88.68,0,0.37,0.65,23.43,0,0.57,0,1.09,0,8.96,3.01,0,0.91,28.16,1.13,0,6.16,280.46,2.54,0.91,15.79,0,0.55,23.96,0,0,0.53,1.28,0,69.53,0,0,9.35,0,5.48
 60-70,0,0,0.7,0,6.66,1.64,229.34,0.8,0,1.51,28.25,1.59,0.97,1.29,0.98,0,3.46,2.14,0.66,0,37.35,0,0,3.79,297.56,0,0,28.2,0,0,37.31,0,0,0,1.94,0,34.89,0,0.84,4.28,0,11
 72-82,0,0,0,0,6.02,0.5,148.59,0,3.68,10.49,34.06,2.25,0,0,2.37,2.55,0.54,6.53,0,1.13,46.29,0,0,1.37,254.01,0,4.7,32.39,0,1.61,22.13,0,0,0.63,0,0,33.27,0,1.49,5.4,1.51,13.83
 84-94,0,0,0,0,6.8,11.18,67.51,0.56,0.66,3.67,60.53,3.11,2.11,0,8.19,3.39,6.82,17.62,0.68,1.93,50.96,1.23,0.65,3.24,167.71,0.98,1.71,45.55,0,0,58.16,0,0,4.55,0,0,15.9,0,1.37,12.69,3.56,10.59
 96-106,0,0,0,0,6.61,33.58,127.75,0.9,1.32,0,34.64,4.86,0,0,9.15,3.87,1.82,17.1,0,2.36,46.82,0,1.82,7.03,180.51,0,0,77.29,0,2.27,54.97,0,0,0.78,0,0,7.16,1.5,4.57,12.39,8.34,9.13
108-118,0,0,0,0,16.41,1.69,92.18,0,1.44,1.51,26.03,7.82,0,0,6.5,3.95,3.66,5.37,9.17,2.89,54.16,6.36,0.97,1.88,197.88,0,2.78,56.64,0,5.09,34.06,0,0,1.16,0,0,12.28,6.15,0.99,9.47,0.6,7.09
120,0,0,1.22,0,7.37,12.19,85.26,1.16,10.83,12.99,38.93,5.74,0,0,21.31,0,0,15.8,0,7.7,69.7,2.14,6.22,9.03,422.65,0,6.78,100.35,0,0,33.28,0,0,1.26,0,0,48.17,2.39,0,22.42,0,0
