stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,38.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.76,0,0,0,13.25,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,4.29,0,236.12,0,0,0,0,0,0,0,0,0,9.53,0,0,0,0,0,0,0,0,0,0,0,1749.66,0,0,0,53.05,0,8.56,0,18.06,0,0,0,0,0,0,0,0
 14-21,0,0,0,8.84,860.87,31.94,0,882.24,0,1.17,0,5.85,65.24,0,18.8,0,4.7,0,0,0,1.91,326.13,2.55,0,146.61,728.14,0,12.04,461.79,1.33,0,44.12,5.09,127.98,2.4,9.4,25.9,0,0,0,0,1.03
 24-34,0,0,0,12.01,152.33,4.38,0,798.84,0,5.7,0,5.92,19.65,4.44,24.31,0,0,0,0,13.49,56.72,473.78,0,0.89,106.91,589.13,0.7,0,309.25,0,0,17.33,0,23.27,1.16,0.67,67.07,0,0,3.46,0,11.48
 36-46,0,0,0,1.41,71.95,0,0,807.06,0,4.3,13.86,2.26,10.28,0,28.53,0,5.76,16.89,0.57,21.17,50.72,552.71,0,7.95,49.68,336.05,0,0,159.27,0,3.79,1.92,0,15.02,0,0,159.96,0,0,6.8,0,19.83
 48-58,0.77,0,0,0.86,76.01,0.43,0,1735.96,0,1.2,17.88,11.86,0.87,0.37,11.11,2.77,0.46,33.05,0,23.06,56.35,589.32,0,14.95,53.74,457.09,0,0,144.52,0,6.72,6.17,0,13.93,0.38,0,163.44,0,1.49,6.59,1.71,70.59
 60-70,2.52,0,0,0,88.24,0,0,2858.66,0,18.19,20.77,51.26,0,0,13.3,0.65,0,67.74,0,9.16,34.4,541.07,0,30.42,48.86,407.66,0,0,78.16,0,13.05,0,0,7.17,0,0,84.19,7.45,23.05,1.29,2.23,45.01
 72-82,0,0,0.71,2.38,28.38,16.28,0.59,4212.09,0,0.53,33.48,92.87,3.03,0,15.5,5.65,0,70.35,0,7.57,21.51,702.1,0,26.21,41.84,336.31,0,0,134.42,0,10.32,6.43,0,13.38,0,0,40.72,22.72,25.57,1.06,21.13,45.63
 84-94,0,0,0.66,2,28.4,3.31,0,2650.54,1.16,5.96,21.22,119.4,1.57,2.07,13.97,3.38,2.51,124.26,0,6.32,66.81,621.77,0,38.33,25.75,278.7,1.25,0,171.65,0,20.34,6.58,0,31.95,0,0,43.57,46.34,15.25,2.24,15.73,37.54
 96-106,0,0,0,0.65,38.65,4.63,0,2120.18,13.06,16.36,16.4,118.88,5.81,0,13.47,2.86,1.73,91.63,0,5.27,28.12,579.42,2.09,4.24,25.7,290.5,0.7,1.27,204.68,0,21.62,14.92,0,13.21,0,0,12.68,96.77,17.33,8.77,26.11,22.62
108-118,0,0,0,6.01,40.19,1.31,1.93,1969.95,5.49,12.12,14.75,87.71,4.39,0,9.27,6.91,1.62,178.28,0,8.99,29.71,602.51,0,6.21,13.46,336.31,1.93,2.39,200.84,0,14.17,10.05,0,26.6,0,0,20.42,131.87,11.04,3.19,23.97,51.94
120,0,0,0,2.55,35.2,0,0,1412.12,0,8.76,85.73,132.47,4.35,0,47.49,0,2.21,156.72,0,1.25,12.9,508.1,0,24.02,34.25,470,10.34,0,284.78,0,7.64,11.27,0,13.38,0,0,39.64,48.45,19.1,24.52,48.2,43.68
