stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,99.68,1787.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.24,0,0,0,0,0,0,0,0,0,0,0
  5-6,60.31,1574.02,0,0,0,0,0,0,0,0,0,0,0,18.67,0,0,0,0,0,0,0,0,0,0,0,59.95,20.82,0,0,9.41,0,27.81,0,0,0,0,0,0,0,0,0,0,0
  7-9,50.9,43.36,0,47.72,0,0,0,130.02,0,0,0,0,0,42.55,0,0,0,0,0,0,0,0,0,0,0,1200.41,49.07,0,0,486.17,0,11.78,27.42,0,0,0,0,0,0,0,0,0,0
 10-12,0,11.25,0,111.18,0,5.31,0,118.87,0,0,0,0,0,4.32,0,0,0,0,0,0,0,0,0,0,0,1162.23,55.1,0,0,352.1,0,3.3,28.44,0,49.75,0,9.11,0,0,0,0,0,0
 14-21,0,0,0,2.97,41.58,6.73,0,27.18,0,0,0,12.41,3.69,1.8,8.75,0,0,0,0,0,0,29.48,0,0,47.43,411.07,21.13,0.89,3.13,8.36,0,28.84,6.67,52.41,4.19,3.26,253.03,123.42,0,0,3.06,0,0
 24-34,0,0,1.27,5.87,41.05,4.06,0,75.58,2.33,1.73,1.06,21.68,4.52,2.06,8.02,5.89,4.8,0,1.46,5.17,14.29,92.1,3.77,0,62.54,1183.38,13.39,8.75,13.89,0,0,111.79,2.04,0.95,3.94,6.2,70.04,297.53,0,0,38.12,0,11.66
 36-46,0,0,1.76,0.58,20.56,0,0,256.53,1.83,2.05,4.83,57.47,0,0,3.13,1.97,7.43,0.91,0.61,5.31,13.63,179.79,1.5,2.79,52.93,1590.54,8.98,12.18,24.38,0,0.77,142.6,5.58,0,8.53,1.69,0.6,444.56,0,0,22.32,0,18.31
 48-58,0.77,0,0,0,19.29,0.47,0,321.92,4.58,3.99,15.31,91.18,0,9.2,5.11,9.8,0.43,0.46,3.15,1.95,3.45,166.46,4.89,4.52,30.16,998.79,4.95,9.62,19.73,0,0,73.73,0.84,0,4.22,6.62,0,239.17,0,0.51,18.49,0,16.43
 60-70,0,0,0.89,0,25.99,0,0,774.92,0,3.81,4.72,122.45,6.74,0.78,3.9,5.95,1.79,3.17,3.3,1.41,11.43,255.36,2.63,5,35.1,1316.16,1.13,17.76,13.76,0,1.61,72.97,1.07,0,1.29,2.69,0,256.39,0,14.46,35.24,1.73,37.82
 72-82,0,0,2.67,0,8.46,24.17,0,520.14,0.54,7.73,21.93,71.64,4.2,0.65,1.04,5.43,2.15,3.49,5.47,0,10.28,216.04,1.21,1.58,12.78,669.62,1.07,9.79,4.09,0,7.78,33.14,0.56,0,3.56,2.26,0,98.09,0,3.11,32.8,5.84,18.71
 84-94,5.55,0,1.47,0,12.21,21.38,0,346.05,3.15,12.57,10.47,51.69,5.07,1.9,6.03,3.98,5.26,11.14,0.81,0.82,11.77,127.09,2.05,3.25,20.1,450.1,5.77,4.16,14.56,0,0,93.83,0,0,3.3,1.27,0,77.19,0.78,5.48,23.26,7.56,11.88
 96-106,0,0,5.33,0,36.33,87.86,0.98,398.95,1.95,1.95,1.37,101.03,14.69,0,2.2,6.86,4.25,1.65,6.05,1.36,5.64,169.17,7.42,3.26,9.29,355.76,2.32,13.43,14.04,0,0.99,66.12,0.7,0,0.87,1.26,0,24.09,2.39,0,28.79,2.78,7.53
108-118,0,0,0.71,2.54,32.43,50.26,7.69,326.96,2.31,7.53,2.64,66.3,8.68,0,0.71,24.71,2.16,14.65,7.4,6.36,7.11,160.81,9.42,8.28,13.59,485.35,5.52,14.05,21.37,0,6.62,53.67,0.48,0,5.27,1.72,0,21.3,3.76,6.4,33.33,0.44,14.4
120,0,0,0,1.28,55.03,27.93,0,299.34,8.11,6.61,0,134.19,17.84,0,0,19.08,3.78,16.44,3.13,2.29,24.59,169.96,0,8.98,12.55,957,6.15,3.74,33.32,0,0,44.94,1.53,0,1.26,1.69,0,17.37,5.14,0,40.06,8.33,1.1
