stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,155.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,15.56,284.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,23.72,231.89,0,55.62,0,14.87,46.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4548.58,103.63,0,0,1347.6,0,7.69,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,445.52,0,229.13,0,80.04,72.22,0,0,0,0,0,3.88,0,0,0,0,0,0,0,0,0,0,11.62,9146.23,171.77,0,0,1373.12,0,0,0,4.19,161.92,0,15.14,29.39,0,0,0,0,0
 14-21,0,0,0,11.51,1004.03,72.21,65.52,0,0,0,32.92,3.38,1.08,6.03,0,6.04,0,0,1.16,0.88,1250.28,2.72,0,1422.34,2704.86,11.81,0,3.72,6.04,0,5.26,2.3,76.15,4.38,1.01,412.9,1038.79,0,0,1.75,0,0
 24-34,0,0,0,2.92,339.93,4.49,122.26,0,1.81,0.76,43.05,1.02,0,14.94,0,0,9.56,2.54,3.06,0.65,1175.71,0,20.98,468.12,3846.49,6.26,4.69,7.65,0,0.99,6.9,0,5.2,3.74,0.95,8.23,1799.9,0,0,23.28,0,0
 36-46,0,0,0,0,96.09,1.22,118.48,1.73,0,4.13,34.45,0,0,4.65,0,2.23,2.02,0,0,0,905.35,0,56.58,220.97,4850.28,0,3.58,0,0,1.74,16.61,0,0,0.58,0,0.6,1995.65,0,1.37,1.46,0,20.09
 48-58,0,0,0,0,57.7,0.42,167.4,4.95,11.38,9.58,28.8,0,0,9.9,1.58,0,0,0,1.88,0.83,827.47,2.38,64.5,123.51,3636.08,1.03,0,0.4,0,6.05,7.23,0,3.76,0,0,0,1375.79,0,4.96,7.65,0.48,1.42
 60-70,0,0,0.57,0,3.57,1.18,155.04,0,0,10.28,34.57,0,0,1.69,1.92,0,0,0,17.31,0,649.7,1.83,116.69,99.71,2531.38,0.57,0,0,0,3.23,1.81,0,0,0,0,0,572.19,0,13.26,0.93,9.21,31.23
 72-82,0,0,0,0,11.85,6.26,161.35,0,1.19,18.48,33.95,1.75,0,1.04,1.71,0,0,1.35,0,0,568.75,0,117.55,74.64,1064.97,0,2.83,0,0,6.79,2.67,0,0,0,0,0,146.83,2.58,21.93,5.53,8.41,9.65
 84-94,0,0,0,0,5.97,6.27,126.69,0,8.73,14.98,16.18,1.82,0,12.92,0,0,0,0,0,1.25,439.14,0,85.82,68.16,666.92,0,0,2.17,0,24.41,3.2,0,0,0,0,0,127.25,0,12.33,5.43,15.94,0.69
 96-106,0,0,0,0,12.3,1.47,104.18,0.8,1.38,2.77,49.97,0,0,8.23,1.92,0,0,0,0,0,383.45,0,53.53,45.59,616.26,0,0,0.73,0,7.19,0,0,0,0,0,0,45.89,1.12,7.29,3.07,3.95,10.54
108-118,0,0,0,0,5.8,0.65,71.61,0,2.55,2.5,21.2,0,0,0.99,3.28,0.86,0,0.86,2.02,2,310.6,0,85.82,27.49,698.78,0,1.1,8.02,0,4.8,0,0,0,0.67,0,0,22.02,5.48,4.08,1.42,4.34,0
120,0,0,0,0,11.94,2.56,61.08,0,0,21.12,70.82,0,0,3.84,0,0,0,0,0,0,328.68,0,78.87,36.89,564.09,0,0,0,0,12.42,0,0,0,0,0,0,55.59,0,0,16.69,34.16,0
