stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,9.65,130.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.17,0,0,0,0,0,0,0,0,0,0
  5-6,8.66,64.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,12.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.65,0,0,0,12.35,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.2,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.09,8.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.32,32,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56,0,0,0,0,0,3.16,0.82,0,0,5.15,3.5,0,0,1.36,0,0
 24-34,0,0,0,0.86,185.48,0,0,7.93,0.72,18.27,0,0,0,0,10.82,0.87,0,0,0,0,0,27.89,0,0,6.57,57.21,3.95,1.27,1.71,0,0,0,0,0,0,4.71,10.73,0,0,45.42,0,0
 36-46,0,0,0,0,117.89,0,0,11.05,0.64,44.26,0,0,0,0,9.15,0,0,0,1.38,0,10.06,136.91,0,0,3.83,95.93,0.66,1.63,0,0,0,3.13,0,0,8.42,1.38,8.27,0,0,69.53,0,8.47
 48-58,0,0,0,1.75,127.03,0,0,20.03,0,58.66,0,1.78,0,0.57,6.64,0,0,0,0,0,24.04,209.81,1.31,5.02,5.83,292.45,1,3.99,4.87,0,0,9.2,0,0.57,0,0,25.47,0,2.05,26.97,0,10.96
 60-70,0,0,0.62,0,99.88,0,0,25.56,2.03,95.71,1.86,19.38,0,0,11.34,0,0,0,0,0,19.13,267.95,2.81,6.89,11.23,684.2,0,1.15,7.86,0,0,1.32,0,9.11,0,0,47.15,1.22,16.49,13.2,0,22.01
 72-82,0,0,1.81,0,97.93,2.46,0,92.43,0,103,25.25,23.1,7.54,0,15.54,2.82,0,0,4.47,3.99,6.93,258.29,2.18,33.93,17.23,1115.59,0.53,3.24,11.23,0,4.21,4.29,0,0.97,0,0,80.81,3.31,13.07,33.17,1.49,30.13
 84-94,0.62,0,1.55,0,167.45,1.81,0,83.77,2.69,187.5,0.69,39.13,12.41,0,33.29,4.18,0,0,0,0,17.48,225.44,0,21.77,9.72,776.37,3.67,2.41,19.44,0,0,12.87,0,0,0,0,47.95,2.61,7.05,25.55,4.65,5.69
 96-106,0,0,0.81,0,163.88,0,1.14,83.56,6.93,225.21,9.7,48.3,10,0,54.7,0.65,1.7,0.75,0,6.67,16.11,285.82,0.66,19.86,13.81,848.71,0,2.38,33.34,0,2.39,20.81,0,0.73,0,0,27.02,4.05,7.83,12.79,4.74,8.8
108-118,0,0,1.41,0,210.62,1.59,0,87.49,2.6,283.09,1.74,51.47,6.18,0,22.61,1.33,1.32,0.59,0.76,0.6,32.99,276.81,0,11.95,10.09,870.44,0,3.21,32.25,8.11,19.8,17.11,0,3.83,0,0,16.43,2.48,0.9,8.33,3.92,22.67
120,0,0,0,0,291.6,1.28,0,93.96,9.12,290.23,1.29,55.47,8.37,0,50.74,1.11,2.5,0,4.16,5.29,6.71,392.6,4.92,55.41,16.26,1406.09,0,1.26,24.17,0,0,21.06,0,0,0,0,19.87,12.4,10.15,6.38,12.75,5.91
