stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.31,383.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.92,0,0,0,0,0,0,0,0,0,0,0
  5-6,26.87,386.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.67,7.03,0,0,0,0,31.1,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,18.43,0,14.29,0,0,0,27.28,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,276.14,35.05,0,0,89.43,0,115.76,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,8.29,0,45.13,0,0,0,94.03,0,0,0,0,0,14.2,0,0,0,0,0,0,0,0,0,0,0,1022.93,53.75,0,0,143.99,0,45.63,0,0,26.21,0,0,0,0,0,0,0,0
 14-21,1.39,0,33.2,10.07,126.28,5.35,0,62.15,0,0,0,57.34,10.62,15.75,2.46,0,212.1,0.87,1.33,0,9.48,15.97,36.51,0,5.97,2818.77,23.81,77.89,46.24,9.7,0,791.94,19.25,10.87,8.85,6.27,9.88,1345.19,0,0,0,0,0.87
 24-34,0,0,28.62,8.03,56.06,1.03,0,405.04,0,3.71,1.44,92.48,3.88,6.9,1.6,5.95,332.75,0.92,5.14,10.7,16.53,54.27,161.69,0,17.45,9764.66,7.48,290.14,67.36,0,0,551.88,0,0,2.35,0.69,6.29,2133.88,0,0,15.43,0,28.25
 36-46,0,0,8.76,0,26.76,0,0,1662.48,0,5.85,1.95,243.75,1.15,0,4.19,3.26,106.21,18.35,11.92,19.15,7.92,69,152.55,4.04,16.05,15380.21,23.29,185.81,31.53,0,0,421.55,0.78,0,1.25,0.74,0,2734.66,0,0,5.85,0,6.24
 48-58,0.39,0,5.82,0.43,70.11,0.69,0,4371.62,2.18,12.93,3.84,610.42,4.52,0,0.55,6.69,85.11,5.98,4.46,7,6.15,141.49,120.51,12.86,17.71,18594.39,14.72,101.21,35.27,0,0.95,231.17,0,0,1.22,0.4,0,2712.93,0,0.61,6.72,0.9,12.38
 60-70,2.52,0,4.3,0,86.42,1.34,0,7161.92,3.1,19.56,1.5,552.63,43.52,0,3.27,10.16,90.04,3.87,16.37,7.52,16,127.61,77.73,21.12,21.68,14007.22,10.95,72.69,41.27,0,0,127.86,0,0,1.17,3.6,0,1755.76,10,0.57,8.8,0,4.78
 72-82,0,0,24.55,0.75,110.87,10.64,0,6522.79,0.55,5.91,3.11,554.99,140.39,0.86,2.35,11.77,85.3,19.32,11.28,1.4,0,178.41,193.22,6.07,16.17,12289.25,0,128.99,55.55,0,0,86.11,0,0,5.76,1.5,0,747.37,21.93,1.1,12.92,3.27,29.84
 84-94,0,0,30.74,0,165.78,8.67,0,4605.73,2.19,11.51,10.23,412.58,254.34,0,0,18.6,105.18,8.29,14.13,5.5,0,177.24,168.48,8.4,6.94,8048.33,0,104.88,61.75,0,2.16,203.65,1.4,0,2.54,0,0,647.22,83.03,3.58,9.16,4.92,3.13
 96-106,0,0,17.59,0,147.8,19.61,1.82,3104.41,0.59,8.67,7.48,400.93,368.34,0,3.44,14.43,99.97,5.04,26.81,21.75,0,149.77,204.75,5.68,11.24,6193.63,0,161.78,39.75,0,3.21,179.18,1.28,0,4.01,0,0,267.94,84.41,15.43,7.09,14.98,1.58
108-118,0,0,16.36,0,138.35,13.69,6.14,2950.03,0,4.49,1.6,349.73,347.01,0,1.49,17.81,86.44,4.94,19.16,12.06,3.18,156.42,134.75,8.7,7.44,7108.85,0.69,140.05,31.97,0,0,130.87,0.63,0,4.59,0.48,0,159.58,58.63,4.14,5.86,5.08,9.98
120,0,0,4.18,0,153.07,1.36,0,1772.22,1.18,2.57,0,313.34,210.24,0,1.54,15.53,37.11,7.92,5.48,4.6,0,90.26,129.82,0,8,6500.53,5.78,58.38,32.52,0,2.76,88.62,0,0,0,0,0,143.78,26.56,0,3.97,0,0
