stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,101.9,4001.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.88,0,0,0,0,0,0,0,0,0,0,0
  5-6,466.1,4949.27,0,0,0,0,0,0,0,0,0,0,14.25,0,0,0,0,0,0,0,0,0,0,0,93.91,8.7,0,0,38.03,0,79.18,0,0,0,0,0,0,0,0,0,0,0
  7-9,44.59,61.2,0,53.56,0,0,165.96,0,0,0,0,0,48.06,0,0,0,0,0,0,0,0,0,0,0,1317.39,60.97,0,0,576.61,0,7.56,24.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,35.93,0,202.25,0,26.96,91.46,0,0,0,0,0,17.27,0,0,0,0,0,0,0,0,0,0,0,2193,122.91,0,0,694.38,0,11.52,9.69,0,132.54,0,0,0,0,0,0,0,0
 14-21,0,0,0,13.59,827.36,48.42,64.79,0,0,0,22.04,15.62,0,4.1,0,2.78,0,0,1.76,0,248.98,0,0,124.37,565.92,83.6,0,6.76,55.95,0,75.5,1.21,114.58,5.38,14.48,61,242.19,0,0,7.45,0,16.08
 24-34,0,0,0,6.64,173.03,3.47,91.88,0,7.1,14.68,64.23,1.57,0,23.59,0.98,0,4.38,3.53,7.47,1.91,551.37,2.58,1.21,164.8,627.22,21.18,3.77,10.75,0,0.99,47.53,0,5.14,2.95,0.91,19.44,202.79,0,0,73.97,0,33
 36-46,0,0,0,0.56,67.42,9.27,78.28,3.44,19.9,8.16,117.28,0.67,0,21.02,0,0,5,4.94,0,0,706.95,0,20.51,186.81,395.85,9.4,2.69,17.72,0,0,37.15,0,11.25,2.85,0,0,145.66,0,39.35,38.09,3.88,87.56
 48-58,1.15,0,0,0.4,15.73,1.79,73.99,4.79,7.01,14.95,120.14,0.37,0,19.52,5.68,0,10.76,2.7,2.28,0,911.06,0,38.39,117.62,205.56,3,0.61,19.61,0,6.34,9.44,0,0,4.87,0.5,0,116.3,0,38.55,27.32,3.94,98.69
 60-70,0,0,0,0,23.6,0,74.15,197.73,6.48,18.85,99.01,3.03,0,22.32,0,0,18.93,1.22,4.27,0,1292.58,0,144.08,118.31,150.34,7.03,2.31,24.74,0,36.06,13.47,0,0,0,0,0,46.98,0,164.91,7.27,76.08,84.45
 72-82,0,0,0,0,31.41,8.72,181.22,332.33,15.55,45.23,82.03,1.06,0,5.38,0.51,0.7,38.83,5.56,3.11,0,1602.22,0,177.93,119.18,194.06,7.41,4.35,24.48,0,36.13,8.1,0,0,4.44,0,0,49.96,0,397.31,18.09,247.86,88.44
 84-94,5.55,0,0,0,34.25,10.66,167.86,843.82,7.1,25.42,74.87,11.98,0,17.14,0,0,19.99,5.53,6.31,1.57,1457.73,0,229.83,84.66,140.55,4.38,4.02,48.92,0,47.95,5.47,0,0,0,0,0,55.83,3.07,387.75,25.4,349.42,76.65
 96-106,0,0,0.56,0.75,28.28,17.5,138.77,1418.55,11.97,21.27,55.93,5.05,0,12.71,5.92,0.89,43.69,5.15,8.03,21.14,1455.89,1.66,182.14,216.66,154.71,1.44,8.04,38.51,21.32,105.2,10.8,0,0,6.46,0,0,32.45,3.37,576.25,16.29,401.09,88.97
108-118,0,0,2.91,0,26.16,6.11,124.25,1203.91,5.37,10.03,76.06,11.86,0,5.55,1.99,0,39.8,4.12,11.97,0.83,1333.43,0,197.51,74.52,130.54,3.34,8.93,35.31,0,127.6,6.86,0,0,0.8,0.43,0,22.85,0.52,633.33,13.33,253.41,82.58
120,0,0,0,0,25.66,9.17,135.19,1068.73,0,9.71,116.98,8.16,0,1.85,0,2.42,26.8,3.15,2.78,0,1257.95,0,186.63,55.9,157.5,6.42,6.58,32.9,0,187.39,39.32,0,0,0,0,0,23.45,0,606.08,19.98,289.21,7.94
