stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,219.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27,0,0,0,0,0,0,0,0,0,0
  5-6,0,81.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.64,0,0,0,0,0,18.32,0,0,0,0,0,0,0,0,0,0
  7-9,5.66,4.85,0,0,0,0,0,6.62,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,217.99,3.78,0,0,43.18,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,12.4,0,0,0,14,0,0,0,0,0,4.53,0,0,0,0,0,0,0,0,0,0,0,160.47,11.66,0,0,14.8,0,0,4.19,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0.88,8.79,1.73,0,3.79,0,0,0,2.17,1.67,0,0.81,0,0,0,0,0,0,6.73,0,0,15.46,42.14,2.67,1,0.81,1.04,0,3.39,3.04,0,0,2.09,20.09,0,0,0,0,0
 24-34,0,0,0,0.71,15.34,0.76,0,17,0,0,0,2.32,0.82,0,0,0,2.49,0,0,0,0,11.49,0,0,3.71,195.1,0,1.6,6.46,0,0,2.71,0,0,0.73,0,44.44,0,0,3.58,0,0
 36-46,0,0,0,0,6.52,1.32,0,50.66,0,0,0,16.13,0,0.76,0,0.81,0.77,0,0,0,0,17.83,0,0,7.17,547.59,3.83,5.64,1.42,0,0,8.16,0,2.89,0,0,93.07,0,0,2.68,0,0
 48-58,0,0,0,0,5.92,3.13,0,183.56,0,5.53,5,41.61,1.07,0.56,0.51,0,4.85,0,1.66,1.47,0.59,30.43,1.75,0.93,10.26,831.92,0,3.71,1.06,0,0,6.51,0,2.28,1.01,0,112.48,0,0.37,7.6,0,0
 60-70,0,0,1.51,0,2.55,1.62,0,514.44,0,3.18,0,68.52,1.05,0,4.13,0,0.86,0,1.41,0,1.24,67.8,6.43,1.78,6.23,1160.96,0,3.6,5.72,0,0,8.14,0,0,0,0,179.3,0,2.78,3.4,0.98,0
 72-82,0,0,2.19,0,8.47,20.98,0,357.16,3.66,0.71,2.35,50.9,2.63,0.59,2.19,6.94,5.35,0.65,0,0,0,108.93,0.56,17.09,4.76,758.23,1.95,4.69,5.59,0,3.64,10.53,0,0.66,1.69,0,108.99,0.69,5.66,7.73,3.86,3.37
 84-94,0,0,0,1,11.16,6.45,0,213.04,0.64,2.95,1.36,38.46,2.52,2.33,1.14,7.83,3.48,0.79,4.43,0,12.88,91.84,4,2.62,7.05,539.07,0,0.9,5,0,0,21.91,0,5.74,0.63,0,79.5,2.89,2.27,3.76,3.92,4.01
 96-106,0,0,1.19,0,22.97,37.68,0.8,221.28,11.09,2.86,3.47,55.34,3.81,1.32,1.33,6.55,3.9,2.36,4.03,17.28,0.71,141.49,3.75,7.89,5.04,493.87,0.98,5.17,6.4,0,1.92,59.85,0,0,0,0,37.68,0,4.55,9.38,2.89,0.66
108-118,0,0,0,0,23.94,4.15,5.42,245.23,0,3.16,0,33.39,3.58,0,5.35,10.68,5.34,4.72,3.47,3.4,15.15,78.05,2.75,12.03,6.76,609.23,1.5,4.82,8.53,0,0,37.78,0,2.17,0,0,24.03,1.49,0.54,10.68,1.67,4.1
120,0,0,5.9,0,27.79,24.42,0,193.55,1.26,4.69,15.29,84.23,3.23,0,0,28.82,0,3.57,0,1.77,0,62.91,0,11.69,3.83,668.48,2.55,5.53,11.4,0,0,29.53,0,1.08,1.64,0,31.95,2.39,0,15.36,33.65,0
