stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,82.94,2802.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,105.21,2685.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.48,0,0,0,7.71,7.95,0,0,0,0,0,0,0,0,0,0,0
  7-9,44.33,119.27,0,56.74,0,6.96,0,1227.49,0,0,0,0,0,24.77,0,0,0,0,0,0,0,0,0,0,0,3515.82,80.06,0,0,389.62,0,4.57,0,0,0,0,0,0,0,0,0,0
 10-12,0,76.36,0,52.98,0,14.23,0,372.64,0,0,0,0,0,8.11,0,0,0,0,0,0,0,0,0,0,0,2430.06,42.64,0,0,349.02,0,0,0,81.24,0,0,8.67,0,0,0,0,0
 14-21,0,0,2.41,1.91,13.7,21.49,0,71.55,0,0,0,44.39,0,1.79,2.03,2.23,0,0,0,0,0.86,37.78,0,0,19.31,1858.28,9.12,0.94,4.55,12.23,0,0,22.33,2.02,4.41,25.55,1160.7,0,0,0,0,0
 24-34,0,0,1.45,0,3.26,0.81,0,125.09,0,0.71,0,71.27,0,0,0.98,0,0.74,1.26,0,3.11,2.19,54.11,0,1.21,29.42,3490.77,1.07,4.63,8.86,0,3.2,0,0,4.14,0,17.57,1933.98,0,0,9.58,0,0
 36-46,0,0,0,0.56,2.06,0,0,405.95,0,0,0.57,142.71,1.39,0,0,0,0,1.23,0,0,0,62.65,0,3.54,14.98,4601.23,0,1.03,5.07,0,8.88,0.68,0,2.05,1.75,0,1821.37,0,0.85,3.49,0,2
 48-58,0,0,0,0,22.66,0.45,0,848.03,1.54,2.25,6.47,200.58,0,0,5.76,4.67,3.44,4.8,0,0,0,71.17,1.93,2.99,21.65,4859.98,5.88,6.61,9.42,0,1.31,0,0,2.52,0,0,1432.01,0,0,7.28,0.9,13.55
 60-70,0,0,0,0,17.96,2.35,0,1149.55,0,1.77,1.83,174.39,0,0,1.91,0.7,0,1.16,1.16,0,0,82.99,0,0,3.85,3803.36,8.75,1.08,5.38,0,9.3,0,0,3.18,0,0,729.86,0,1.37,1.96,0,12.22
 72-82,0,0,0,0,12.24,5.01,0,879.71,8.85,0.63,1.97,130.91,0.64,0,1.72,0,0,0.57,0,1.36,3.9,86.45,0,5.97,6.09,3092.57,0,1.58,7.95,0,7.93,0,0,2.08,0,0,446.34,0,0.5,5.75,1.32,16.18
 84-94,0,0,0,0,6.81,4.54,0,605.8,0.75,0.68,0.77,111.5,4.73,0,1.27,0,0,16.67,0,0,0,66.75,0,0.63,6.43,1761.18,0,0,5.57,0,2.23,0,0,0,9.21,0,256.91,3.05,6.15,4.68,5.18,5.51
 96-106,0,0,0,0,1.85,6.89,0,384.57,2.17,0,0,98.73,1.77,0,0.66,1.67,0,2.24,0.84,7.45,0,72.12,0,3.86,7.62,1349.3,0,0,1.15,0,0,0,0,2.33,0,0,128.43,0,0,3.18,5.88,0
108-118,0,0,1.18,0,12.16,5.04,2.51,436.62,0,0,2.23,85.31,1.7,0,1.02,5.46,0.45,11.19,0,0,0.57,54.64,0,2.24,4.74,1567.02,0,0,2.39,0,4.55,0,0,0,0,0,73.98,0,2.19,3.52,3.12,0
120,0,0,0,1.66,15.64,4,0,590.62,0,3.55,0,119.9,0,0,0,6.9,0,0,0,0,0,30.02,0,11,1.25,2062.57,0,0,0,0,0,0,0,0,0,0,139.56,0,6.77,19.97,6.81,0
