stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,163.23,4303.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.2,0,0,0,0,0,0,0,0,0,0,0
  5-6,160.77,3194.78,0,0,0,0,0,0,0,0,0,0,0,29.79,0,0,0,0,0,0,0,0,0,0,0,128.86,0,0,0,30.09,0,41.63,0,0,0,0,0,0,0,0,0,0,0
  7-9,114.55,194.96,0,224.28,0,0,0,582.19,0,0,0,0,0,91.21,0,0,0,0,0,0,0,0,0,0,0,3607.44,248.07,0,0,1438.62,0,10.65,22.44,0,0,0,0,0,0,0,0,0,0
 10-12,0,184.11,0,458.75,0,57.66,0,574.99,0,0,0,0,0,27.02,0,0,0,0,0,0,0,0,0,0,0,4723.62,155.2,0,0,1912.08,0,0,19.47,0,317.52,0,7.74,5.88,0,0,0,0,0
 14-21,0,1.36,6.28,8.9,195.61,31.68,0,77.51,0,2.87,0,115.92,8.83,0,4.67,0,2.15,6.7,0,0.93,2.78,122.13,0.9,0,78.55,1350.58,44.84,12,33.03,51.58,0,4.26,10.22,215.55,115.08,18.51,114.9,713.96,0,0,9.01,0,2.12
 24-34,0,0,1.82,4.44,48.58,2.22,0,160.35,0,1.59,0.83,90.89,3.15,0.74,0.69,0.66,1.95,0.99,3.38,2.27,5.18,200.93,0,0,81.22,2016.8,6.27,88.07,25.1,0,0,19.72,0,0,44.99,3.34,29.76,613.53,0,0,36.57,0,12.31
 36-46,0,0,1.4,0,14.07,0.6,0,390.78,0,0,8.22,109.29,0,0,3.24,1.14,0,2.31,3.44,2.35,8.22,178.03,1.01,14.22,53.79,2231.42,1.23,92.23,11.52,0,0,31.17,0,0,18.93,0.57,2.07,529.02,0,0.62,13.7,0,8.31
 48-58,0.39,0,0,0.43,32.63,0.69,0,734.64,0,2.28,7.69,199.92,0.38,1.05,5.07,0,4.84,8.6,7.8,0,6.9,235.37,0.56,11.86,40.29,2065.86,1.6,64.2,8.36,0,1.12,10.47,0.98,0,16.59,0,0,433.65,0,0,8.71,0,20.27
 60-70,0,0,0,0,28.52,0,0,1331.94,0,0,20.75,157.46,3.12,0,2.97,1.92,1.94,0.64,7.98,0.57,0,269.81,1.43,12.29,27.62,2448.51,0.75,73.72,28.13,0,5.18,17.46,0,0,2.19,0,0,374.75,0,4.71,19.63,3.78,33.82
 72-82,0,0,6.39,0,18.22,28.3,0,1143.79,0.92,1.47,14.42,197.59,5.58,0,4.17,0.57,2.79,9.4,12.1,20.67,3.37,353.29,3.56,10.2,26.45,1719.11,1.48,61.79,20.3,0,0,11.94,0,0,3.58,0,0,238.76,0.68,7.15,14.67,10.93,20.05
 84-94,0,0,8.22,0,42.36,21.11,0,814.61,1.4,4.4,15.16,122.77,14.3,0.76,6.36,2.57,1.12,2.6,12.06,0,0.96,299.44,0,14.33,18.57,1176.65,4.8,94.98,45.54,0,5.36,51.39,1.4,0,6.6,0,0,185.17,4.28,6.15,13.34,11.92,23.5
 96-106,0,0,8.76,0,35.37,29.8,1.54,607.85,0.57,2.37,16.88,160.33,9.34,0,5.35,7.35,1.94,4.54,14.05,0,1.26,288.08,4.5,16.4,24.95,924.82,1.32,103.26,38.24,0,3.12,19.58,0.64,0,1.67,0,0,89.54,3.92,7.25,16.51,7.55,16.59
108-118,0,0,3.74,0.59,39.67,9.79,1.39,617.88,0,2.44,8.04,164.92,10.32,0,3.26,12.26,4.65,16.03,13.96,1.05,3.85,347.58,2.16,15.45,16.04,1505.41,2.44,100.67,31.1,0,3.15,26.96,0,0,5.37,1.4,0,51.16,4.03,4.57,28.24,3.67,13.26
120,0,0,0,0,22.67,16.56,4.06,482.9,0,11.91,9.32,180.15,8.07,0,0,6.14,5.35,14.76,10.42,6.04,0,211.27,0,2.76,52.67,1752.53,6,112.09,74.33,0,0,32,0,0,7.79,0,0,88.54,1.63,15.86,18.41,4.11,4.15
