stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,137.06,4353.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.35,0,0,0,0,0,0,0,0,0,0
  5-6,288.88,5411.87,0,21.42,0,0,0,0,0,0,0,0,0,22.09,0,0,0,0,0,0,0,0,0,0,0,302.24,13.98,0,0,68.55,0,8.81,0,0,0,0,0,0,0,0,0,0
  7-9,63.2,79.15,0,48.96,0,0,0,153.16,0,0,0,0,0,44.63,0,0,0,0,0,0,0,0,0,0,0,1518.53,53.05,0,0,527.18,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,39.28,0,70.81,0,5.46,0,126.76,0,0,0,0,0,6.07,0,0,0,0,0,0,0,0,0,0,0,887.94,11.71,0,0,303.66,0,5.07,8.86,49.02,0,0,0,0,0,0,0,0
 14-21,0,8.65,0,1.9,43.69,5.45,0,24.76,0,0,0,10.39,0,0,0,0,0,0,0,1.41,0,20.23,0,0,13.69,390.93,2.22,3.47,0.9,5.97,0,4.82,34.58,1.73,5.01,14.19,100.58,0,0,2.29,0,0
 24-34,0,0,1.95,0.65,16.17,0.99,0,52.99,0,0,0.84,8.88,0,0,0,0.9,2.43,0.64,3.2,0,0.97,57.51,0,0,24.38,781.74,2.82,7.2,8.34,0,0,19.33,0.93,0.69,0.75,8.56,147.75,0,0,25.44,0,0
 36-46,0,0,0,0,9.74,1.32,0,123.21,0,0,3.1,37.98,0,0,1.2,0.77,0,0,0,0,2.86,50.26,0,1.12,13.57,886.03,0.64,10.24,3.79,0,0,16.2,0,0,0,0,186.53,0,0,3.49,0,3.81
 48-58,0,0,0,0,6.26,0,0,213.8,0,2.58,2.88,52.16,0,0,1.05,0,0,5.36,0,0,0.95,88.25,0.37,2.18,9.28,806.19,0.51,6.16,0.54,0,0.56,16.55,0,0.73,0,0,143.48,0,1.06,13.73,0,15.31
 60-70,0,0,0,0,16.93,0.68,0,339.22,0,3.45,0.86,47.1,1.2,0,2.54,5.82,0,1.2,0,0,0,88.25,0,0,6.89,668.65,0.87,1.41,4.77,0,0,5.05,0,0.93,0,0,111.12,0,0,4.31,0,5.91
 72-82,0,0,0.69,0,11.77,5,0,258.02,0.53,1.43,3.3,56.12,3.03,0,1.08,0.72,1.05,0.73,1.49,0,3.31,101.38,0.56,1.77,10.13,660.36,0,4.8,4.18,0,0.89,2.25,0,0,0,0,44.82,0,2.93,25.16,0,0
 84-94,0,0,0,0,12.61,1.76,0,178.92,0,0,4.69,42.77,1.77,0,0,4.36,0,2.79,2.38,0,1.82,73.85,1.01,4.35,5.27,413.23,0,7.66,15.42,0,3.05,24.19,0,2.16,0,0,53.34,1.35,2.23,14.28,1.57,6.54
 96-106,0,0,0,0,5.29,9.29,0,153.7,0.89,4.65,4.06,53.38,8.33,0,1.3,5.91,1.37,1.65,6.98,14.57,0,62.78,0,1.25,4.89,310.2,0,8.15,1.74,0,1.82,22.92,0,0.69,0,0,17.4,4.64,1.43,31.71,4.36,8.68
108-118,0,0,1.03,0,21.49,3.27,0,175.2,0,6.72,2.62,45.82,3.27,0,0,3.98,1.41,4.37,0.53,0,0.61,103.1,2.81,6.52,17.24,478.16,10.73,2.77,11.01,0,7.4,9.89,0,1.71,0.44,0,31.79,0,0.57,6.57,0,0.79
120,1.19,0,1.73,0,14.15,1.63,1.6,124.62,0,3.1,4.92,47.86,4.28,0,1.15,6.03,2.54,0,7.37,0,1.61,24.9,0,2.58,3.87,503.94,4.31,16.31,14.99,0,17.57,16.86,0,0,0,0,23.25,0,0,5.81,7.28,3.64
