stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,21.84,372.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,9.98,146.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76,0,0,0,14.21,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,154.38,0,0,0,9.81,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,190.56,13.27,0,0,92.63,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,19.76,0,25.95,0,4.44,0,5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.72,10.42,0,0,96.57,0,0,0,8.1,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,5.66,1.17,0,3.18,0,0,0,21.46,0,0,2.04,0,9.13,0,0,0,0,4.57,0,0,7.04,349.45,0,2.61,3.61,0.97,0,0,3.3,1.06,0,2.72,213.17,0,0,0,0,0
 24-34,0,0,0,0.64,4.22,0.83,0,43.52,0,0.74,0,40.85,0,0,0,0,1.29,0.6,0,0.67,0.82,23.95,0,0,10.68,1712.67,4.66,2.75,0,0,0,3.36,0,0,0.65,0.6,464.27,0,0,1.25,0,1.35
 36-46,0,0,0,0,4.5,0,0,392.83,0,5.83,0,70.46,0,0,1.65,0,0,0,0,0.73,2.14,16.63,0,0,6.43,3171.26,0.76,16.85,1.46,0,0,1.16,0,0,0,0,616.78,0,0,0.58,0.78,0.96
 48-58,0,0,0,0,15.5,0.65,0,815.4,0,0,0.44,151.68,0,1.43,0.48,0,0,0,0,0,3.85,47.21,0,5.43,6.28,4973.02,1.39,8.22,1.36,0,0,0,0,0,2.26,0,706.32,0,1.02,4.81,0,6.89
 60-70,0,0,0.65,0,20.41,0,0,1368.89,8.65,2.34,0.64,241.45,0,0,1.53,11.69,1.79,0,0,0,7.55,95.9,0,2.51,21.25,5533.97,6.95,10.18,11.14,0,7.47,4.43,0,9.88,0,0,670.66,0,9.59,1.86,3.15,0
 72-82,0,0,1.67,0,19.97,4.01,0,1857.31,1.5,0,0.69,239.02,1.75,0,0,0,1.73,1.13,0,0,4.12,200.71,0,15.64,2.17,5187.25,0,9.1,2.38,0,23.62,5.57,0,0,0,0,338.71,0.87,20.72,6.14,8.83,10.9
 84-94,0,0,0.63,0,38.22,9.78,0,1157.94,1.27,0,1.45,224.11,0,0,3.14,2.33,0,10.31,0,1.81,0,131.46,0,6.18,4.45,2612.09,1.32,11.32,0.63,0,23.4,3.56,0,0.74,7.29,0,229.28,0,9.87,2.67,6.96,0
 96-106,0,0,0,0,18.21,13.74,0,1109.69,0.74,0,10.48,248.45,0,0,0.82,1.31,0,0,0.74,0,0.71,81.5,0,8.54,6.65,2489.95,2.87,9.07,4.75,0,31.01,6.12,0,1.51,0,0,109.53,5.51,21.32,3.07,9.12,10.46
108-118,0,0,1.02,0,33.78,1.86,1.08,918.94,2.24,0,0,221.19,0,0,3.62,0,0,1.79,0.48,0.97,1.73,92.64,4.66,25.25,3.32,2734.18,0.46,2.59,6.45,0,41.67,4.29,0,0,0.5,0,81.74,0,11.49,0.48,2,9.06
120,0,0,0,0,11.2,3.35,1.89,924.7,1.51,2.36,0,396.78,0,0,1.17,5.05,0,6.51,3.62,0,0,158.33,0,40.42,10.83,4194.84,0,14.39,2.84,0,36.28,0,0,0,1.6,0,153.73,0,1.95,11.6,3.15,0
