stage,blastomeres,eye,ionocyte,mesenchyme,neural,olfactory,presomitic_mesoderm,spinal_cord
  5-6,36.33,0,0,0,0,0,0,0
  7-9,0,0,0,0,3.44,0,0,0
 10-12,0,0,0,0,0,0,5.62,0
 24-34,0,0,0,0,1.35,0,0,0
 36-46,0,0,0,0,1.98,0.89,0,0
 48-58,0,0,0,0,1.05,0.72,0,2.82
 60-70,0,0,0,0,1.14,1.16,0,0
 72-82,0,3.91,1.39,1.29,17.23,24.35,0,0
 84-94,0,0,0,0,0.86,14.2,0,0
 96-106,0,0,0,0,8.01,13.7,0,0
108-118,0,0,0,0,1.78,5.8,0,0
120,0,0,0,0,0,4.78,0,0
