stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,34.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.03,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,85.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66,0,0,0,0,0,62.28,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.7,6.37,0,20.12,0,0,27.97,0,0,0,0,0,10.97,0,0,0,0,0,0,0,0,0,0,0,247.3,0,0,0,39.29,0,3.53,6.2,0,0,0,0,0,0,0,0,0,0
 10-12,0,36.54,0,23.16,0,0,22.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.2,0,0,0,53.51,0,3.1,9.77,0,14.55,0,0,0,0,0,0,0,0
 14-21,0,0,2.48,1.1,8.67,3.48,1.03,0,0,0,1.17,0,0,0,0,7.51,0,0,0,1.01,12,0,0,18.88,138.37,11.43,0.98,0,0,0,21.67,0,7.64,0,0,38.34,42.57,0,0,1.16,0,0
 24-34,0,0,1.05,0,2.29,0,10.02,0,0,0,1.44,0,0,0,0,0,0,0,0,0,12.91,0,0,7.89,417.16,0,2.13,0,0,0,11.2,0,0,0,0,0,80.27,0,0,0.84,0,0
 36-46,0,0,0,0,0,0,65.85,0,1.39,1.69,12.46,0.72,0,0.63,0,0,0,0,0,0,9.33,1.85,0,3.01,787.92,0,3.14,0.66,0,0,14.21,0,0,0,0,0,116.47,0,0,0,0,0
 48-58,0,0,0,0,0,0,148.97,0,0,0.4,29.98,0.89,0,1.75,1.63,0,0.39,0,0,0.86,14.65,0,0.42,2.22,968.71,0.51,0.47,2.72,0,0,3.61,0,0,0,1.46,0,110.16,0,0,0.77,0,1.02
 60-70,0,0,0,0,12.8,0,186.29,1.02,0,0.86,2.69,4.11,0,4.62,0,0,10.52,0,0,0,15.21,0,0,7.13,961.87,0,4.7,0,0,0,16.3,0,0,4.15,0,0,89.2,0,0,4.26,0,0
 72-82,0,0,0.76,0,0.54,0,219.66,0,2.5,0,21.8,0,0,0,1.97,0,3.36,0.99,1.54,6.69,26.28,0,0.63,1.46,1178.74,0,2.5,1.32,0,1.4,2.59,0,0,0,0,0,44.7,8.11,0.63,0.6,0,0
 84-94,0,0,0,0,3.7,0.76,122.84,0,0,0.67,23.41,0,0,0,0,0,5.42,0,0,0,25.59,0,0.78,7.85,975.97,0,1.16,7.38,0,0,6.89,0,0,0,0,0,15.79,3.75,0.88,0,0,2.78
 96-106,0,0,0,0,2.32,0,134.43,1,0,3.15,18.5,0.83,0,0.88,0,1.22,6.12,0,0.7,0,18.32,0,0,0.81,876.06,0,0,0,0,0,10.7,0,0,0,0,0,19.22,2.46,0,0.81,1.72,0
108-118,0,0,0,0.74,7.46,0,107.1,0,0,0.95,20.41,0.51,0,0,0.61,0,18.1,0,1.52,0,21.93,0,1.62,0,982.45,0,2.48,0,0,0,2.54,0,0,0.94,0,0,9.14,0.9,0,0,0,0
120,0,0,0,0,20.7,2.89,144.05,0,3.59,4.38,14.79,0,0,0,3.35,0,9.19,0,0,0,40.41,0,2.21,3.01,1351.09,5.7,14.86,0,0,0,11.1,0,0,0,0,0,27.54,0,0,0,5.18,2.33
