stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,173.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,55.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3,4.79,0,0,10.73,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,8.69,174.48,0,16.06,0,0,0,53.69,0,0,0,0,0,67.16,0,0,0,0,0,7.47,0,0,0,0,0,2587.12,63.38,0,0,66.96,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,415.36,7.39,0,21.76,0,0,0,27.04,0,6.07,0,0,0,0,0,0,0.86,98.57,0,0,16.22,1475.59,8.78,0,313.01,0.93,0,25.35,0,6.01,0,5.4,1370.09,0,0,0,0,0
 24-34,0,0,0,0,231.3,0.84,0,62.03,0,1.22,0.79,169.35,2.19,0,0,0.88,8.11,0,0.68,0,0,263.45,0.62,0,17.9,2409.58,11.37,2.08,331.66,0,0,83.67,0,0,5.63,3.88,1127.18,0,0,3.72,0,0
 36-46,0,0,1.72,0,98.87,0.77,0,75.55,0.79,9.26,0,280.68,0,0,1.75,0,0,0,0,1.14,0,745.88,0.56,0,15.6,4541.48,3.11,0.91,287.16,0,0,124.58,0,0,7.94,0,1077.69,0,0,0,0,2.49
 48-58,0,1.29,0,0,80.97,0.39,0,146.97,2.01,13.91,0.81,218.73,2.14,0,0,2.96,0,0,1.12,0,0.54,647.04,0.38,0,15.62,3918.71,0.92,3.48,257.91,0,0.91,64.54,0.65,0,3.28,0,799.79,0,0,0.41,0,0
 60-70,0,0,0,0,75.6,0.81,0,94.55,0,1.31,13.54,119.5,0,0,0,0,0,0,0,2.82,1.22,760.75,1.85,0.89,18.99,2660.11,0,0,188.99,0,18.63,56.78,0,0,0.85,0,522.1,4.05,0,2.41,0,6.21
 72-82,0,0,0,0,48.07,0.56,0,118.21,0,2.27,20.59,124.37,2.38,0,0,1.59,0,2.68,0.69,6.81,0,770.27,0,2.05,15.19,1052.7,0,0,200.84,0,7.59,21.15,1.65,0,7.33,0,249.44,41.28,0,2.52,0,3.4
 84-94,0,0,2.22,0,113.82,0,0,97.18,0,3.46,13.48,112.74,2.91,0,0.78,1.4,0,2.44,0,0,0,640.81,1.78,0.72,10.05,830.32,7.35,0,259.9,0,21.98,50.54,0,0,19.58,0,182.61,106.25,0.63,0,0,1.31
 96-106,0,0,0.81,0,93.34,21.68,0,73.25,0,2.69,11.38,124.56,8.49,0,0,0,0,0,0.75,14.16,0,658.15,1.21,0,0.71,534.6,0,0.71,357.36,0,42.94,24.81,0,0,6.39,0,185.04,130.72,0,0,0,1.6
108-118,0,0,0,0,94.54,2.06,0,80.78,0,3.05,21.81,111.73,1.98,0,0,0.42,0,0,1.87,3.34,0,637.97,2.24,5.06,12.54,919.39,0.69,1,271.48,0,12.72,20.32,0,0,21.34,0,101.93,105.75,14.04,0,0,0
120,0,0,0,0,114.9,8.6,2.68,66.93,8.2,6.22,3.97,133.08,0,0,0,8.86,0,0,1.69,0,0,500.61,10.9,18.32,5.27,990.79,0,0,188.74,0,12.35,14.21,0,0,0,0,130.1,48.02,1.32,0,8.78,0
