stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,110.79,1034.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.39,0,0,0,0,0,0,0,0,0,0,0
  5-6,569.52,3748.4,0,34.62,0,0,0,0,0,0,0,0,21.16,0,0,0,0,0,0,0,0,0,0,0,488.04,78.05,0,0,280.52,0,24.43,0,0,0,0,0,0,0,0,0,0,0
  7-9,259.12,616.24,0,702.3,0,0,106.75,0,0,0,0,0,133.24,0,0,0,0,0,0,0,0,0,0,0,9943.15,2152.34,0,0,16698.58,0,27.07,28.94,0,35.47,0,0,0,0,0,0,0,0
 10-12,0,507.12,0,2180.42,0,10.78,82.37,0,0,0,0,0,57.14,0,0,0,0,0,0,0,0,0,0,0,13740.48,1473.54,0,0,18122.22,0,14.84,26.68,39.7,1887.79,0,70.07,111.21,0,0,0,0,0
 14-21,0,1.92,0,3.21,2196.39,81.84,43.83,0,3.72,0,62.8,79.29,4.04,9.05,0,8.22,0,0,2.95,9.98,148.42,3.24,0,238.88,900.15,403.77,0,7.97,1749.89,0,62.76,2.44,1180.04,19.54,114.49,1122.66,2632.54,0,0,13.19,0,0
 24-34,1.76,0,0,0,299.19,6.49,45.45,2.76,20.07,39.22,45.24,0,0,28.86,0,1.22,0,0,1.48,4.96,731.62,2.85,4.07,585.87,1174.8,23.96,2.57,3.85,0,0.99,60.55,0,0,1.31,39.44,238.32,290.36,0,0,148.48,0,4.99
 36-46,0,0,0,0,147.07,0,24.66,7.05,95.03,106.36,16.62,0,0,11.43,11.97,0,11.44,0,2.52,0,707.27,0,24.64,254.51,319.14,1.29,0,1.05,0,3.86,23.48,0,0,1.81,5.46,5.58,50.96,0,0.62,82.05,0,0.66
 48-58,0,0,0,0,154.71,0,65.96,0.65,75.17,159.3,41.12,0,0,12.37,0,6.68,7.69,0,0.87,0,535.44,0.37,53.62,100.81,406.96,0,0.62,2.43,3.66,0.56,8.48,0,0,0,0.55,0,21.75,0,0,52.37,0.9,1.04
 60-70,0.81,0,0,0,61.41,10.5,37.2,5.95,49.47,115.03,12.52,2.49,0,12.78,3.99,0.62,0,0,0,1.19,798.43,0,118.58,101.9,292.15,0,0,1.03,0,4.96,3.28,0,0,0,1.44,0,11.75,0,63.51,38.97,7.6,0
 72-82,0,0,0,0,18.95,7.72,42.09,2.05,13.16,134.13,6.2,0,0,3.4,7.2,0.53,3.97,0,0,10.27,593.34,0,40.65,55.18,80,0,0,0,1.13,6.35,1.5,0,0,0,0,0,15.34,0,74.36,63.31,31,1.18
 84-94,0,0,0.74,0,34.3,0,59.39,4.37,24.27,96.01,13.27,0.68,0,1.45,2.41,0,1.02,0.73,14.53,0,467.69,0,23.49,37.74,51.63,2.13,0,1.48,0,8.28,6.72,0,0,0,0.62,0,0.61,2.36,109.92,49.04,45.98,9.33
 96-106,0,0,0,0,16.63,0,17.33,2.82,3.92,46.36,4.42,0,0,3.37,4.35,0,0.92,0,0,0,206.36,0,42.86,26.33,20.82,0,2.86,0,0,0,0,0,0,0,0,0,0,0,25.29,30.87,22.97,0
108-118,0,0,0,0.74,33.8,1.73,46.39,1.25,13.83,88.07,10.77,0,0,5.39,0,2.41,0.94,0,0,0,465.76,0,62.44,30.93,26.47,0,0.96,0,0,4.67,1.31,0,0,0,0,0,0,0,32.56,55.97,19.89,0
120,0,0,0,0,79.84,0,43.46,10.98,54.13,154.19,9.07,0,0,0,5.3,4.76,0,0,13.18,0,797.41,1.49,91.05,43.24,53.65,3.54,0,19.44,0,72.92,1.27,0,1.12,0,0,0,0,0,40.67,75.98,46.81,0
