stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,270.54,3155.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.57,0,0,0,0,0,0,0,0,0,0,0
  5-6,190.09,4274.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.98,45.19,0,0,79.92,0,146.03,0,0,0,0,0,0,0,0,0,0,0
  7-9,135.43,142.52,0,235.58,0,12.95,0,474.93,0,0,0,0,0,132.23,0,0,0,0,0,0,0,0,0,0,0,4424.22,271.28,0,0,1534.82,0,36.59,46.8,0,0,0,0,0,0,0,0,0,0
 10-12,0,167.04,0,312.79,0,43.88,0,468.09,0,0,0,0,0,12.14,0,0,0,0,0,0,0,0,0,0,0,4755.44,221.37,0,0,1251.81,0,24.62,11.09,9.12,179.48,0,18.67,3.51,0,0,0,0,0
 14-21,0,0,9.01,58.45,396.66,111.9,0,152.19,0,4.6,0,45.45,19.81,1.97,1.22,4.05,28.93,0.96,3.49,0,7.07,159.06,3.11,0,140.83,1889.99,72.24,39.92,28.12,47.07,0,146.97,3.34,169.62,25.52,28.1,340.11,657.46,0,0,7.38,0,5.37
 24-34,0,0,12.86,15.81,144.49,16.15,0,272.96,0,9.11,2.91,47.31,10.33,0.74,11.87,23.06,42.14,4.22,23.02,2.72,30.17,252.38,13.05,1.52,118.46,5305.27,33,156.39,53.94,0,0,459.43,0,0,17.67,3.19,53.71,932.77,0,0,99.38,0,21.58
 36-46,0,0,5.93,0.63,77,4.75,0,869.57,2.87,35.48,5.82,181.29,0.56,0,11.07,66.49,14.03,3.16,17.67,4.15,25.78,292.87,6.46,9.18,76.48,9281.61,56.14,165.56,44.41,0,7.5,534.74,0.68,1.05,4.87,6.78,0,1531.24,0,0.85,79.46,0,88.46
 48-58,0,0,2.59,1.26,86.52,6.26,0,2065.81,4.96,34.21,23.43,337.74,3.78,17.83,18.41,32.22,14.56,19.5,19.52,1.02,53.3,401.69,16.64,29.41,99.53,9046.3,36.99,81.49,41.71,0,7.61,451.3,0,0,2.9,9.03,0,1455.39,0,1.23,51.21,0,107.46
 60-70,0,0,2.93,0,116.33,26.09,0,4726.43,9.48,38.05,25.03,346.87,3.95,2.53,11.01,58.92,35.59,19.54,22.95,8.7,23.61,547.28,21.03,18.05,86.74,9743.8,24.23,80.08,50.99,0,8.14,510.91,0,1.38,4.45,11.74,0,1344.23,5.56,7.89,65.45,0.73,115.16
 72-82,0,0,17.39,0.75,157.29,202.69,0.59,4562.3,10.3,26.01,20.34,455.54,46.25,3.21,13.14,49.4,26.2,11.61,37.01,13.91,14.7,676.16,28.78,29.68,66.82,6911.06,4.27,102.93,93.81,0,5.53,410.36,0,0,5.29,3.4,0,806.68,31.86,11.48,109.78,13.14,110.89
 84-94,0,0,24,0.78,263.13,243.53,0,3269.19,6.54,33.85,19.93,394.48,57.94,5.73,5.92,69.53,58.14,14.52,58.22,5.95,41.01,620.64,56.73,46.44,54.88,4989.9,18.14,109.57,115.04,0,4.39,1161.91,0,0,14.45,3.43,0,520.02,87.96,14.86,141.22,7.53,94.85
 96-106,0,0,6.35,1.73,237.51,431.33,2.68,2688.2,21.63,44.89,17.72,362.56,89.38,0,23.85,121.55,62.32,17.75,59.56,20.19,31.83,532.6,66.77,19.21,55.11,3716.63,7.61,111.86,147.74,0,7.63,1189.13,3.39,0,5.09,8.47,0,137.57,118.03,11.68,160.25,14.68,126.93
108-118,0,0,13.48,3.95,321.77,214.67,13.77,2509.11,7.05,67.84,24.39,417.51,111.23,0,3.79,123.02,52.65,39.97,52.96,20.86,39.83,514.73,49.69,13.22,47.61,4805.4,23.12,104.28,112.72,0,9.39,955.57,0,0,8.74,6.38,0,126.49,126.33,25.2,96.36,11.29,35.59
120,0,0,2.14,0,360.38,206.88,23.08,2025.46,8.19,76.87,14.37,576.7,134.64,0,8,245.53,59.95,35.22,42.08,4.74,19.65,625.52,61.16,31.09,47.25,6375.6,23.45,138.23,135.25,0,40.78,740.09,0,0,8.56,3.31,0,275.36,42.09,16.25,185.4,25.39,62.03
