stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,188.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.87,0,0,0,0,0,0,0,0,0,0
  5-6,0,68.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29,0,0,0,20.05,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,17.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,0,0,0,30.64,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,35.57,9.47,6.29,0,0,1.13,0,0,0,1.97,0,0.95,0,0,0,0,0,0,0,3.3,0,0,0,165.45,0.92,0,0,0,0,0,3.41,0,9.77,6.27,30.94,0,0,0,0,0
 24-34,0,0,91.44,1.34,8.1,0,0,6.77,0,0,0,1.22,0,0,1.88,0,0,0,0,0,0,0,0,0,0,1322.04,0,115.11,4.37,0,0,3.7,0,0,0.74,0.66,169.65,0,0,1.98,0,0
 36-46,0,0,56.31,0,3.73,0,0,24.55,0,0,0,25.48,0,0,0.69,0,0,0,0,0,4.54,5.76,0,0,3.41,3446.79,0,92.96,19.79,0,0,0,0,0,0,0,328.31,0,0,4.89,0,0
 48-58,0,0,35.07,0,14.95,0,0,121.77,2.68,0.78,14.29,21.31,3.83,0,2.46,1.91,0,5.69,0.51,1.16,3.43,32.26,0.39,0,12.34,3973.61,6.35,18.52,30.28,0,0.46,11.06,0,0,0,0,305.77,0,0,3.92,0,2.62
 60-70,0,0,53.39,0,7.72,0,0,471.01,0,4.17,0,49.33,14.79,0,0,1.75,0,0,0,8.98,0,32.4,0,9.99,1.1,5742.81,0,10.6,19.69,0,0,6.4,0,1.35,0.71,0,303.29,0.84,0,0,0,11.08
 72-82,0,0,122.47,0,25.94,9.94,0,836.07,0.55,0,3.97,110.33,19.47,0,0,4.66,0.92,1.42,0,0.57,10.57,87.46,3.79,1.69,5.77,5957.79,0,10.57,68.51,0,0,1.97,0,0,3.02,0,199.33,45.26,0,30.44,0,44.69
 84-94,0,0,101.16,0,17.31,1.48,1.31,553.26,0,2.22,0,50.27,45.5,0,0,2.11,0,0.61,8.28,0,0,32.17,0,0,0.7,3450.49,0,39.7,32.09,0,0,5.84,0,0.64,0,0,145.59,133.57,0,1.41,0.98,16.33
 96-106,0,0,116.33,0,34.92,14.72,3.58,578.17,1.33,1.3,2.82,61.33,34.66,0,0.75,2.49,0.78,1.56,0.58,0,0,51.3,0,1.01,0.63,2721.5,1.8,15.37,50.97,0,0,11.24,0,0,0,0,51.36,149,0,0.74,0,4.16
108-118,0,0,118.02,0,26.35,4.35,4.57,538.5,0.91,0.81,1.5,89.76,20.65,0,0,2.97,0,0,0,1.1,0,32.17,1.61,1.54,3.75,4376.28,0.43,38.34,65.28,0,2.28,7.91,0,0,0,0,47.76,119.1,1.1,1.34,6.65,0
120,1.12,0,72.93,0,60.11,1.31,0,454.17,0,2.58,1.66,121.48,7.33,0,1.15,0,0,25.33,2.69,0,0,78.11,0,0,2.94,6136.03,3.31,11.51,40.91,0,0,1.24,0,0,0,0,41.87,94.89,0,0,0,0
