stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,336.38,5439.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.46,0,0,0,0,0,0,0,0,0,0,0
  5-6,164.8,3413.93,0,8.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.8,28.39,0,0,33.95,0,48.12,0,0,0,0,0,0,0,0,0,0,0
  7-9,4.49,17.28,0,10.61,0,0,77.41,0,0,0,0,0,16.05,0,0,0,0,0,0,0,0,0,0,0,663.53,13.98,0,0,335.53,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,102.23,0,182.05,0,64.12,304.15,0,0,0,0,0,12.62,0,0,0,0,0,0,0,0,0,0,0,3997.26,65.01,0,0,666.55,0,0,3.03,9.31,148.27,0,19.28,12.67,0,0,0,0,0
 14-21,0,0,0.82,40.94,2483.47,156.5,611.23,0,5.95,0,147.04,43.38,1.76,4.2,0,18.94,0,0.92,1.19,4.32,471.18,2.25,0,389.77,5953.59,272.63,2.76,74.24,41.66,0,10.32,1.28,256.88,72.42,501.29,958.37,1889.42,0,0,77.38,0,0
 24-34,0,0.83,1.23,7.94,256.24,21.69,312.31,2.51,14.91,8.93,222.56,23.07,1.11,13.75,3.41,3.27,7.18,18.24,8.49,2.18,408.78,0,3.13,277.29,6806.5,101.7,11.85,48.51,0,0,12.69,0,13.68,25.66,140.66,147.91,1617.39,0,0,291.29,0,1.88
 36-46,0,0,0,0.56,130.98,0,176.01,1.95,20.75,12.58,508.37,0.57,0,13.07,2.12,0,6.12,21.52,1.63,5.53,219.9,0.95,2.5,126.56,6511.8,24.5,1.17,22.15,0,1.94,20.84,0,16.36,6.81,74.81,0,1635.58,0,0,127.62,0,8.24
 48-58,0,0,0,0,101.37,2.62,437.98,18.75,26.33,13.46,667.44,1.37,0,11.53,6.23,0.78,3.58,28.89,2.48,16.03,248.85,1.58,5.82,78.45,4440.2,10.28,0,39.32,0,2.08,6.05,0.65,0,9.36,28.51,0.55,1281.96,0,2.41,66.6,0.5,16.79
 60-70,0,0,0,2.79,75.16,0.78,745.77,6.35,10.99,9.02,568,3.86,0,2.5,3.71,1.71,13.86,16.35,1.78,10.18,309.72,1.53,1.37,37.49,2988.69,12.32,1.27,29.09,0,3.17,2.62,0,0,15.63,12.64,0,626.94,0,5.13,63,4.37,17.96
 72-82,0,0,5.9,2.59,62.35,1.55,1615.28,5.14,6.56,10.76,556.52,7.33,0,15.59,5.64,2.43,27.45,17.15,13.3,0,440.43,0,17.85,42.28,2245.17,0.53,2.96,57.27,0,3.72,9.55,3.31,0,1.26,1.07,0,283.6,1.6,21.04,138.12,15.6,37.39
 84-94,0,0,3.08,2.86,104.88,0,1317.13,5.73,16.4,6.19,449.67,19.66,2.81,14.71,3.66,9.8,16.93,12.42,2.54,2.28,389.9,9.36,23.07,39.61,1716.86,2.66,3.78,72.15,0,6.84,12.52,0,0,15.58,10.27,0,234.46,6.71,25.59,117.15,23.32,2.63
 96-106,0,0,5.05,3.76,81.04,30.21,1209.8,5.67,9.22,6.35,495.16,19.56,0,22.98,9.09,3.1,10.9,20.15,2.19,0,340.52,0,9.74,33.7,1298.81,0.58,3.77,84.6,0,13.47,19.23,3.39,0,12.28,2.58,0,126.56,6.89,22.34,123.67,21.56,3.08
108-118,0,0,8.35,4.39,82.92,2.83,1171.83,4.71,15.71,3.77,526.93,25.59,0,7.56,4.26,3.73,36.89,12.95,10.97,0,366.24,0.94,6.84,23.03,1968.26,2.12,2.53,68.62,0,5.16,5.97,0,0,7.92,5.3,0,59.03,9.35,17.39,133.75,19.62,10.44
120,0,0,0,4.41,112.71,0,679.51,11.47,8.54,2.12,451.77,17.76,0,15.63,2.29,8.95,28.4,7.26,0,1.61,294.41,3.01,12.23,26.22,2053.02,11.61,3.26,43.4,0,8.65,22.33,0,0,18.37,1.99,0,97.76,5.22,26.43,134.23,40.09,0
