stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,12.35,22.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.22,0,0,0,0,0,0,0,0,0,0
  5-6,0,62.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,4.71,9.28,0,8.4,0,5.98,0,71.7,0,0,0,0,0,16.01,0,0,0,0,0,0,0,0,0,0,0,741.81,4.24,0,0,64.91,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,30.6,0,124.55,0,90.23,0,112.23,0,0,0,0,0,24.37,0,0,0,0,0,15.95,0,0,0,0,0,3423.83,82.48,0,0,241.12,0,0,0,18.6,0,4.35,3.28,0,0,0,0,0
 14-21,0,0,0,0,134.95,150.5,0,9.55,0,0,0,51.03,1.97,0,321.85,0,0.91,0,0,0,0,614.19,0,0,94.24,1055.9,44.72,0,2.56,16.76,0,0,12.11,0,79.66,35.38,463.75,0,0,145.85,0,0
 24-34,0.88,0,0,0,40.05,33.75,0,20.53,0.68,0,1.82,118.63,0.71,0,604.66,0,1.58,0.85,1.09,0,6.69,438.07,0.91,33.01,144.56,2309.89,1.38,0,0,0,7.73,5.54,0,11.29,9.26,3.18,532.83,0,0,1251.36,0,0
 36-46,0,0,0,0,25.56,11.75,0,27.86,0,1.75,0,516.04,0,0,394.75,0,0,0,0.99,0,0,402.62,0,63.33,28.88,2486.13,3.07,0.91,0.59,0,24.19,2.75,0,0,4.66,0,483.75,0,7.48,1817.42,0,6.03
 48-58,0,0,0,0,15.66,9.77,0,88.59,2.24,4.85,0,912.77,0,4.42,263.13,0.4,0,0,0,1.54,0,297.11,0,132.79,28.46,1319.7,11.13,0.64,1.12,0,32.7,9.14,0,0,17.77,0,400.72,0,3.48,1516.94,0,4.7
 60-70,0,0,2.09,0,20.48,32.77,0,66.19,10.82,8.88,1.38,916.14,0,0,149.63,9.45,0,0,0,0,0,642.27,0,303.81,70.99,674.04,0,3.16,6.48,0,67.33,4.49,0,1.88,6.15,0,194.2,0,13.45,1462.68,0,3.05
 72-82,0,0,0,0,19.12,17.15,1.9,145.66,4.53,0,0,553.08,0.64,1.35,197.95,7.78,0.83,0,0,22.22,0,918.99,0,958.87,66.93,444.6,0,1.49,1.06,0,133.64,0,0,5.68,1.61,0,71.96,0.87,4.16,1990.58,4.52,4.09
 84-94,0,0,0,0,10.17,4.49,3.3,86.57,4.87,0,3.85,386.8,2.67,0,140.54,0,0,0.76,0,0,5.72,800.04,0,956.21,37.11,444.27,0,0.57,1.76,0,84.17,2.39,0,1.04,1.19,0,88.26,0,11.3,1698.61,8,0
 96-106,0,0,0,0,19.27,32.82,17.03,103.27,13.01,2.46,3.59,383.57,3.89,0,157.82,3.77,3.85,0,0.75,6.15,0,597.2,1.95,812.98,25.93,335.63,4.2,0,0,0,106.84,14.52,0,4.53,0.86,0,42.18,0,2.91,2016.99,27.31,0
108-118,1,0,0,0,9.85,14.94,164.84,71.99,8.24,8.15,1.27,308.27,2.91,0,104.47,2.51,3.27,6.14,0,10.81,0,633.32,2.3,1070.24,24.23,378.66,2.61,2.2,4,0,89.75,4.92,0,6.27,2.25,0,37.72,0,1.82,1519.38,1.27,4.37
120,0,0,0,0,41.59,1.68,59.02,63.65,1.18,33.85,0,382.69,0,0,164.58,7.39,1.07,0,2.13,0,1.33,1055.39,0,1596.21,48.16,506.32,0,0,0,0,230.17,6.8,0,0,0,0,14.75,0,3.24,2239.22,13.11,0
