stage,blastomeres,eye,glial,mesenchyme,neural,periderm,spinal_cord
  5-6,8.02,0,0,0,0,0,0
 10-12,0,0,0,0,5.2,0,0
 24-34,0,0,0,0,6.05,0,0.97
 36-46,0,0,0,0,48.39,9.7,4.96
 48-58,0,1.6,0,0,29.62,0,4.71
 60-70,0,2.08,0,0,26.85,0,3.17
 72-82,0,6.84,0,0,39.2,0,0
 84-94,0,3.67,0.62,0,18.55,0,0
 96-106,0,0,0,0,6.19,0,0
108-118,0,8.88,0,2.52,13.06,0,0
120,0,7.59,0,0,28.64,0,0
