stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,20.01,609.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.7,0,0,0,0,0,0,0,0,0,0
  5-6,100.12,1108.87,0,0,0,0,0,0,0,0,0,0,0,22.86,0,0,0,0,0,0,0,0,0,0,0,7.22,0,0,0,7.9,0,16.73,0,0,0,0,0,0,0,0,0,0
  7-9,9.46,0,0,3.85,0,0,0,20.44,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,301.16,54.07,0,0,90.51,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,4.21,0,34.06,0,0,0,60.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.75,17.45,0,0,154.43,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1.09,1.91,30.92,6.47,0,7.25,0,0,0,2.57,0.82,0,0.85,0,0,0,0,1.19,0,4.63,0,0,11.09,119.88,8.17,2.02,0.95,2.08,0,13.62,9.99,1.71,1.37,15,51.61,0,0,0.82,0,0
 24-34,0,0,0,0.63,10.95,4.73,0,18.65,0,0,0,3.56,0,0,3.14,1.47,0,0,0.65,0,1.52,16.3,0,0,13.71,219.91,0,6.25,1.87,0,0,21.37,0,5.03,1.74,2.92,75.48,0,0,18.29,0,4.19
 36-46,0,0,0,0,28.65,0,0,35.46,0,0,0.62,8.6,0,0,0.73,0,4.83,0.56,0,0.87,0,26.71,0,0,2.4,396.54,0,7.4,0,0,1.69,29.87,0,10.74,5.4,0,98.24,0,0,4.34,0,0
 48-58,0,0,0,0,2.66,0.87,0,80.34,0.67,0,7.2,32.25,0,0,0,0.52,0.5,0,0,0,2.93,35.16,0.98,1.26,5.07,334.46,0,1.43,1.03,0,0,10.53,0,0.37,0,0,72.57,0,0,0.61,0,2.76
 60-70,0,0,0,0,20.31,8.6,0,100.33,0,8.36,0,18.71,0.99,0,0,0,0,0,0,1.45,0,33.52,0,0,1.95,276.19,0,0.73,0,0,0,5.06,0,0,3.45,0,32.18,0,1.91,9.31,0,3.92
 72-82,0,0,0,0,5.38,4.01,0,86.5,0,1.13,0.69,36.91,0,0,0,0,4.64,3.29,0,1.08,0,36.67,0,0,2.26,209.75,0,6.38,0,0,0,10.38,0,0,0,0,20.61,0,1.6,5.15,1.96,1.59
 84-94,0,0,0.66,0,12.49,3.79,0,94.43,0,3.62,0,29.02,7.05,0,0,0,0.68,1.81,4.6,0,0,48.8,0.91,0.95,0.8,159.64,0.62,3.65,5.81,0,0,23.44,0,0.66,0,0,11.49,0.62,4.77,0,6.61,0
 96-106,0,0,0.9,0,10.78,1.54,0.71,61.86,0,0,2,12.42,5.21,0,0,1.95,1.78,2.23,1.93,4,12.29,28.21,0.81,0,2.29,141.98,0,5.15,1.36,0,0,22.85,0,0,0,0,15.8,0,2.06,0.88,0,0.91
108-118,0,0,0,0,9.43,12.23,0,35.76,0,0,2.05,14.96,2.14,0,0,2.37,1.02,1.8,0,0.48,0.51,17.53,0,1.64,2.56,169.64,2.11,1.12,1.93,0,5.11,14.55,0,0,1.21,0,9.52,0,0,1.06,0,0.49
120,0,0,0,0,5.37,5.78,2.42,71.16,0,0,4.88,33.76,8.91,0,0,1.34,3.02,1.74,2.12,0,0,28.99,0,0,1.12,295.03,0,22.31,0,0,0,14.66,0,0,0,0,1.7,2.24,0,2.25,0,0
