stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,8714.18,161263.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7259.42,0,0,0,0,0,0,0,0,0,0,0
  5-6,9909.18,128448.08,0,218.32,0,0,0,0,0,0,0,0,0,313.48,0,0,0,0,0,0,0,0,0,0,0,4796.45,333.31,0,0,1251.69,0,2862.25,0,0,0,0,0,0,0,0,0,0,0
  7-9,1221.96,1376.4,0,1807.02,0,6.96,0,3367.03,0,0,0,0,0,1483.64,0,0,0,0,0,0,0,0,0,0,0,36954.03,1240.2,0,0,12706.98,0,85.49,691.81,0,51.52,0,0,0,0,0,0,0,0
 10-12,9.55,878.91,0,1574.37,0,179.53,0,1343.62,0,0,0,0,0,620.53,0,0,0,0,0,5.32,0,0,0,0,0,19910.09,1198.29,0,0,14125.33,0,9.12,323.66,60.78,1367.15,0,374.52,55.95,0,0,0,0,0
 14-21,5,15.87,38,328.74,5831.42,2729.96,0,4195.61,0,98.09,0,508.88,215.51,546.7,126.14,184.88,1884.15,18.9,29.9,87.58,121.48,2588.15,184.86,0,2232.9,26911.88,2252.32,221.61,514.94,1744.81,0,711.26,166.19,7679.96,2305.1,7601.69,16989.44,11797.16,0,0,300.41,0,184.92
 24-34,1.76,1.67,87.99,234.83,3722.64,2409.68,0,10843.6,1427.29,425.86,346.61,1037.87,115.42,91.44,131.33,672.24,5001.2,197.84,285.93,286.32,520.54,5052.77,757.28,14.19,2899.47,47204.35,928.76,1004.03,730.83,3.99,6.23,3699.97,10.63,70.38,3337.44,5762,5687.5,12253.36,0,0,1510.23,0,760.1
 36-46,1.07,0,54.02,42.71,2059.82,884.39,0,13489.18,2877.19,405.86,829.39,1804.3,161.72,0,94.66,996.64,2806.48,419.26,228.51,377.39,892.47,5014.85,394.97,109.98,2182.77,48338.78,567.22,835.91,472.97,28.51,5.97,4465.06,14.06,102.98,2236.24,6495.37,265.44,10340.94,0,7.91,941.85,0,1071.08
 48-58,5.38,1.29,37.86,46.43,2461.11,382.76,0,24572.95,2950.94,600.01,741.57,4725.28,529.37,4.87,131.03,823.74,1148.83,566.13,223.62,618.89,647.59,8354.06,258.83,305.47,2302.55,55592.17,375.7,585.68,643.14,7.33,18.32,3837.71,3.69,16.61,1119.58,5826.02,0,10269.5,0,17.4,816.11,2.6,1237.51
 60-70,5.77,0,72.47,9.16,2382.79,257.39,22.4,35125.12,2278.83,452.57,518.75,5729.29,1149.24,12.02,141.71,891.6,1207.96,915.33,231.21,933.62,250,9003.78,150.97,544.14,1488.32,55212.23,256.24,494.15,710.91,24.05,60.01,2925.19,1.71,1.38,1061.3,3140.86,0,7459.09,37.73,193.88,705.62,114.84,871.44
 72-82,0,0,183.46,14.58,2382.11,539,248.68,41797.64,1485.33,278.13,634.39,6146.04,2635.71,5.14,103.3,1117.51,2034.02,619.35,325.46,2174.09,162.74,9073.58,229.88,430.21,1428.23,48552.06,164.95,844.69,934.26,8.52,88.52,2076.78,6.09,0,1500.25,1535.42,0,4346.47,189.97,306.61,953.82,331.75,1024.57
 84-94,1.85,0,272.84,70.88,4069.68,843.61,723,39970.09,2490.33,443.55,526.7,5139.27,5657.04,6.76,136.62,1261.69,3479.19,966.1,480.85,6679.44,249.22,8424.43,293.51,619.16,1495.42,35024.47,166.44,1042.84,1499,3.85,104.33,5690.01,0,0,3401.02,3359.59,0,3461.49,724.05,408.42,1131.61,505.49,547.04
 96-106,0,0,247.35,89.72,3633.45,1460.32,638.99,34649.42,2863.9,331.48,342.31,5030.3,7263.28,1.32,296.08,1538.46,3347.44,499.93,624.82,7792.24,174.74,5541.83,288.43,237.12,1366.79,28559.75,145.09,1344.61,1617.66,4.82,105.24,5332.59,22.57,0,3017.31,3061.67,0,1303.4,575.83,258.14,1122.61,400.8,566.59
108-118,5.08,0,182.4,127.57,2796.1,1162.97,688.17,30218.97,1929.89,309.01,282.81,4195.15,8097.89,0,147.26,1325.76,2986.38,486.09,441.07,12889.81,214.99,4293.96,219.68,201.53,1396.37,42260.87,123.87,1090.03,1272.49,0,178.27,4177.87,7.47,0,2586.56,2075.09,0,1138.94,501.09,159.48,874.94,260.55,283.76
120,18.23,0,74.4,18.97,1855.01,932.5,220.78,21125,797.74,210.66,289.22,4137.08,3641.4,0,77.27,1546.13,1497.42,328.71,327.34,4474.9,61.79,3311.28,149.74,164.68,1464.7,48567.55,197.41,839.77,1135.73,0,112.89,1840.73,2.3,15.66,1412.97,605.83,0,1245.55,177.46,93.38,585.01,168.69,29.55
