stage,eye,neural,spinal.cord
 14-21,0,1.3,1.91
 24-34,0,3.66,0.67
 48-58,0,1.07,0
 60-70,1.7,0,0
 72-82,0,2.36,0
 96-106,5.1,0,0
108-118,0,4.59,0
