stage,endoderm,eye,ionocyte,melanocytes,mesenchyme,muscle,neural,periderm,presomitic.mesoderm,somites,spinal.cord,vasculature
 14-21,0,0,0,0,0,8.19,1.31,0,3.31,16.24,0,0
 24-34,0.59,1.53,0,0,0,0,2.4,0,0,1.39,0.76,0
 36-46,0,0,0,0,0,0,1.6,0,0,0,0,2.81
 48-58,0,0.94,0,0.48,0.45,0,0.67,0,0,0,0,0
 60-70,0,1.45,2.84,0,1.13,0,0.76,0,0,0,1.02,0
 72-82,0,0.86,0,0,0,0,2.66,0,0,0,0,0
 84-94,0,0.7,0,0,0,0,0,0,0,0,0,0
 96-106,0,2.61,0,0,0,0,0,0.95,0,0,0,0
108-118,0,0,0,0,0.67,0,2.4,0,0,0,0,0
