stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,33.46,288.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.63,0,0,0,0,0,0,0,0,0,0
  5-6,36.97,202.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36,0,0,0,0,0,0,0,0,0,0
  7-9,3.21,11.42,0,3.4,0,0,0,12.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.83,0,0,0,21.27,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.5,0,0,0,0,0,21.7,0,0,0,0,0,12.85,0,0,0,0,0,0,0,0,0,0,0,289.96,0,0,0,59.38,0,0,0,11.13,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.33,15.07,0,0,4.1,0,0,0,0,0.82,14.17,0,0,2.07,0,0,0,0,0.83,0,0,3.46,61.28,22.7,12.06,0,2.06,0,16.38,0.86,0,16.56,0,25.06,0,0,0,0,0
 24-34,0,0,1.71,0.76,6.38,1.89,0,10.94,2.04,0.9,0,0,0,7.59,0,1.97,2.98,0,1.23,0,0,11.01,3.82,0,16.79,257.39,14.6,69.19,13.06,0,0,9.96,0,2.91,40.9,0,78.64,0,0,1.2,0,1.93
 36-46,0,0,0,0,5.97,0,0,4.96,6.26,0,0,0,0,2.86,1.2,2.18,0,0,0,0,0,10.08,3.47,0,7.55,516.21,12.03,54.63,0.65,0,0,33.71,0,0,26.93,1.38,219.18,0,0,0,0,0
 48-58,0,0,0,0,7.55,0,0,38.75,9.4,9.53,2.64,7.36,0.49,0.7,4.95,1.27,0.75,0,0,0,0,8.31,10.53,0,4.72,693.47,22.96,44.08,3.11,0,0,6.58,0,0,19.57,0,241.98,0,0,1.96,0,3.6
 60-70,0,0,0.62,0,6.39,0,0,108.51,13.29,2.33,3.13,20.27,0,0,1.98,10.03,0,1.91,4.01,0,0.72,56.88,15.97,0,1.96,583.8,9.9,32.84,1.23,0,0,9.03,0,0,3.36,0,190.13,0.84,0.59,5.05,0,10.74
 72-82,0,0,0,0,4.13,0,0,140.64,4.73,0.81,1.98,29.41,0,0.5,6.02,11.63,1.13,2.34,0.81,0,0,169.55,18.64,0,3.7,741.18,2.45,26.2,6.47,0,0,31.35,0,0,2.09,0,139.02,1.12,1.87,14.88,0.89,5.6
 84-94,0,0,2.37,0,12.53,3.31,0,109.69,17.24,0,0,26.01,0.57,5.42,3.36,26.78,3.4,5.42,3.75,0,2.81,266.88,19.03,4.73,3.17,496.06,8.41,29.92,1.76,0,0,38.96,0,0,6.71,0,153.77,3.63,0.6,3.12,8.42,0
 96-106,0,0,1.56,0,14.79,3.11,0,77.11,23.59,0.63,0,18.52,4.79,1.32,5.95,24.65,8.73,0,3.17,6.49,0,160.17,50.61,1.06,7.71,497.95,3.4,35.06,1.27,0,0,29.57,0,0,5.43,0,78.95,18.67,6.38,11.95,9.19,0
108-118,0,0,0,0,24.16,0,2.09,61.2,18.96,0.72,0,46.53,16.91,0,1.3,31.47,0.66,0,6.23,0,1.75,117.61,32.5,9.49,7.73,640.86,1.53,28.92,2.11,0,2.29,38.69,0,1.76,6.53,0,63.35,17.29,6,10.5,14.14,3.84
120,0,0,14.01,0,26.15,7.62,0,70.22,26.34,1.92,2.41,82.83,1.29,0,0,31.17,7.02,0,8.46,0,1.61,147.59,18.17,0,8.96,938.79,10.89,29.73,4.3,0,0,27.17,1.12,0,4.82,0,68.97,15.32,2.12,9.87,3.44,0
