stage,eye,fast.muscle,glial,gut,heart,iridophores,liver,mesenchyme,neural,notochord,olfactory,spinal.cord,taste
 24-34,0,0,0,0,1.33,0,0,0,2.36,0,1.87,0,0
 36-46,0,0,0,0,0,0,0,0,2.17,0.92,2.53,0,0
 48-58,0.79,0,0,0,0,0,5.11,0,8.46,0,0.64,2.02,0
 60-70,3.31,0,0,0,0,0,0,0,25.27,0,1.23,5.11,0
 72-82,8.52,4.16,1.44,0,0,0,0,1.21,66.15,0,5.97,1.51,0
 84-94,7.76,0,0,0,0,0,0,0,27.53,0,3.89,3.72,0
 96-106,5.14,0,0,1.06,0,0.59,0,1.41,45.09,0,2.32,4.78,0
108-118,15.98,0,0.54,0,0,0,0,0,33.24,0,0,0,0.68
120,2.7,0,10.83,0,0,0,0,0,34.92,0,7.58,0,0
