stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,112.34,1396.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.15,0,0,0,0,0,0,0,0,0,0,0
  5-6,28.03,449.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87,0,0,0,9.43,0,16.73,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.62,0,0,24.41,0,0,0,23.26,0,0,0,0,0,6.36,0,0,0,0,0,0,0,0,0,0,0,103.6,0,0,0,35.53,0,0,12.33,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,57.47,0,16,0,35.27,0,0,0,0,0,7.09,0,0,0,0,0,0,0,0,0,0,0,341.69,14.47,0,0,108.29,0,24.5,11.92,0,10.89,0,0,0,0,0,0,0,0
 14-21,0,0,1.07,1.07,33.17,1.23,0,10.47,0,0.87,0,0,0,1.95,0.84,0,0,0,0,0,0,17.45,0,0,7.7,99.24,3.13,1.19,5.56,0,0,13.94,0,11.66,0.86,1.23,10.98,45.62,0,0,2.11,0,0
 24-34,0,0,0,0.61,19.97,0.83,0,21.95,0,0.85,0,3.5,0,0,0,0,0,0,2.1,1.44,0,27.57,0,0,6.47,207.26,0.87,0.87,6.88,0,0,37.9,0,0,3.07,0,4.14,57.14,0,0,5.79,0,0
 36-46,0,0,0,0,9.07,0,0,28.17,0.67,0,0,7.02,0,0,0,0,4.77,0,0,0,4.79,33.1,0,0,5.87,149.74,0.55,0.59,0,0,0,24.42,0,0,0.66,4.61,0,79.88,0,1.04,6.61,0,0
 48-58,0,0,0,0,1.28,2.49,0,52.56,0,3.36,0.5,6.73,3.05,0,0,0.39,0,3.66,0.53,0,3.57,43.92,0.71,0.92,5.9,187.38,7.35,0,4.79,0,0,21.64,0,0,0.4,0,0,54.82,0,0,9.05,0,0.66
 60-70,0,0,0,0,1.34,0,0,85.71,1.3,1.77,0.93,18.23,0,0,0,1.01,0,2.82,0.61,5.2,5.76,50.95,0,0.76,2.85,137.53,2.53,0,0.91,0,0,31.03,0,0,0,0.67,0,10.34,0,0,10.31,0,0
 72-82,0,0,0,0,8.67,3.93,0,87.41,0,1.51,2.24,17.76,0,0,0,1.4,0,0.55,2.31,0,0,32.26,2.33,0,3.82,122.66,0,2.3,1.31,0,3.37,3.67,0,0,0.64,0,0,10.49,0,0.68,8.99,1.41,0
 84-94,0,0,0,0,10.37,10.35,0,50.99,0,1.19,0,18.21,2.43,0,1.12,1.32,2.11,0,0,0,1.19,46.62,1.71,0.95,3.58,67.99,0.73,4.44,0.92,0,0,17.72,0,0,0,0,0,5.86,1.86,2.79,3.47,1.57,0.59
 96-106,0,0,0,0,6.03,1.98,0,36.47,0.57,0,2.81,6,1.09,1.06,0,3.42,2.29,0,6.38,0,0,49.19,4.87,1.5,2.2,113.55,1.13,3.39,1.31,0,0,13.95,0,0,0,0,0,4.56,0,3.89,4.69,0,0
108-118,0,0,0,0,19.07,0.99,3.63,41.87,0,1.86,1.85,28.34,1.74,0,0,1.8,1.68,2.94,0,1.06,3.06,21.93,0.94,0.72,3.05,59.07,1.15,1.07,6.03,0,0,23.79,0,0,0,0,0,2.24,1.81,2.03,10.76,0.66,0
120,0,0,0,0,32.65,4.12,0,68.29,1.21,0,0,6.45,4.11,0,0,10.06,0,0,0,1.5,0,66.86,0,10.4,1.59,117.12,3.78,5.28,0,0,0,9.17,0,0,0,0,0,0,0,9.46,3.65,0,3.58
