stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,43.98,1893.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.11,0,0,0,0,0,0,0,0,0,0,0
  5-6,44.35,246.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.78,0,0,0,0,0,7.54,0,0,0,0,0,0,0,0,0,0,0
  7-9,8.75,11.21,0,12.42,0,0,25.67,0,0,0,0,0,5.39,0,0,0,0,0,0,0,0,0,0,0,139.55,26.26,0,0,41.45,0,0,8.9,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.19,0,71.09,0,0,19.78,0,0,0,0,0,20.01,0,0,0,0,0,0,0,0,0,0,0,564.14,3.74,0,0,242.5,0,4.33,0,0,12.63,0,5.78,0,0,0,0,0,0
 14-21,0,0,1.89,2.2,26.54,18.59,4.87,0,0,0,0.93,3.22,0,4.35,0,1.93,0,0,0,2.4,15.28,0,0,6.96,147.79,8.65,1.89,0.94,15.94,0,33.33,0,10.17,0.94,5.06,16.05,52.78,0,0,6.57,0,1.85
 24-34,0,0,2.28,0,9.61,2.6,29.67,0,2.43,0.68,4.94,0.66,0,1.4,1.77,11.52,0.7,0,1.53,2.56,45.31,0,0,12.45,578.98,0.64,21.08,9.72,0,0,68.41,0,0,2.68,3.14,2.77,135.94,0,0,34.36,0,4.73
 36-46,0,0,0,0,17.91,0,107.88,2.95,1.35,0,37.83,0,0,3.13,14.87,5.13,0.61,1.45,3.12,8.2,41.74,1.75,0,10.71,1124.33,4.34,11.77,0.65,0,0,67.1,0,0,4.95,8.59,1.34,223.54,0,0,35.78,0,2.13
 48-58,0,0,0,0,13.04,0,223.03,1.72,1.74,1.04,81.23,0,0,1.36,14.27,1.34,1.96,0.4,0,10.96,77.1,0,3.01,9.77,1208.09,27.88,6.74,7.54,0,0,29.75,0,0,0,11.49,0,187.98,0,0.37,27.31,0,32.19
 60-70,0.64,0,0,0,9.29,1.27,666.77,1.88,0,4.31,102.9,1.25,0,3.6,11.01,0,21.52,1.83,0,7.75,112.49,1.1,1.91,7.21,1561.27,37.06,6.79,5.5,0,0.84,34.5,0,0,0,3.94,0,165.41,0,1.2,15.93,0,2.01
 72-82,0,0,2.28,0,10.14,12.43,715.51,3.19,0,3.13,89.14,8.32,0,3.19,11.41,0,1.47,3.52,0,6.78,92.27,3.05,7.24,8.92,1204.6,32.68,13.51,5.26,0,3.01,21.54,0,0,0,0,0,95.52,0,3.76,36.32,2.48,9.83
 84-94,0,0,0,0,14.74,19.65,591.21,9.68,12.66,2.26,70.18,6.38,0,0,14.77,6.05,6.53,7.02,1.03,5,75.89,3.24,12.26,8.65,868.99,56.98,12.59,12.39,0,0,47.02,0,0,3.26,0.6,0,79.46,1.5,2.05,19.83,5.07,11.31
 96-106,0,0,0,0,8.56,20.28,486.09,3.38,11.11,0,76.18,3.15,0,2.94,10.32,1.34,4.39,9.82,0,6.25,67.79,2.02,1.75,4.57,675.16,18.74,7.04,17.42,0,0,31.93,0,0,0.89,0,0,16.21,2.43,2.99,35.29,5.74,13.35
108-118,0,0,0,0,17.2,4.54,277.25,5.25,1.31,2.21,35.19,2.09,0,2.61,12.47,3.79,10.85,1.5,1.18,0.52,48.63,0,2.32,6.15,821.31,41.21,12.27,7.31,0,2.06,41.15,0,0,3.78,1.57,0,29.13,0.67,4.96,26.44,0,11.39
120,0,0,5.36,0,10.61,37.35,339.42,0,4.09,0,68.59,6.51,0,0,29.02,3.67,4.92,3.39,9.25,12.74,93.87,1.16,0,2.12,1033.8,119.46,7.16,28.74,0,0,29.01,0,0,1.22,0,0,55.83,0,3.8,13.93,11.83,0
