stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,9.94,55.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,9.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,19.4,0,0,0,11.87,0,7.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.59,0,0,0,6.99,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,21.91,1.14,7.65,0,0,61.45,0,0,0,0,0,0,0.84,0,1.13,1.11,0,0,117.81,23.74,0,0,8.64,172.18,0,3.67,0,0,0,0,2.56,0,0,1.24,60.27,0,0,0,0,67.22
 24-34,0,0,4.23,0,14.6,0,0,20,0,0,0,1.89,0,0,1.37,0,1,3.65,0,0,162.46,20.7,0,0,4.51,1332.25,0,48.15,3.14,0,0,2.97,0,0,1.95,1.01,290.24,0,0,11.05,0,195.71
 36-46,0,0,6.97,0,7.68,0,0,47.63,0,0,0,141.28,0,0,1.55,0,0.62,2.15,0,0,47.38,28.97,0,0,3.52,3670.2,0.88,57.05,8.11,0,0,2.32,0,7.49,0,0,563.25,0,0,0,0,89.83
 48-58,0,0,2.83,0,20.78,0,0,504.45,2.09,2,0.49,343.76,0.92,0,2.49,0.43,0,7.28,0,1.98,47.96,135.33,0.4,8.46,14.23,6725.07,2.88,44.26,6.38,0,0,0,0,0,14.3,0,936.24,0,0,7.46,0,118.57
 60-70,0,0,22.73,0,20.79,3.51,0,1916.82,0,6.21,2.88,280.17,18.34,2,6.83,2.63,0,2.38,0,1.98,74.19,349.1,0,2.25,4.85,9130.22,0,24.29,2.07,0,1.79,7.18,5.3,0,2.03,0,1168.43,0,2.88,0,2.87,93.52
 72-82,0,0,19.72,0,26.79,19.11,0,2445.72,0,0,3.83,300.43,11.44,0,0.53,16.61,2.37,3.09,0,0.96,29.59,613.71,0,5.27,9.79,9289.61,0,13.79,6.84,0,10.26,7.31,0,0,0,0,1138.36,7.45,6.91,18.04,12.82,23.02
 84-94,0,0,21.53,0,45.6,25.44,0,1631.09,0,2.48,1.27,257.85,32.95,0,1.02,10.11,4.6,3.07,0,10.97,84.94,477.24,0.86,14.52,12.29,6787.59,0.65,20.96,9.94,0,6.96,6.64,0,0.94,0,0,633.12,5.38,13.28,16.1,5.96,35.44
 96-106,0,0,6.57,0,58.69,80,0.62,1559,1.37,3.38,0,257.58,15.62,0,3.88,5.83,0,13.42,0,32.85,36.81,481.62,1.15,5.92,11.8,5663.93,0.91,21.38,7.33,0,20.95,27.54,0,0,0,0,363.07,6.1,4.18,3.43,9.97,47.4
108-118,0,0,7.69,0.74,51.51,30.42,15.69,1417.09,0,2.52,3.24,248.41,12.06,0,1.35,7.24,0.42,2.02,1.66,13.18,36.56,521.04,0,2.05,11.54,5146.78,0.76,29.33,2.19,0,14.16,8.42,0,0,0,0,306.44,5.09,2.36,4.41,24.84,22.41
120,0,0,12.3,0,66.93,19.54,0,1677.26,1.99,1.53,0,324.6,2.56,0,4.89,7.65,0,7.72,0,0,6.88,417.74,8.53,9.54,7.36,7482.74,0,17.65,24.17,0,3.68,3.23,0,0,0,0,519.14,0,15.58,2.09,0,5.91
