stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,324.33,6681.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.26,0,0,0,0,0,0,0,0,0,0,0
  5-6,316.33,4354.66,0,0,0,0,0,0,0,0,0,0,22.42,0,0,0,0,0,0,0,0,0,0,0,299.7,15.88,0,0,25.04,0,55.59,0,0,0,0,0,0,0,0,0,0,0
  7-9,101.11,134.49,0,256.5,0,0,356.08,0,0,0,0,0,103.68,0,0,0,0,0,0,0,0,0,0,0,3808.51,248.89,0,0,1526.41,0,8.05,69.06,0,12.83,0,0,0,0,0,0,0,0
 10-12,0,116.81,0,326.86,0,16.09,282.21,0,0,0,0,0,10.16,0,0,0,0,0,3.73,0,0,0,0,3.87,3452.45,242.89,0,0,1305.8,0,4.05,41.43,12.73,181.4,0,0,0,0,0,0,0,0
 14-21,0,1.28,3.11,8.21,123.83,47.9,59.23,0,0.82,0,133.78,3.59,0,0,0,1.35,0,0,0,0,117.24,0,0,65.07,1343.07,17.09,10.5,52.15,56.17,0,1.15,16.96,126.48,116.41,2.22,59.42,800.4,0,0,5.33,0,0
 24-34,0,0,6.53,0.73,33.17,0,154.01,0,2.69,5.14,143.33,5.88,2.95,5.81,0,0,13.18,5.97,4.5,2.06,197.14,1.33,0,87.32,2310,3.05,80.87,18.75,0,0,9.66,0,0,29,0,14.97,735.65,0,0,34.91,0,1.71
 36-46,0,0,1.35,0,12.04,0,273.43,0,24.8,11.99,112.92,0.61,0,5.66,2.33,25.54,0,2.1,0.57,2.05,182.31,0.65,15.44,43.42,1567.42,0.55,81.74,7.71,0,0,0.62,0.91,0.9,11.39,0,0,412.53,0,0,14.79,0,2.23
 48-58,0,0,0,0,32.09,0,587.1,0,2.84,22.74,142.9,0,0,3.76,0,0,5.34,8.62,0,1.99,297.29,0.82,11.14,72.61,1486.45,0,74.02,22.89,0,0.46,4.79,0,0,13.4,0,0,380.7,0,1.38,19.64,0,14.27
 60-70,0.81,0,0.89,0,32.86,0,875.39,0,3.02,4.07,140.54,4.9,0,4.23,1.38,0,6.21,3.64,0,1.05,336.41,3.44,12.8,38.16,1386.84,0,66.91,14.07,0,0,18.59,0,0,11.04,0,0,166.48,0,7.87,9.12,0.81,17.82
 72-82,0,0,5.98,0,21.48,7.75,742.49,0.5,2.36,19.67,161.76,7.37,0,9.44,7.27,1.77,2.72,12.13,0.88,7.93,446.17,0.92,24.2,28.28,1267.48,3.83,111.11,33.68,0,0,0,0,0,3.15,0,0,155.04,0.88,11.83,13.38,14.23,1.59
 84-94,0,0,10.44,1.01,24.89,0.78,535.5,0,8.37,2.61,90.44,10.49,0.76,2.41,4.86,2.45,3.03,8.85,1.54,6.11,279.47,0,15.41,30.69,759.34,3.1,88.99,37.12,0,0,4.27,1.4,0,13.07,0,0,73.35,2,18.62,25.09,15.19,5.32
 96-106,0,0,10.98,0.7,15.96,17.84,370.92,0.64,4.66,15.41,88.79,10.91,0,7.51,5.12,0,1.77,11.69,10.68,2.94,278.8,4.5,8.95,33.24,650.26,3.27,135.41,36.79,0,7.52,2.3,0,0,5.58,0,0,37.49,0,6.7,33.62,7.74,0.8
108-118,0,0,4.7,1.16,17.1,11.8,357.57,0,3.43,11.28,112.54,12.81,0,7.48,2.27,3.13,4.42,5.25,3.19,0,341.44,0,10.11,16.32,848.27,4.34,101.65,45.45,0,6.4,1.57,0.95,0,5.8,0,0,28.83,4.05,15.71,22.88,7.18,4.72
120,0,0,1.22,0,27.77,0,380.73,0,13.77,1.58,128.57,12.22,0,0,4.79,0,1.91,4.01,3.48,0,346.7,1.49,4.23,40.37,1363.39,3.77,107.78,33.26,0,0,3.22,0,0,2.43,0,0,22.37,0,1.52,51.77,31.67,2.85
