stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,54.61,316.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.19,0,0,0,0,0,0,0,0,0,0
  5-6,94.8,359.3,0,0,0,0,0,0,0,0,0,0,0,75.77,0,0,0,0,0,0,0,0,0,0,0,14.45,0,0,0,0,0,265.1,0,0,0,0,0,0,0,0,0,0
  7-9,404.63,88.13,0,60.44,0,0,0,36.26,0,0,0,0,0,345.12,0,0,0,0,0,0,0,0,0,0,0,1815.6,91.7,0,0,316.29,0,282.13,0,0,0,0,0,0,0,0,0,0
 10-12,0,47.44,0,1098.75,0,55.52,0,48.64,0,0,0,0,0,11.73,0,0,0,0,0,0,0,0,0,0,3.87,2212.91,168.9,0,0,550.11,0,202.42,3.57,100.78,0,24.13,0,0,0,0,0,0
 14-21,3.7,8.65,10.42,324.98,6162.75,301.15,0,268.77,0,30.13,0,5.6,41.09,15.64,98.67,84.49,225.82,0,31.22,19.09,0,232.02,66.62,0,341.31,1095.57,105.85,103.72,117.9,67.27,0,5757.92,81,154.75,80.52,795.69,414.5,0,0,98.53,0,0
 24-34,0,0.83,1.47,25.94,964.44,10.4,0,198.03,0,122.31,0,29.16,4.07,5.33,8.52,408.58,162.43,1.76,77.97,5.36,35.98,83.1,280.44,0.91,53.43,1640.36,27.93,155.04,38.03,0,0,12123.43,2.53,34.78,6.61,9.75,244.47,0,0,749.94,0,6.8
 36-46,0,0,1.55,3.21,764.98,1.1,0,253.83,3.71,436.67,1.09,17.28,13.24,32.67,16.92,380.57,170.73,0.65,59.53,5.13,132.42,53.82,279.38,0,33.26,1024.76,10.9,78.62,36.83,0,1.01,20847.1,0,29.25,6.49,0,215.9,0,0,1140.05,0,12.16
 48-58,0.58,0,0,3.01,714.47,16.72,0,632.06,0.81,353.77,7.69,46.63,2.23,132.41,4.84,755.25,99.5,0.77,71.1,5.51,122.5,94.68,189.69,12.29,19.9,1194.39,10.92,54.81,40.47,0,0,13615.02,0,26.43,0,0,167.26,0,0.37,1202.33,0.9,33.18
 60-70,0,0,0,0,978.34,5.36,0,1367.49,1.28,498.21,20.95,225.09,32.04,37.74,9.62,859.15,77.03,13.9,81.72,9.29,15.31,246.35,143.85,3.38,24.16,786.9,0,25.43,68.73,0,0.66,10841.65,0,33.79,0,0,110.22,31.9,5.15,949.89,1.5,39.81
 72-82,0,0,5.26,6.62,1343.31,27.21,16.31,3016.95,0,419.85,3.48,1481.02,71.59,15.35,7.13,1118.22,119.11,5.7,163.56,1.56,33.98,497.82,149.68,16.98,9.91,1064.52,3.61,95.45,167.09,0,21.7,6354.02,0,157.93,0,0,57.2,79.27,16.75,1979.42,21.17,35.45
 84-94,0.62,0,3.72,7.96,2799.65,36.61,29.01,3003.09,5.6,730.3,0.83,1009.8,184.67,55.61,8.55,1920.61,498.72,2.95,157.6,4.65,32.73,478.58,383.01,28.94,11.9,1098.63,2.63,123.17,256.61,0,59.57,23923.01,0,376.07,1.3,0,52.61,188.93,14.5,2052.18,21.87,14.75
 96-106,0,0,5.44,19.77,3443.83,139.44,99.53,2589.74,9.31,900.4,32.04,2788.7,252.65,0,29.83,1708.14,553.98,12.84,299.22,67.87,35.35,1016.77,553.77,8.68,28.63,1821.91,4.73,269.62,342.67,0,65.39,20655.63,0,619.17,9.25,0,36.35,306.66,24.86,2896.32,66.17,29.47
108-118,9.72,0,0.62,31.52,3328.08,41.62,216.26,2519.81,6.7,1442.46,31.29,2350.85,334.8,8.22,5.74,1455.17,796.67,18.96,249.87,44.63,43.63,1435.2,868.73,28.3,14.22,1781.33,3.44,248.11,677.38,0,148.17,24830.57,0,685.26,0.88,0,44.41,382.32,22.08,2369,105.43,42.04
120,0,0,12.67,8.9,2001.15,38.54,76.42,2118.77,0,858.65,52.55,2795.14,124.63,20.81,8.88,2602.38,251.89,7.01,198.52,47.01,16.88,851.1,295.78,13.97,18.63,1876.07,0,128.16,249.56,0,38.41,9683.47,0,338.19,14.36,0,30.87,188,18.5,2868.04,141.95,9.75
