stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,788.88,11628.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.81,0,0,0,0,0,0,0,0,0,0,0
  5-6,657.43,7082.27,0,13.2,0,0,0,0,0,0,0,0,15.17,0,0,0,0,0,0,0,0,0,0,0,150.33,36.21,0,0,48.08,0,75.43,0,0,0,0,0,0,0,0,0,0,0
  7-9,47.28,12.62,0,6.85,0,0,33.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.72,15.41,0,0,113.71,0,0,40.73,0,0,0,0,0,0,0,0,0,0
 10-12,0,5.21,0,7.42,0,0,12.57,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,335.82,3.72,0,0,128.23,0,0,9.03,0,17.19,0,0,0,0,0,0,0,0
 14-21,0,8.65,0,1.01,52.71,11.91,44.27,0,1.96,0,45.86,6.03,0,1.22,2.31,1.82,0,0,0,0,90.8,0,0,50.99,893.98,2.68,1.1,10.07,20.3,0,12.35,1.81,37.24,11.12,0,15.92,311.57,0,0,3.41,0,0
 24-34,0,0,0.67,1.46,91.64,4.23,352.78,0,29.58,8.02,86.71,1.74,0,5.05,11.21,4.32,5.83,9.32,4.27,0.66,164.12,1.39,0,101.8,1955.69,1.94,17.28,14.23,0,0,38.24,0,0.95,18.46,0,12.93,472.7,0,0,43.57,0,21.71
 36-46,0,0,1.35,1.16,51.97,1.28,430.28,0,43.34,6.36,64.78,4.15,0,4.28,6.44,0.71,2.67,2.59,1.24,5.16,93.41,0,3.7,42.2,1082.8,4.23,15.96,20.72,0,0,32.7,0.81,0.86,15.3,0,0,268.91,0,0,13.88,0,16.23
 48-58,0,0,0.49,0,34.84,1.34,470.66,0,25.57,37.99,81.34,5.94,0,2.86,5.58,3.2,3.34,5.17,3.59,3.68,111.18,0,4.64,24.35,497.43,8.12,21.59,18.08,0,0,18.04,0,0,2.96,0,0,130.3,0,0,20.88,0,9.5
 60-70,0,0,0.62,0,35.18,12.9,323.2,0,2.32,14.02,113.76,16.75,0,1.5,9.03,0,0,0.98,1.51,0,133.29,1.53,6.3,14.61,341.7,0.68,15.72,2.15,0,0.71,31.58,0,0,4.36,0,0,50.85,0.99,0,7.6,0.81,5.27
 72-82,0,0,3.74,0,34.03,3.19,224.59,0,14.08,30.01,117.17,10.7,0,1.51,8.24,4.32,2.01,4.89,1.57,0,109.92,0.73,8.6,12.06,287.3,1.24,26.68,12.75,0,0.71,10.11,0,0,1.24,0,0,36.9,2,0.93,17.75,2.18,14.08
 84-94,0,0,6.47,0,63.89,11.41,212.5,0,5.89,13.9,110.02,28.57,0,6.02,22.78,5.28,9.34,6.33,36.1,2.47,144.72,0,7.32,21.51,251.78,0.91,29.5,18.65,0,3.06,15.83,0,0,2.63,0,0,16.1,2.55,2.97,28.15,3.12,1.92
 96-106,0,0,4.46,0,40.53,14.42,168.44,0,3.36,15.93,125.76,14.8,0,7.99,36.97,9.13,0,12.69,8.88,0.77,107.3,0,5.01,8.18,224.36,3.34,32.16,12.9,10.66,1.17,35,0,0,0.82,0.68,0,22.84,4.36,4.51,44.98,2.88,10.36
108-118,0,0,4.18,1.45,55.4,8.58,173.2,4.32,11.48,16.46,145.41,15.77,0,4.67,17.63,4.72,5.32,4.51,6.13,2.82,98.66,0.92,4.5,27.66,353.81,3.44,29.73,11.55,0,2.03,22.68,0,0,1.92,0.47,0,16,6.38,1.9,25.03,0.61,1.58
120,0,0,7.26,0,39.94,15.4,146.78,3.04,3.01,3.36,214.7,5.66,0,1.54,27.51,6.57,2.76,1.57,7.25,1.55,81.73,0,13.3,19.77,383.43,2.56,20.56,31.43,0,4.59,11.96,0,0,1.22,0,0,13.98,0,1.46,31.21,5.15,3.14
