stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,21.51,15.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,64.18,135.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,24.81,0,3.75,0,0,0,9.92,0,0,0,0,0,7.82,0,0,0,0,0,0,0,0,0,0,0,223.23,42.5,0,0,660.12,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,33.5,0,167.96,0,10.47,0,35.7,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,963.05,54.39,0,0,1863.07,0,0,0,66.78,0,34.18,0,0,0,0,0,0
 14-21,0,0,0.82,7.2,13.81,79.48,0,6.74,0,0,0,7.15,3.59,0,0,0,0,0,0,0,1.85,37.96,0,0,89.75,478.55,8.95,1.8,2.09,11.81,0,0,323.96,15.74,1.32,287.36,319.89,0,0,11.23,0,0
 24-34,0,0,3.81,5.24,23.74,4.85,0,63.59,0,1.96,4.26,11.97,1.05,0,4.47,0.68,4.13,0,6.28,1.95,0.61,119.62,2.22,0.89,62.1,2707.26,4.24,18.22,10.81,0,0,13.79,4.34,5.05,0,43.25,505.28,0,0,75.72,0,0.77
 36-46,0,0,0,0,23.27,1.6,0,390.1,0,1.62,0.77,60.59,1.18,0,14.18,0,2.08,2.53,7.85,0,15.45,157.19,0.56,0,38.51,4854.07,2,24.36,6.1,0,1.78,1.1,0,6.17,0,0.83,859.4,0,0.85,52.54,0,2.33
 48-58,0,0,0,0,14.11,0.45,0,652.07,0.66,2.3,7.12,85.51,0,0,4.84,0,14.81,0.8,10.99,5.47,16.48,153.92,2.9,2.63,35.1,4173.78,0,12.02,4.92,0,0,7.62,0,4.68,0,0,994.43,0,0,23.6,0.9,26.91
 60-70,0,0,2.25,0,24.13,0,0,968.98,4.13,8.2,5.47,121.09,0.62,0,4.5,0.72,3.01,5.76,9.42,7.26,12.47,246.88,1.91,5.77,27.25,3404.65,2.24,6.39,18.7,0,0,2.93,0,1.38,0.65,0,638.14,2.9,1.52,30.25,0.64,30.24
 72-82,0,0,3.96,0,30.13,1.23,0,684.73,3.95,3.81,17,286.44,6.47,0,5.75,1.12,2.33,17.26,11.69,0.96,11.56,292.09,0,19.28,22.11,2627.1,1.13,6.67,14.1,0,1.85,10.21,0,1.99,1.5,0,437.66,3.66,3.85,23.93,8.58,28.13
 84-94,0,0,5.01,0,45.56,0.57,0,550.8,0,2.64,9.95,242.41,9.54,0,8.17,4.65,4.42,4.9,7.83,0.74,14.13,268.76,1.56,18.72,28.44,1770.24,0.62,2.6,25.82,0,4.73,2.71,0,4.34,0,0,254.84,6.87,7.39,31.69,13.4,15.99
 96-106,0,0,1.98,0,33.77,20.53,0,424.71,0.95,9.69,15.14,333.25,12.2,0,3.8,1,4.6,27.9,21.08,10.74,18.72,242.72,0,8.08,18.58,1520.65,1.46,6.87,25.77,0,5.15,4.47,0,4.97,0.68,0,152.17,2.77,0,36.09,7.11,9.49
108-118,0,0,7,0,35.13,5.9,1.03,473.15,0,11.04,25.96,220.02,17.18,0,1.85,2.64,7.34,38,13.24,0,14.23,283.87,3.8,2.89,22.06,1988.27,3.15,6.34,13.52,0,3.12,6.31,0,2.94,0.43,0,110.43,4.87,7.1,33.73,16.27,33.72
120,0,0,14.01,4.41,28.85,0,0,356.67,5.34,24.45,26.93,266.26,9.67,0,2,2.56,11.64,24.23,22.91,17.89,10.38,260.6,0,10.71,24.87,2809.95,9.77,2.15,36.93,0,15.95,10.25,0,8.12,0,0,84.92,0,1.32,19.69,15.6,28.68
