stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,164.3,3658.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.1,0,0,0,0,0,0,0,0,0,0,0
  5-6,65.26,1399.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.28,0,0,0,26.83,0,14.25,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,12.1,0,36.53,0,0,26.84,0,0,0,0,0,12.99,0,0,0,0,0,0,0,0,0,0,0,320.81,17.65,0,0,79.93,0,0,38.76,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.69,0,32.34,0,5.53,29.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.06,82.48,0,0,87.54,0,0,16.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1.95,2.47,16.14,2.76,15.54,0,0,0,0.91,1.88,0,2.14,0,0,0,0,0,0,20.34,0,0,31.92,293.98,41.22,0,0,0.98,0,1.67,0,13.95,2.33,1.8,48.84,98.76,0,0,2.15,0,0
 24-34,0,0,0.67,3.72,5.52,1.77,37.72,0,0.7,0,22.16,1.16,0,4.75,2.82,1.07,0,0.68,0,2.77,61.45,0,0,38.06,1191.45,47.22,12.85,1.25,0,0,8.57,0,0,1.58,0,18.11,307.49,0,0,19.86,0,1
 36-46,0,0,0,0,5.33,0,163.25,0,1.19,0.94,68.77,0,0,7.9,0.89,0,0,0,0.59,11.6,104.05,1.45,0,22.87,2178.66,43.02,8.76,5.4,0,0,5.29,0,0,1.68,0,0,509.05,0,0,10.01,0,0
 48-58,0,0,0,0,9.65,4.1,369.04,0.68,0.46,2.02,99.75,0,0,2.54,0,3.47,4.83,0.95,0,1.93,88.98,0.65,2.83,12.48,2138.65,22.82,7.15,1.5,0,0,11.81,0,0,0.56,1.48,0,485.19,0,0.85,6.93,0,12.47
 60-70,0,0,0.7,0,3.6,0.61,981.04,0,0,0.8,129.09,3.72,0,3.2,5.9,0.71,0.66,0,0,0,146.44,0,2.98,17.29,2474.82,3.34,5.3,5.19,0,3.44,6.94,0,0,0,0,0,345.63,0,4.04,6.21,0,13.09
 72-82,0,0,6.25,0,8.08,4.05,930.49,7.66,1.67,7.36,133.31,3.25,0,4.54,4.2,1.43,1.24,2.34,0,3.43,188.76,2.38,3.81,17.01,2042.83,0.63,9.42,4.55,0,0,2.53,0,0,2.58,0,0,239.34,1.48,1.16,20.76,6.07,5.96
 84-94,0,0,5.14,0,19.51,4.73,860.02,4.12,1.27,1.65,112.23,11.53,0,0,12.86,5.12,7.6,1.05,1.81,6.58,156.92,0.89,4.08,12.81,1534.48,3.53,9.14,11.67,0,2.56,16.98,0,0,1.33,0,0,197.67,1.01,4.42,10.87,3.75,14.55
 96-106,0,0,1.51,0,23.77,6.72,777.47,2.02,1.51,0.84,120.67,10.7,0,8.88,12.45,0.61,4.86,5.06,12.34,0.71,133.99,3.74,7.01,18.72,1216.27,1.64,30.65,7.74,0,0.81,35.01,0,0,0.61,0,0,53.02,0.87,1.15,20.61,4.62,9.41
108-118,0,0,3.84,0,23.79,8.7,637.67,2.97,1.56,6.83,145.29,10.99,0,2.04,9.59,4.26,3.67,3.4,0,0,175.8,0,2.3,8.23,1663.69,2.09,15.44,16.61,0,7,23.78,0,0,1.01,0.63,0,84.54,1.94,8.92,21.6,3.91,8.63
120,0,0,9.97,1.28,18.95,13.97,443.57,4.92,0,2.45,154.46,8.56,0,6.54,23,4.38,6.87,7.94,1.05,1.64,233.81,1.49,1.45,8.19,2227.31,1.08,29.46,12.37,0,8.87,12.82,0,0,0,0,0,141.36,0,18.5,18.08,11.27,2.34
