stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,60.72,2155.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.98,0,0,0,0,0,0,0,0,0,0,0
  5-6,191.87,3822.27,0,9.08,0,0,0,0,0,0,0,0,0,21.28,0,0,0,0,0,0,0,0,0,0,0,62.03,7.94,0,0,46.12,0,54.04,0,0,0,0,0,0,0,0,0,0,0
  7-9,118.23,102.09,0,135.87,0,5.98,0,277.95,0,0,0,0,0,56.47,0,0,0,0,0,0,0,0,0,0,0,2823.48,137.01,0,0,922.12,0,11.55,22.84,0,0,0,0,0,0,0,0,0,0
 10-12,0,96.54,0,136.32,0,15.96,0,198.6,0,0,0,0,0,37.32,0,0,0,0,0,0,0,0,0,0,0,2112.39,59.35,0,0,827.69,0,0,15.59,6.12,81.24,0,7.77,0,0,0,0,0,0
 14-21,0,0,0,3.62,62.69,23.11,0,33.77,0,0,0,8.47,3.39,7.04,0,0,1.88,0,0,19.02,1.94,43.72,0,0,19.41,421.09,5.79,3.16,7.92,4.75,0,5.18,0,54.41,3.66,6.08,74.83,78.8,0,0,6.36,0,0.95
 24-34,0.88,0,2.37,1.59,17.77,0.81,0,51.64,0.73,0,3.09,10.66,2.18,0,0.76,0,2.09,0,2.98,6.66,2.04,50.08,0.65,0,25.89,481.22,6.31,1.78,2.73,0,0,8.51,0,2.33,3.52,1.83,14.81,80.49,0,0,21.88,0,2.83
 36-46,0,0,0,0,11.82,0,0,89.76,0,1.03,2.48,28.09,0,0,1.39,3.66,0,2.08,0.57,2.1,2.54,64.92,0,0,17.15,502.67,1.47,2.88,2.06,0,0,11.73,0,0,1.37,0,0,91.71,0,0,6.19,0,0
 48-58,0,0,0,0,8.52,0,0,153.91,0.38,0.58,9.47,50.82,3.33,0,0.59,2.14,0.37,9.34,0,0.58,1.17,94.21,0,4.47,19.27,374.34,1.15,1.91,4.14,0,0,15.32,0,0,0.4,0,0,72.43,0,0,9.05,0,2.52
 60-70,0,0,0,0,23.54,0,0,188.02,1.58,4.41,12.75,43,7.27,0,0,0,0,14.02,0,4.47,0,94.78,0,0.81,24.35,387.65,0,0.84,5.05,0,0.66,14.77,0,0,6.85,0,0,33.81,0,1.23,7.89,1.13,1.61
 72-82,0,0,0.68,0,10.41,0.57,0,122.07,0.92,0.49,2.81,29.55,10.98,0,0.58,0.65,2.57,1.14,1.56,0,0.58,63.35,1.31,2.02,5.44,183.01,0,1.23,3.69,0,0,3.08,0,0,0.5,0,0,9.01,1.42,2.9,8.31,3.17,8.83
 84-94,0,0,0.66,0,20.72,1.94,0.73,120.83,0.56,6.05,2.61,28.88,4.21,0,0,5.2,5.97,1.49,0,0,1.19,67.89,0,5.22,11.29,153.89,0,0,1.32,0,0,11.94,0,0,3.22,0,0,20.09,0,0,4.38,0,0
 96-106,0,0,0,0,8.78,0,0,78.39,0.68,4.65,1.66,17.01,0.63,0,1.52,0.71,2.27,0,3.84,0.63,0,35.05,1.47,1.74,4.46,97.99,0.61,0,1.39,0,0,8.8,0,0,2.2,0,0,0,0.88,0,0.6,0,0
108-118,0,0,0,0,9.01,1.26,0,55.24,0,2.81,2.56,19.79,1.14,0,0,3.05,0.49,1.57,1.35,3.53,0,24.56,0,0.63,4.01,112.45,0,1.84,3.19,0,3.37,1.67,0,0,2.37,0,0,2.81,0.81,1.17,2.53,0,0.68
120,0,0,0,0,32.62,6.96,1.03,62.32,0,4.45,0,18.06,2.35,0,0,3.74,1.1,2.23,0,14.73,0,27.86,0,0,6.47,183.45,0,2.37,0,0,0,7.82,0,0,0,0,0,0,0,0,0,0,0
