stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,72.16,1043.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.48,0,0,0,0,0,0,0,0,0,0
  5-6,99.63,1096.77,0,0,0,0,0,0,0,0,0,0,0,16.53,0,0,0,0,0,0,0,0,0,0,0,27.59,0,0,0,8.94,0,84.9,0,0,0,0,0,0,0,0,0,0
  7-9,58.4,42.32,0,41.43,0,0,0,124.77,0,0,0,0,0,92.24,0,0,0,0,0,0,0,0,0,0,0,808.76,64.22,0,0,368.38,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,19.74,0,66.36,0,10.13,0,73.63,0,0,0,0,0,45.78,0,0,0,0,0,0,0,0,0,0,0,996.34,105.67,0,0,457.4,0,0,4.76,3.98,0,3.11,7.02,0,0,0,0,0
 14-21,0,0,2.48,4.76,72.26,12.54,0,33.44,0,3.83,0,15.64,6.43,3.99,1.46,0,4.72,0,0,0,1.89,46.79,0,0,29.82,546.37,94.95,6.72,2.98,8.93,0,7.53,39,6.55,5.62,72.13,238.79,0,0,4.2,0,1.01
 24-34,0,0,1.66,2.12,19.87,2.76,0,79.7,0,7.8,2.4,24.72,0.61,0.76,5.69,0.64,4.15,0,1.38,0,12.22,68.66,3.44,0,26.04,1703.45,11.14,41.77,20.6,0,0,26.4,0,5.72,1.32,16.37,427.62,0,0,21.83,0,3.9
 36-46,0,0,0.85,0,10.77,4.32,0,218.06,6.81,5.7,4.9,56.87,0.56,0,3.41,0,0.78,1.42,8.52,0,25.06,103.22,1.81,2.14,16.25,2429.81,7.08,19.96,25.81,0,0,30.35,0,2.54,1.89,1.09,529.13,0,1.89,25.74,0,9.87
 48-58,0,0,0,0,29.86,1.65,0,510.5,3.97,5.22,7.37,160.74,0.91,1.79,5.19,7.16,0.93,0.98,4.34,0,26.88,110.83,1.04,15.8,19.78,2826.61,4.22,16.04,25.84,0,0.4,26.08,0,0,0,0,482.8,0,0.85,39.01,0,23.61
 60-70,0,0,0.91,0,17.35,1.83,0,1026.56,0.58,3.27,10.96,144.66,7.72,0.59,1.76,11.7,8.09,8.36,5.94,0,2.59,124.9,1.46,3.9,13.81,2639.5,2.63,14.77,33.92,0,0,25.85,0,11.35,3.83,0,310.76,0,1.77,22.96,0,40.92
 72-82,0,0,3.43,0,29.82,36.83,0,1206.47,5.12,1.63,17.65,246.36,9.04,0.5,0.81,5.49,2.23,2.99,12.41,4.33,29.7,182.19,7.34,19.11,14.65,2490.74,2.65,14.02,56.03,0,0.71,19.83,0,3.27,0.59,0,226.03,3.46,7.72,41.35,5.97,14.33
 84-94,0,0,2.82,0,24.62,34.31,0.71,904.21,1.47,2.63,5.39,298.97,17.75,0.6,0.7,4.94,3.9,9.31,7.96,0.63,22.51,179.25,13.87,14.78,16.92,1944.75,3.01,12.68,78.69,0,0,48.79,0,8.38,1.42,0,154.76,4.53,4.78,30.02,4.49,4.15
 96-106,0,0,8.16,0,22.56,48.88,0.8,784.16,4.6,7.99,4.64,302.48,18.21,0,5.34,17.29,7.65,4.25,30.27,1.89,10.42,119.32,8.69,2.11,17.22,1485.09,2.84,21.83,88.89,0,6.23,26.78,0,2.15,3.79,0,87.04,4.7,5.76,27.11,4.06,16.55
108-118,0,0,2.52,0,30.37,55.36,3.81,808.78,2.37,9.29,5.63,234.28,9.43,0,3.07,11.99,3.63,17.51,23.15,4.29,23.67,187.47,10.83,14.11,8.37,1817.37,6.89,9.65,117.31,0,8.26,18.8,0,6.07,0.86,0,69.34,5.96,1.06,43.27,5.54,14.92
120,0,0,4.39,0,46.51,27.15,0,648.67,1.58,1.05,2.81,219.34,13.72,0,6.3,10.12,1.45,19.33,31.23,3.09,7.41,162.63,1.31,2.33,9.11,2326.08,20.78,22.5,94.66,0,6.31,15.21,0,7.11,0,0,115.45,0,38.57,21.35,0,0
