stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,19.45,176.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.39,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,429.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,25.82,0,3.95,0,0,8.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.2,3.62,0,0,15.68,0,0,10.61,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,4.05,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0,0,0,0,18.68,0,0,0,11.85,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1.29,0,50.13,0,3.79,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,291.51,0,15.58,0.93,0,0,0,0,0,0,1.19,2.63,61.85,0,0,1.49,0,0
 24-34,0,0,3.15,0,111.35,0,27.34,0,0.93,0.89,0.63,0.63,0,5.57,0,0,0,1.67,0,0,5.92,0,0,5.79,3363.18,0.7,177.65,1.6,0,0,6.56,0,0,0,3.49,0,274.68,0,0,17.18,0,0
 36-46,0,0,0,0,66.05,0,209.34,1.88,0,0,8.43,0,0,2.44,0,0,0.65,2.92,0,4.42,17.46,0,0,1.88,9948.96,4.58,171.93,0,0,0,0,0,2.14,0,0,0.63,770.39,0,0,20.86,0,4.43
 48-58,0,0,0,0,70.15,6.15,1399.51,10.19,10.84,1.32,75.32,0.56,0,2.54,3.59,0.46,9.81,3.67,0,2.94,71.21,0,9.08,15.25,16425.02,0.93,113.49,1.21,0,0.39,9.63,0,0,0,0.4,0,1268.91,0,0,19.7,0,18.88
 60-70,0,0,5.46,0,34.62,1.86,2538.95,0,0,5,74.18,0,0,1.98,1,0.86,8.1,1.88,0,0,47.21,1.46,11.22,11.92,18237.76,12.76,76.02,1.23,0,7.62,34.24,0,0,0,2.66,0,1111.84,3.32,0.71,29.33,0.89,27.72
 72-82,0,0,11.16,0,46.21,24.76,2644.3,0,8.35,13.88,141.51,2.59,0.5,3.2,2.42,1.1,7.76,2.16,0,9.04,120.45,1.4,8.98,11.18,12922.49,0,100.17,7.29,0,0,25.12,0,0,10.62,0,0,576.71,5.47,4.6,52.64,5.52,69.8
 84-94,0,0,13.04,0,74.37,8.1,1906.64,0.79,0.56,3.63,138.6,2.29,0,3.94,3.1,0.69,1.97,3.1,1.66,0,76.6,0,3.16,4.31,7654.93,5.19,72.47,2.06,0,0,13.96,0,0,0,0,0,354.24,0,5.02,20.19,1.81,9.57
 96-106,0,0,1.89,0,35.36,13.7,1274.74,0.67,4.13,1.63,110.02,7.47,0,5.65,1.94,0,3.24,0.92,11.47,4.07,80.49,4.78,1.78,1.48,5209.7,0.91,56.18,1.2,0,1.77,11.42,0,0,0.68,0,0,149.68,2.08,2.19,40.82,0.61,14.72
108-118,0,0,3.03,0,74.21,1.08,1214.74,0.58,1.73,2,58.26,3.86,0,0,3.59,2.98,1.67,0,3.42,0,49.95,0,4.38,7.37,8233.11,2.3,62.71,5.14,0,0,14.29,0,0,0,0,0,94.02,8.44,1.34,30.86,1.22,11.6
120,0,0,0,0,48.03,9.01,1206.48,0,3.45,0,132.44,10.76,0,0,1.22,1.65,0,0,0,0,72.32,0,25.16,4.37,7780.96,3.99,51.23,2.84,0,0,0,0,0,0,0,0,91.39,3,1.54,31.56,0,2.59
